사업자 현황 ( 11월/100대 생활업종),,,,,,,
*조회년월,,2019년 11월,,,,,
,,,,,,,
,,,,,,,"(단위 : 인원수, %)"
생선가게,경상북도,안동시, 28 , 28 ,100.00%, 29 ,96.55%
생선가게,경상북도,영덕군, 87 , 87 ,100.00%, 81 ,107.41%
생선가게,경상북도,영양군, 4 , 4 ,100.00%, 4 ,100.00%
생선가게,경상북도,영주시, 22 , 22 ,100.00%, 21 ,104.76%
생선가게,경상북도,영천시, 21 , 22 ,95.45%, 25 ,84.00%
생선가게,경상북도,예천군, 7 , 5 ,140.00%, 5 ,140.00%
생선가게,경상북도,울릉군, 19 , 19 ,100.00%, 15 ,126.67%
생선가게,경상북도,울진군, 139 , 135 ,102.96%, 122 ,113.93%
생선가게,경상북도,의성군, 7 , 7 ,100.00%, 8 ,87.50%
생선가게,경상북도,청도군, 4 , 4 ,100.00%, 3 ,133.33%
생선가게,경상북도,청송군, 4 , 4 ,100.00%, 4 ,100.00%
생선가게,경상북도,칠곡군, 4 , 5 ,80.00%, 6 ,66.67%
생선가게,경상북도,포항시 남구, 103 , 101 ,101.98%, 95 ,108.42%
생선가게,경상북도,포항시 북구, 190 , 188 ,101.06%, 198 ,95.96%
생선가게,부산광역시,합계," 1,059 "," 1,058 ",100.09%," 1,055 ",100.38%
생선가게,부산광역시,중구, 81 , 81 ,100.00%, 84 ,96.43%
생선가게,부산광역시,강서구, 75 , 74 ,101.35%, 68 ,110.29%
생선가게,부산광역시,동구, 9 , 9 ,100.00%, 12 ,75.00%
생선가게,부산광역시,남구, 18 , 18 ,100.00%, 18 ,100.00%
생선가게,부산광역시,서구, 75 , 75 ,100.00%, 82 ,91.46%
생선가게,부산광역시,금정구, 18 , 18 ,100.00%, 18 ,100.00%
생선가게,부산광역시,기장군, 100 , 101 ,99.01%, 91 ,109.89%
생선가게,부산광역시,동래구, 43 , 43 ,100.00%, 44 ,97.73%
생선가게,부산광역시,부산진구, 85 , 86 ,98.84%, 82 ,103.66%
생선가게,부산광역시,북구, 34 , 35 ,97.14%, 35 ,97.14%
생선가게,부산광역시,사상구, 26 , 26 ,100.00%, 27 ,96.30%
생선가게,부산광역시,사하구, 95 , 94 ,101.06%, 98 ,96.94%
생선가게,부산광역시,수영구, 303 , 303 ,100.00%, 300 ,101.00%
생선가게,부산광역시,연제구, 28 , 27 ,103.70%, 27 ,103.70%
생선가게,부산광역시,영도구, 19 , 19 ,100.00%, 21 ,90.48%
생선가게,부산광역시,해운대구, 50 , 49 ,102.04%, 48 ,104.17%
생선가게,울산광역시,합계, 400 , 394 ,101.52%, 399 ,100.25%
생선가게,울산광역시,중구, 43 , 41 ,104.88%, 43 ,100.00%
생선가게,울산광역시,동구, 129 , 128 ,100.78%, 132 ,97.73%
생선가게,울산광역시,남구, 84 , 83 ,101.20%, 83 ,101.20%
생선가게,울산광역시,북구, 96 , 94 ,102.13%, 93 ,103.23%
생선가게,울산광역시,울주군, 48 , 48 ,100.00%, 48 ,100.00%
생선가게,경상남도,합계, 867 , 865 ,100.23%, 842 ,102.97%
생선가게,경상남도,고성군, 21 , 21 ,100.00%, 23 ,91.30%
생선가게,경상남도,거제시, 64 , 63 ,101.59%, 61 ,104.92%
생선가게,경상남도,거창군, 9 , 9 ,100.00%, 10 ,90.00%
생선가게,경상남도,김해시, 49 , 50 ,98.00%, 49 ,100.00%
생선가게,경상남도,남해군, 44 , 45 ,97.78%, 46 ,95.65%
생선가게,경상남도,밀양시, 10 , 10 ,100.00%, 9 ,111.11%
생선가게,경상남도,사천시, 170 , 169 ,100.59%, 161 ,105.59%
생선가게,경상남도,산청군, 3 , 3 ,100.00%, 3 ,100.00%
생선가게,경상남도,양산시, 40 , 40 ,100.00%, 41 ,97.56%
생선가게,경상남도,의령군, * , * ,, * ,
생선가게,경상남도,진주시, 33 , 33 ,100.00%, 32 ,103.13%
생선가게,경상남도,창녕군, 5 , 5 ,100.00%, 7 ,71.43%
생선가게,경상남도,창원시 마산합포구, 96 , 95 ,101.05%, 83 ,115.66%
생선가게,경상남도,창원시 마산회원구, 15 , 16 ,93.75%, 19 ,78.95%
생선가게,경상남도,창원시 성산구, 25 , 26 ,96.15%, 25 ,100.00%
생선가게,경상남도,창원시 의창구, 24 , 25 ,96.00%, 28 ,85.71%
생선가게,경상남도,창원시 진해구, 69 , 68 ,101.47%, 65 ,106.15%
생선가게,경상남도,통영시, 162 , 158 ,102.53%, 151 ,107.28%
생선가게,경상남도,하동군, 16 , 16 ,100.00%, 17 ,94.12%
생선가게,경상남도,함안군, 3 , 4 ,75.00%,5,60.00%
생선가게,경상남도,함양군, 5 , 5 ,100.00%, 3 ,166.67%
생선가게,경상남도,합천군, 3 , 3 ,100.00%, 3 ,100.00%
생선가게,제주특별자치도,합계, 442 , 437 ,101.14%, 414 ,106.76%
생선가게,제주특별자치도,서귀포시, 116 , 113 ,102.65%, 106 ,109.43%
생선가게,제주특별자치도,제주시, 326 , 324 ,100.62%, 308 ,105.84%
서점,합계,합계," 8,320 "," 8,289 ",100.37%," 8,268 ",100.63%
서점,서울특별시,합계," 1,640 "," 1,637 ",100.18%," 1,624 ",100.99%
서점,서울특별시,종로구, 84 , 84 ,100.00%, 90 ,93.33%
서점,서울특별시,중구, 74 , 76 ,97.37%, 76 ,97.37%
서점,서울특별시,용산구, 54 , 52 ,103.85%, 53 ,101.89%
서점,서울특별시,성동구, 49 , 50 ,98.00%, 44 ,111.36%
서점,서울특별시,광진구, 39 , 40 ,97.50%, 40 ,97.50%
서점,서울특별시,동대문구, 50 , 49 ,102.04%, 45 ,111.11%
서점,서울특별시,중랑구, 44 , 45 ,97.78%, 46 ,95.65%
서점,서울특별시,성북구, 50 , 48 ,104.17%, 52 ,96.15%
서점,서울특별시,강북구, 51 , 51 ,100.00%, 43 ,118.60%
서점,서울특별시,도봉구, 46 , 44 ,104.55%, 47 ,97.87%
서점,서울특별시,노원구, 84 , 85 ,98.82%, 82 ,102.44%
서점,서울특별시,은평구, 60 , 60 ,100.00%, 58 ,103.45%
서점,서울특별시,서대문구, 66 , 66 ,100.00%, 73 ,90.41%
서점,서울특별시,마포구, 97 , 96 ,101.04%, 89 ,108.99%
서점,서울특별시,양천구, 73 , 73 ,100.00%, 73 ,100.00%
서점,서울특별시,강서구, 74 , 73 ,101.37%, 74 ,100.00%
서점,서울특별시,구로구, 48 , 47 ,102.13%, 40 ,120.00%
서점,서울특별시,금천구, 27 , 27 ,100.00%, 25 ,108.00%
서점,서울특별시,영등포구, 63 , 63 ,100.00%, 61 ,103.28%
서점,서울특별시,동작구, 53 , 52 ,101.92%, 55 ,96.36%
서점,서울특별시,관악구, 70 , 69 ,101.45%, 64 ,109.38%
서점,서울특별시,서초구, 108 , 111 ,97.30%, 110 ,98.18%
서점,서울특별시,강남구, 137 , 138 ,99.28%, 142 ,96.48%
서점,서울특별시,송파구, 97 , 96 ,101.04%, 94 ,103.19%
서점,서울특별시,강동구, 42 , 42 ,100.00%, 48 ,87.50%
서점,인천광역시,합계, 357 , 358 ,99.72%, 379 ,94.20%
서점,인천광역시,중구, 20 , 20 ,100.00%, 20 ,100.00%
서점,인천광역시,동구, 12 , 12 ,100.00%, 10 ,120.00%
서점,인천광역시,연수구, 47 , 48 ,97.92%, 48 ,97.92%
서점,인천광역시,남동구, 71 , 70 ,101.43%, 80 ,88.75%
서점,인천광역시,부평구, 60 , 60 ,100.00%, 65 ,92.31%
서점,인천광역시,계양구, 35 , 35 ,100.00%, 42 ,83.33%
서점,인천광역시,서구, 61 , 60 ,101.67%, 59 ,103.39%
서점,인천광역시,강화군, 10 , 11 ,90.91%, 13 ,76.92%
서점,인천광역시,옹진군, * , * ,,,
서점,인천광역시,미추홀구, 40 , 41 ,97.56%, 42 ,95.24%
서점,경기도,합계," 1,961 "," 1,941 ",101.03%," 1,856 ",105.66%
서점,경기도,수원시 장안구, 46 , 47 ,97.87%, 45 ,102.22%
서점,경기도,수원시 권선구, 51 , 50 ,102.00%, 46 ,110.87%
서점,경기도,수원시 팔달구, 37 , 38 ,97.37%, 39 ,94.87%
서점,경기도,수원시 영통구, 83 , 82 ,101.22%, 71 ,116.90%
서점,경기도,성남시 수정구, 18 , 18 ,100.00%, 21 ,85.71%
서점,경기도,성남시 중원구, 18 , 19 ,94.74%, 18 ,100.00%
서점,경기도,성남시 분당구, 103 , 99 ,104.04%, 101 ,101.98%
서점,경기도,의정부시, 90 , 89 ,101.12%, 81 ,111.11%
서점,경기도,안양시 만안구, 37 , 37 ,100.00%, 36 ,102.78%
서점,경기도,안양시 동안구, 54 , 55 ,98.18%, 56 ,96.43%
서점,경기도,부천시, 99 , 98 ,101.02%, 92 ,107.61%
서점,경기도,광명시, 62 , 61 ,101.64%, 56 ,110.71%
서점,경기도,평택시, 70 , 67 ,104.48%, 63 ,111.11%
서점,경기도,동두천시, 11 , 11 ,100.00%, 10 ,110.00%
서점,경기도,안산시 상록구, 36 , 36 ,100.00%, 38 ,94.74%
서점,경기도,안산시 단원구, 49 , 49 ,100.00%, 49 ,100.00%
서점,경기도,고양시 덕양구, 49 , 49 ,100.00%, 44 ,111.36%
서점,경기도,고양시 일산동구, 65 , 67 ,97.01%, 68 ,95.59%
서점,경기도,고양시 일산서구, 63 , 63 ,100.00%, 62 ,101.61%
서점,경기도,과천시, 18 , 16 ,112.50%, 18 ,100.00%
서점,경기도,구리시, 42 , 43 ,97.67%, 40 ,105.00%
서점,경기도,남양주시, 97 , 97 ,100.00%, 89 ,108.99%
서점,경기도,오산시, 36 , 36 ,100.00%, 35 ,102.86%
서점,경기도,시흥시, 40 , 39 ,102.56%, 30 ,133.33%
서점,경기도,군포시, 42 , 42 ,100.00%, 37 ,113.51%
서점,경기도,의왕시, 20 , 20 ,100.00%, 22 ,90.91%
서점,경기도,하남시, 36 , 35 ,102.86%, 29 ,124.14%
서점,경기도,용인시 처인구, 34 , 33 ,103.03%, 29 ,117.24%
서점,경기도,용인시 기흥구, 91 , 89 ,102.25%, 87 ,104.60%
서점,경기도,용인시 수지구, 70 , 66 ,106.06%, 65 ,107.69%
서점,경기도,파주시, 84 , 82 ,102.44%, 83 ,101.20%
서점,경기도,이천시, 23 , 23 ,100.00%, 26 ,88.46%
서점,경기도,안성시, 27 , 26 ,103.85%, 27 ,100.00%
서점,경기도,김포시, 62 , 61 ,101.64%, 54 ,114.81%
서점,경기도,화성시, 91 , 89 ,102.25%, 85 ,107.06%
서점,경기도,광주시, 32 , 32 ,100.00%, 32 ,100.00%
서점,경기도,양주시, 27 , 27 ,100.00%, 23 ,117.39%
서점,경기도,포천시, 14 , 14 ,100.00%, 16 ,87.50%
서점,경기도,여주시, 4 , 4 ,100.00%, 7 ,57.14%
서점,경기도,가평군, 5 , 6 ,83.33%, 3 ,166.67%
서점,경기도,양평군, 20 , 21 ,95.24%, 17 ,117.65%
서점,경기도,연천군, 5 , 5 ,100.00%, 6 ,83.33%
서점,강원도,합계, 240 , 236 ,101.69%, 240 ,100.00%
서점,강원도,춘천시, 51 , 51 ,100.00%, 50 ,102.00%
서점,강원도,원주시, 78 , 76 ,102.63%, 76 ,102.63%
서점,강원도,강릉시, 43 , 43 ,100.00%, 45 ,95.56%
서점,강원도,동해시, 12 , 12 ,100.00%, 14 ,85.71%
서점,강원도,태백시, 5 , 6 ,83.33%, 5 ,100.00%
서점,강원도,속초시, 12 , 12 ,100.00%, 10 ,120.00%
서점,강원도,삼척시, 5 , 5 ,100.00%, 6 ,83.33%
서점,강원도,홍천군, 5 , 3 ,166.67%, 3 ,166.67%
서점,강원도,횡성군, 4 , 4 ,100.00%, 3 ,133.33%
서점,강원도,영월군, * , * ,, * ,
서점,강원도,평창군, * , * ,, * ,
서점,강원도,정선군, * , * ,, * ,
서점,강원도,철원군, 9 , 9 ,100.00%, 9 ,100.00%
서점,강원도,화천군, 3 , 3 ,100.00%, 3 ,100.00%
서점,강원도,양구군, * , * ,, * ,
서점,강원도,인제군, 6 , 5 ,120.00%, 7 ,85.71%
서점,강원도,고성군, * , * ,, * ,
서점,강원도,양양군, * , * ,, * ,
서점,대전광역시,합계, 334 , 336 ,99.40%, 350 ,95.43%
서점,대전광역시,중구, 68 , 69 ,98.55%, 69 ,98.55%
서점,대전광역시,동구, 46 , 47 ,97.87%, 55 ,83.64%
서점,대전광역시,서구, 122 , 121 ,100.83%, 126 ,96.83%
서점,대전광역시,대덕구, 30 , 31 ,96.77%, 29 ,103.45%
서점,대전광역시,유성구, 68 , 68 ,100.00%, 71 ,95.77%
서점,충청북도,합계, 245 , 243 ,100.82%, 247 ,99.19%
서점,충청북도,괴산군, 4 , 4 ,100.00%, 4 ,100.00%
서점,충청북도,단양군, 3 , 3 ,100.00%, 3 ,100.00%
서점,충청북도,보은군, 6 , 6 ,100.00%, 6 ,100.00%
서점,충청북도,영동군, 7 , 8 ,87.50%, 8 ,87.50%
서점,충청북도,옥천군, 7 , 7 ,100.00%, 8 ,87.50%
서점,충청북도,음성군, 4 , 4 ,100.00%, 4 ,100.00%
서점,충청북도,제천시, 21 , 21 ,100.00%, 19 ,110.53%
서점,충청북도,증평군, 4 , 4 ,100.00%, 4 ,100.00%
서점,충청북도,진천군, 5 , 5 ,100.00%, 5 ,100.00%
서점,충청북도,청주시 상당구, 38 , 38 ,100.00%, 38 ,100.00%
서점,충청북도,청주시 서원구, 44 , 42 ,104.76%, 40 ,110.00%
서점,충청북도,청주시 청원구, 22 , 22 ,100.00%, 26 ,84.62%
서점,충청북도,청주시 흥덕구, 46 , 45 ,102.22%, 47 ,97.87%
서점,충청북도,충주시, 34 , 34 ,100.00%, 35 ,97.14%
서점,충청남도,합계, 355 , 350 ,101.43%, 348 ,102.01%
서점,충청남도,계룡시, 10 , 10 ,100.00%, 12 ,83.33%
서점,충청남도,공주시, 17 , 16 ,106.25%, 15 ,113.33%
서점,충청남도,금산군, 9 , 8 ,112.50%, 7 ,128.57%
서점,충청남도,논산시, 16 , 16 ,100.00%, 18 ,88.89%
서점,충청남도,당진시, 13 , 13 ,100.00%, 10 ,130.00%
서점,충청남도,보령시, 8 , 8 ,100.00%, 9 ,88.89%
서점,충청남도,부여군, 12 ,12,100.00%,11,109.09%
서점,충청남도,서산시, 28 , 28 ,100.00%, 31 ,90.32%
서점,충청남도,서천군, 4 , 4 ,100.00%, 3 ,133.33%
서점,충청남도,아산시, 48 , 48 ,100.00%, 47 ,102.13%
서점,충청남도,예산군, 9 , 10 ,90.00%, 10 ,90.00%
서점,충청남도,천안시 동남구, 64 , 63 ,101.59%, 65 ,98.46%
서점,충청남도,천안시 서북구, 93 , 91 ,102.20%, 91 ,102.20%
서점,충청남도,청양군, 3 , * ,, * ,
서점,충청남도,태안군, 4 , 4 ,100.00%, 4 ,100.00%
서점,충청남도,홍성군, 17 , 17 ,100.00%, 14 ,121.43%
서점,세종특별자치시,합계, 62 , 64 ,96.88%, 61 ,101.64%
서점,세종특별자치시,세종시, 62 , 64 ,96.88%, 61 ,101.64%
서점,광주광역시,합계, 277 , 275 ,100.73%, 269 ,102.97%
서점,광주광역시,동구, 40 , 40 ,100.00%, 40 ,100.00%
서점,광주광역시,남구, 43 , 43 ,100.00%, 49 ,87.76%
서점,광주광역시,서구, 66 , 66 ,100.00%, 65 ,101.54%
서점,광주광역시,광산구, 61 , 60 ,101.67%, 51 ,119.61%
서점,광주광역시,북구, 67 , 66 ,101.52%, 64 ,104.69%
서점,전라북도,합계, 347 , 347 ,100.00%, 343 ,101.17%
서점,전라북도,고창군, 3 , 3 ,100.00%, * ,
서점,전라북도,군산시, 47 , 47 ,100.00%, 44 ,106.82%
서점,전라북도,김제시, 9 , 9 ,100.00%, 13 ,69.23%
서점,전라북도,남원시, 13 , 13 ,100.00%, 15 ,86.67%
서점,전라북도,무주군, * , * ,, * ,
서점,전라북도,부안군, 6 , 6 ,100.00%, 6 ,100.00%
서점,전라북도,순창군, * , * ,, * ,
서점,전라북도,완주군, 11 , 10 ,110.00%, 9 ,122.22%
서점,전라북도,익산시, 61 , 61 ,100.00%, 61 ,100.00%
서점,전라북도,임실군, 3 , 3 ,100.00%, 3 ,100.00%
서점,전라북도,장수군, 4 , 4 ,100.00%, 3 ,133.33%
서점,전라북도,전주시 덕진구, 70 , 72 ,97.22%, 70 ,100.00%
서점,전라북도,전주시 완산구, 106 , 105 ,100.95%, 105 ,100.95%
서점,전라북도,정읍시, 11 , 11 ,100.00%, 9 ,122.22%
서점,전라남도,합계, 249 , 250 ,99.60%, 250 ,99.60%
서점,전라남도,고흥군, 3 , * ,, 4 ,75.00%
서점,전라남도,곡성군, * , * ,, * ,
서점,전라남도,광양시, 28 , 28 ,100.00%, 27 ,103.70%
서점,전라남도,구례군, * , * ,, * ,
서점,전라남도,나주시, 9 , 9 ,100.00%, 7 ,128.57%
서점,전라남도,담양군, 5 , 5 ,100.00%, * ,
서점,전라남도,목포시, 43 , 44 ,97.73%, 44 ,97.73%
서점,전라남도,무안군, 6 , 6 ,100.00%, 6 ,100.00%
서점,전라남도,보성군, 5 , 5 ,100.00%, 5 ,100.00%
서점,전라남도,순천시, 70 , 70 ,100.00%, 73 ,95.89%
서점,전라남도,신안군, * , * ,, * ,
서점,전라남도,여수시, 40 , 41 ,97.56%, 43 ,93.02%
서점,전라남도,영광군, 7 , 7 ,100.00%, 7 ,100.00%
서점,전라남도,영암군, 4 , 4 ,100.00%, 4 ,100.00%
서점,전라남도,완도군, 5 , 5 ,100.00%, 5 ,100.00%
서점,전라남도,장성군, 3 , 3 ,100.00%, * ,
서점,전라남도,장흥군, 4 , 3 ,133.33%, 3 ,133.33%
서점,전라남도,진도군, * , * ,, * ,
서점,전라남도,해남군, 5 , 5 ,100.00%, 6 ,83.33%
서점,전라남도,화순군, 6 , 6 ,100.00%, 5 ,120.00%
서점,대구광역시,합계, 494 , 502 ,98.41%, 529 ,93.38%
서점,대구광역시,중구, 64 , 67 ,95.52%, 72 ,88.89%
서점,대구광역시,동구, 57 , 60 ,95.00%, 58 ,98.28%
서점,대구광역시,남구, 35 , 35 ,100.00%, 39 ,89.74%
서점,대구광역시,서구, 18 , 17 ,105.88%, 19 ,94.74%
서점,대구광역시,달서구, 103 , 104 ,99.04%, 106 ,97.17%
서점,대구광역시,달성군, 29 , 29 ,100.00%, 29 ,100.00%
서점,대구광역시,북구, 77 , 78 ,98.72%, 85 ,90.59%
서점,대구광역시,수성구, 111 , 112 ,99.11%, 121 ,91.74%
서점,경상북도,합계, 387 , 386 ,100.26%, 381 ,101.57%
서점,경상북도,경산시, 47 , 49 ,95.92%, 46 ,102.17%
서점,경상북도,경주시, 40 , 40 ,100.00%, 40 ,100.00%
서점,경상북도,고령군, * , * ,, * ,
서점,경상북도,구미시, 68 , 68 ,100.00%, 68 ,100.00%
서점,경상북도,김천시, 18 , 18 ,100.00%, 19 ,94.74%
서점,경상북도,문경시, 9 , 9 ,100.00%, 9 ,100.00%
서점,경상북도,봉화군, * , * ,, * ,
서점,경상북도,상주시, 12 , 12 ,100.00%, 11 ,109.09%
서점,경상북도,성주군, * , * ,, * ,
서점,경상북도,안동시, 40 , 41 ,97.56%, 40 ,100.00%
서점,경상북도,영덕군, 4 , 4 ,100.00%, 6 ,66.67%
서점,경상북도,영양군, * , * ,,,
서점,경상북도,영주시, 14 , 12 ,116.67%, 11 ,127.27%
서점,경상북도,영천시, 13 , 12 ,108.33%, 11 ,118.18%
서점,경상북도,예천군, 6 , 6 ,100.00%, 5 ,120.00%
서점,경상북도,울릉군, * , * ,, * ,
서점,경상북도,울진군, 5 , 5 ,100.00%, 6 ,83.33%
서점,경상북도,의성군, * , * ,, * ,
서점,경상북도,청도군, 6 , 6 ,100.00%, 5 ,120.00%
서점,경상북도,청송군, * , * ,, * ,
서점,경상북도,칠곡군, 7 , 7 ,100.00%, 9 ,77.78%
서점,경상북도,포항시 남구, 38 , 38 ,100.00%, 37 ,102.70%
서점,경상북도,포항시 북구, 52 , 51 ,101.96%, 51 ,101.96%
서점,부산광역시,합계, 562 , 560 ,100.36%, 580 ,96.90%
서점,부산광역시,중구, 41 , 41 ,100.00%, 41 ,100.00%
서점,부산광역시,강서구, 18 , 18 ,100.00%, 16 ,112.50%
서점,부산광역시,동구, 17 , 17 ,100.00%, 21 ,80.95%
서점,부산광역시,남구, 40 , 39 ,102.56%, 41 ,97.56%
서점,부산광역시,서구, 17 , 18 ,94.44%, 19 ,89.47%
서점,부산광역시,금정구, 54 , 54 ,100.00%, 59 ,91.53%
서점,부산광역시,기장군, 19 , 19 ,100.00%, 22 ,86.36%
서점,부산광역시,동래구, 36 , 36 ,100.00%, 36 ,100.00%
서점,부산광역시,부산진구, 67 , 66 ,101.52%, 78 ,85.90%
서점,부산광역시,북구, 35 , 35 ,100.00%, 34 ,102.94%
서점,부산광역시,사상구, 25 , 25 ,100.00%, 31 ,80.65%
서점,부산광역시,사하구, 41 , 41 ,100.00%, 38 ,107.89%
서점,부산광역시,수영구, 34 , 34 ,100.00%, 31 ,109.68%
서점,부산광역시,연제구, 34 , 34 ,100.00%, 37 ,91.89%
서점,부산광역시,영도구, 10 , 11 ,90.91%, 8 ,125.00%
서점,부산광역시,해운대구, 74 , 72 ,102.78%, 68 ,108.82%
서점,울산광역시,합계, 184 , 182 ,101.10%, 188 ,97.87%
서점,울산광역시,중구, 29 , 28 ,103.57%, 31 ,93.55%
서점,울산광역시,동구, 17 , 17 ,100.00%, 19 ,89.47%
서점,울산광역시,남구, 86 , 87 ,98.85%, 84 ,102.38%
서점,울산광역시,북구, 22 , 22 ,100.00%, 26 ,84.62%
서점,울산광역시,울주군, 30 , 28 ,107.14%, 28 ,107.14%
서점,경상남도,합계, 486 , 484 ,100.41%, 491 ,98.98%
서점,경상남도,고성군, * , * ,, * ,
서점,경상남도,거제시, 38 , 38 ,100.00%, 34 ,111.76%
서점,경상남도,거창군, 7 , 7 ,100.00%, 8 ,87.50%
서점,경상남도,김해시, 81 , 80 ,101.25%, 80 ,101.25%
서점,경상남도,남해군, 3 , 3 ,100.00%, 3 ,100.00%
서점,경상남도,밀양시, 4 , 5 ,80.00%, 6 ,66.67%
서점,경상남도,사천시, 9 , 9 ,100.00%, 9 ,100.00%
서점,경상남도,양산시, 39 , 40 ,97.50%, 41 ,95.12%
서점,경상남도,의령군, * , * ,, * ,
서점,경상남도,진주시, 70 , 70 ,100.00%, 73 ,95.89%
서점,경상남도,창녕군, * , * ,, * ,
서점,경상남도,창원시 마산합포구, 29 , 28 ,103.57%, 28 ,103.57%
서점,경상남도,창원시 마산회원구, 34 , 33 ,103.03%, 37 ,91.89%
서점,경상남도,창원시 성산구, 47 , 49 ,95.92%, 45 ,104.44%
서점,경상남도,창원시 의창구, 63 , 62 ,101.61%, 63 ,100.00%
서점,경상남도,창원시 진해구, 22 , 21 ,104.76%, 20 ,110.00%
서점,경상남도,통영시, 19 , 18 ,105.56%, 22 ,86.36%
서점,경상남도,하동군, 5 , 5 ,100.00%, 6 ,83.33%
서점,경상남도,함안군, 3 , 3 ,100.00%, 3 ,100.00%
서점,경상남도,함양군, * , * ,, 3 ,
서점,경상남도,합천군, 6 , 6 ,100.00%, 6 ,100.00%
서점,제주특별자치도,합계, 140 , 138 ,101.45%, 132 ,106.06%
서점,제주특별자치도,서귀포시, 24 , 24 ,100.00%, 21 ,114.29%
서점,제주특별자치도,제주시, 116 , 114 ,101.75%, 111 ,104.50%
성형외과 의원,합계,합계," 1,479 "," 1,471 ",100.54%," 1,445 ",102.35%
성형외과 의원,서울특별시,합계, 723 , 720 ,100.42%, 703 ,102.84%
성형외과 의원,서울특별시,종로구, 5 , 5 ,100.00%, 5 ,100.00%
성형외과 의원,서울특별시,중구, 8 , 7 ,114.29%, 9 ,88.89%
성형외과 의원,서울특별시,용산구, 5 , 5 ,100.00%, 3 ,166.67%
성형외과 의원,서울특별시,성동구, * , * ,, 3 ,
성형외과 의원,서울특별시,광진구, 6 , 6 ,100.00%, 5 ,120.00%
성형외과 의원,서울특별시,동대문구, 4 , 4 ,100.00%, 4 ,100.00%
성형외과 의원,서울특별시,성북구, 5 , 5 ,100.00%, 6 ,83.33%
성형외과 의원,서울특별시,강북구, 5 , 5 ,100.00%, 5 ,100.00%
성형외과 의원,서울특별시,노원구, 12 , 12 ,100.00%, 11 ,109.09%
성형외과 의원,서울특별시,은평구, 4 , 4 ,100.00%, 5 ,80.00%
성형외과 의원,서울특별시,서대문구, 6 , 6 ,100.00%, 5 ,120.00%
성형외과 의원,서울특별시,마포구, 12 , 13 ,92.31%, 12 ,100.00%
성형외과 의원,서울특별시,양천구, 6 , 6 ,100.00%, 7 ,85.71%
성형외과 의원,서울특별시,강서구, 8 , 8 ,100.00%, 6 ,133.33%
성형외과 의원,서울특별시,구로구, 6 , 6 ,100.00%, 6 ,100.00%
성형외과 의원,서울특별시,금천구, * , * ,, 3 ,
성형외과 의원,서울특별시,영등포구, 11 , 11 ,100.00%, 9 ,122.22%
성형외과 의원,서울특별시,동작구, 5 , 5 ,100.00%, 4 ,125.00%
성형외과 의원,서울특별시,관악구, 6 , 6 ,100.00%, 6 ,100.00%
성형외과 의원,서울특별시,서초구, 89 , 90 ,98.89%, 85 ,104.71%
성형외과 의원,서울특별시,강남구, 499 , 495 ,100.81%, 482 ,103.53%
성형외과 의원,서울특별시,송파구, 11 , 11 ,100.00%, 14 ,78.57%
성형외과 의원,서울특별시,강동구, 7 , 7 ,100.00%, 8 ,87.50%
성형외과 의원,인천광역시,합계, 47 , 48 ,97.92%, 45 ,104.44%
성형외과 의원,인천광역시,중구, * , * ,, * ,
성형외과 의원,인천광역시,연수구, 5 , 5 ,100.00%, 4 ,125.00%
성형외과 의원,인천광역시,남동구, 21 , 21 ,100.00%, 20 ,105.00%
성형외과 의원,인천광역시,부평구, 15 , 15 ,100.00%, 14 ,107.14%
성형외과 의원,인천광역시,계양구, * , * ,, * ,
성형외과 의원,인천광역시,서구, * , 3 ,, * ,
성형외과 의원,인천광역시,미추홀구, * , * ,, * ,
성형외과 의원,경기도,합계, 190 , 189 ,100.53%, 189 ,100.53%
성형외과 의원,경기도,수원시 장안구, * , * ,, * ,
성형외과 의원,경기도,수원시 권선구, * , * ,, * ,
성형외과 의원,경기도,수원시 팔달구, 19 , 19 ,100.00%, 19 ,100.00%
성형외과 의원,경기도,수원시 영통구, 8 , 8 ,100.00%, 9 ,88.89%
성형외과 의원,경기도,성남시 수정구, * , * ,, 3 ,
성형외과 의원,경기도,성남시 중원구, 3 , 3 ,100.00%, * ,
성형외과 의원,경기도,성남시 분당구, 20 , 19 ,105.26%, 19 ,105.26%
성형외과 의원,경기도,의정부시, 11 , 11 ,100.00%, 10 ,110.00%
성형외과 의원,경기도,안양시 만안구, 7 , 6 ,116.67%, 6 ,116.67%
성형외과 의원,경기도,안양시 동안구, 11 , 12 ,91.67%, 12 ,91.67%
성형외과 의원,경기도,부천시, 24 , 24 ,100.00%, 23 ,104.35%
성형외과 의원,경기도,광명시, 3 , 3 ,100.00%, * ,
성형외과 의원,경기도,평택시, 8 , 8 ,100.00%, 8 ,100.00%
성형외과 의원,경기도,동두천시, * , * ,, * ,
성형외과 의원,경기도,안산시 단원구, 13 , 13 ,100.00%, 14 ,92.86%
성형외과 의원,경기도,고양시 덕양구, * , * ,, * ,
성형외과 의원,경기도,고양시 일산동구, 10 , 10 ,100.00%, 11 ,90.91%
성형외과 의원,경기도,고양시 일산서구, 4 , 4 ,100.00%, 4 ,100.00%
성형외과 의원,경기도,구리시, 6 , 6 ,100.00%, 7 ,85.71%
성형외과 의원,경기도,남양주시, * , * ,, * ,
성형외과 의원,경기도,오산시, 4 , 4 ,100.00%, 4 ,100.00%
성형외과 의원,경기도,시흥시, * , * ,, * ,
