사업자 현황 ( 10월/100대 생활업종),,,,,,,
*조회년월,,2019년 10월,,,,,
,,,,,,,
,,,,,,,"(단위 : 인원수, %)"
실내장식가게,경상남도,거제시, 211 , 213 ,99.06%, 181 ,116.57%
실내장식가게,경상남도,거창군, 31 , 32 ,96.88%, 23 ,134.78%
실내장식가게,경상남도,김해시, 483 , 483 ,100.00%, 444 ,108.78%
실내장식가게,경상남도,남해군, 18 , 18 ,100.00%, 16 ,112.50%
실내장식가게,경상남도,밀양시, 25 , 25 ,100.00%, 17 ,147.06%
실내장식가게,경상남도,사천시, 77 , 78 ,98.72%, 73 ,105.48%
실내장식가게,경상남도,산청군, 15 , 15 ,100.00%, 13 ,115.38%
실내장식가게,경상남도,양산시, 344 , 342 ,100.58%, 299 ,115.05%
실내장식가게,경상남도,의령군, 8 , 8 ,100.00%, 7 ,114.29%
실내장식가게,경상남도,진주시, 317 , 305 ,103.93%, 290 ,109.31%
실내장식가게,경상남도,창녕군, 30 , 28 ,107.14%, 28 ,107.14%
실내장식가게,경상남도,창원시 마산합포구, 175 , 178 ,98.31%, 160 ,109.38%
실내장식가게,경상남도,창원시 마산회원구, 171 , 170 ,100.59%, 158 ,108.23%
실내장식가게,경상남도,창원시 성산구, 184 , 180 ,102.22%, 170 ,108.24%
실내장식가게,경상남도,창원시 의창구, 335 , 332 ,100.90%, 294 ,113.95%
실내장식가게,경상남도,창원시 진해구, 102 , 100 ,102.00%, 89 ,114.61%
실내장식가게,경상남도,통영시, 85 , 83 ,102.41%, 82 ,103.66%
실내장식가게,경상남도,하동군, 16 , 16 ,100.00%, 12 ,133.33%
실내장식가게,경상남도,함안군, 36 , 36 ,100.00%, 33 ,109.09%
실내장식가게,경상남도,함양군, 19 , 18 ,105.56%, 16 ,118.75%
실내장식가게,경상남도,합천군, 16 , 16 ,100.00%, 11 ,145.45%
실내장식가게,제주특별자치도,합계," 1,192 "," 1,184 ",100.68%," 1,015 ",117.44%
실내장식가게,제주특별자치도,서귀포시, 240 , 230 ,104.35%, 207 ,115.94%
실내장식가게,제주특별자치도,제주시, 952 , 954 ,99.79%, 808 ,117.82%
실외골프연습장,합계,합계," 2,255 "," 2,257 ",99.91%," 2,374 ",94.99%
실외골프연습장,서울특별시,합계, 373 , 371 ,100.54%, 391 ,95.40%
실외골프연습장,서울특별시,종로구, * , * ,, 4 ,
실외골프연습장,서울특별시,중구, 10 , 10 ,100.00%, 11 ,90.91%
실외골프연습장,서울특별시,용산구, 11 , 11 ,100.00%, 13 ,84.62%
실외골프연습장,서울특별시,성동구, 7 , 7 ,100.00%, 7 ,100.00%
실외골프연습장,서울특별시,광진구, 11 , 11 ,100.00%, 11 ,100.00%
실외골프연습장,서울특별시,동대문구, 4 , 4 ,100.00%, 6 ,66.67%
실외골프연습장,서울특별시,중랑구, 6 , 6 ,100.00%, 7 ,85.71%
실외골프연습장,서울특별시,성북구, 8 , 8 ,100.00%, 8 ,100.00%
실외골프연습장,서울특별시,강북구, 4 , 4 ,100.00%, 4 ,100.00%
실외골프연습장,서울특별시,도봉구, 4 , 4 ,100.00%, 6 ,66.67%
실외골프연습장,서울특별시,노원구, 25 , 25 ,100.00%, 24 ,104.17%
실외골프연습장,서울특별시,은평구, 8 , 8 ,100.00%, 10 ,80.00%
실외골프연습장,서울특별시,서대문구, 6 , 6 ,100.00%, 6 ,100.00%
실외골프연습장,서울특별시,마포구, 16 , 16 ,100.00%, 17 ,94.12%
실외골프연습장,서울특별시,양천구, 18 , 17 ,105.88%, 20 ,90.00%
실외골프연습장,서울특별시,강서구, 17 , 17 ,100.00%, 15 ,113.33%
실외골프연습장,서울특별시,구로구, 19 , 19 ,100.00%, 20 ,95.00%
실외골프연습장,서울특별시,금천구, 7 , 7 ,100.00%, 8 ,87.50%
실외골프연습장,서울특별시,영등포구, 25 , 25 ,100.00%, 26 ,96.15%
실외골프연습장,서울특별시,동작구, 14 , 14 ,100.00%, 15 ,93.33%
실외골프연습장,서울특별시,관악구, 15 , 15 ,100.00%, 15 ,100.00%
실외골프연습장,서울특별시,서초구, 29 , 29 ,100.00%, 28 ,103.57%
실외골프연습장,서울특별시,강남구, 44 , 43 ,102.33%, 39 ,112.82%
실외골프연습장,서울특별시,송파구, 43 , 43 ,100.00%, 50 ,86.00%
실외골프연습장,서울특별시,강동구, 20 , 20 ,100.00%, 21 ,95.24%
실외골프연습장,인천광역시,합계, 78 , 79 ,98.73%, 80 ,97.50%
실외골프연습장,인천광역시,중구, 4 , 4 ,100.00%, 4 ,100.00%
실외골프연습장,인천광역시,연수구, 9 , 9 ,100.00%, 9 ,100.00%
실외골프연습장,인천광역시,남동구, 15 , 15 ,100.00%, 16 ,93.75%
실외골프연습장,인천광역시,부평구, 11 , 12 ,91.67%, 13 ,84.62%
실외골프연습장,인천광역시,계양구, 10 , 10 ,100.00%, 10 ,100.00%
실외골프연습장,인천광역시,서구, 16 , 16 ,100.00%, 15 ,106.67%
실외골프연습장,인천광역시,강화군, * , * ,, * ,
실외골프연습장,인천광역시,미추홀구, 11 , 11 ,100.00%, 12 ,91.67%
실외골프연습장,경기도,합계, 504 , 502 ,100.40%, 530 ,95.09%
실외골프연습장,경기도,수원시 장안구, 4 , 5 ,80.00%, 6 ,66.67%
실외골프연습장,경기도,수원시 권선구, 9 , 9 ,100.00%, 9 ,100.00%
실외골프연습장,경기도,수원시 팔달구, 7 , 7 ,100.00%, 5 ,140.00%
실외골프연습장,경기도,수원시 영통구, 6 , 6 ,100.00%, 9 ,66.67%
실외골프연습장,경기도,성남시 수정구, 7 , 7 ,100.00%, 7 ,100.00%
실외골프연습장,경기도,성남시 중원구, 3 , 3 ,100.00%, 4 ,75.00%
실외골프연습장,경기도,성남시 분당구, 31 , 30 ,103.33%, 34 ,91.18%
실외골프연습장,경기도,의정부시, 12 , 12 ,100.00%, 13 ,92.31%
실외골프연습장,경기도,안양시 만안구, 6 , 6 ,100.00%, 7 ,85.71%
실외골프연습장,경기도,안양시 동안구, 15 , 15 ,100.00%, 19 ,78.95%
실외골프연습장,경기도,부천시, 21 , 20 ,105.00%, 21 ,100.00%
실외골프연습장,경기도,광명시, 4 , 4 ,100.00%, 5 ,80.00%
실외골프연습장,경기도,평택시, 25 , 25 ,100.00%, 27 ,92.59%
실외골프연습장,경기도,동두천시, 4 , 4 ,100.00%, 4 ,100.00%
실외골프연습장,경기도,안산시 상록구, 8 , 8 ,100.00%, 7 ,114.29%
실외골프연습장,경기도,안산시 단원구, 11 , 11 ,100.00%, 11 ,100.00%
실외골프연습장,경기도,고양시 덕양구, 12 , 12 ,100.00%, 13 ,92.31%
실외골프연습장,경기도,고양시 일산동구, 25 , 25 ,100.00%, 27 ,92.59%
실외골프연습장,경기도,고양시 일산서구, 9 , 10 ,90.00%, 10 ,90.00%
실외골프연습장,경기도,과천시, 3 , 3 ,100.00%, 3 ,100.00%
실외골프연습장,경기도,구리시, 6 , 6 ,100.00%, 6 ,100.00%
실외골프연습장,경기도,남양주시, 28 , 28 ,100.00%, 27 ,103.70%
실외골프연습장,경기도,오산시, 11 , 11 ,100.00%, 13 ,84.62%
실외골프연습장,경기도,시흥시, 20 , 20 ,100.00%, 24 ,83.33%
실외골프연습장,경기도,군포시, 11 , 11 ,100.00%, 9 ,122.22%
실외골프연습장,경기도,의왕시, 6 , 5 ,120.00%, 5 ,120.00%
실외골프연습장,경기도,하남시, 10 , 10 ,100.00%, 11 ,90.91%
실외골프연습장,경기도,용인시 처인구, 10 , 10 ,100.00%, 11 ,90.91%
실외골프연습장,경기도,용인시 기흥구, 22 , 22 ,100.00%, 23 ,95.65%
실외골프연습장,경기도,용인시 수지구, 15 , 15 ,100.00%, 16 ,93.75%
실외골프연습장,경기도,파주시, 17 , 17 ,100.00%, 18 ,94.44%
실외골프연습장,경기도,이천시, 10 , 10 ,100.00%, 11 ,90.91%
실외골프연습장,경기도,안성시, 10 , 10 ,100.00%, 10 ,100.00%
실외골프연습장,경기도,김포시, 14 , 14 ,100.00%, 14 ,100.00%
실외골프연습장,경기도,화성시, 26 , 26 ,100.00%, 28 ,92.86%
실외골프연습장,경기도,광주시, 26 , 26 ,100.00%, 26 ,100.00%
실외골프연습장,경기도,양주시, 9 , 8 ,112.50%, 8 ,112.50%
실외골프연습장,경기도,포천시, 12 , 12 ,100.00%, 10 ,120.00%
실외골프연습장,경기도,여주시, 10 , 10 ,100.00%, 10 ,100.00%
실외골프연습장,경기도,가평군, * , * ,, * ,
실외골프연습장,경기도,양평군, 6 , 6 ,100.00%, 6 ,100.00%
실외골프연습장,경기도,연천군, * , * ,, * ,
실외골프연습장,강원도,합계, 108 , 108 ,100.00%, 114 ,94.74%
실외골프연습장,강원도,춘천시, 19 , 19 ,100.00%, 17 ,111.76%
실외골프연습장,강원도,원주시, 24 , 24 ,100.00%, 24 ,100.00%
실외골프연습장,강원도,강릉시, 17 , 17 ,100.00%, 17 ,100.00%
실외골프연습장,강원도,동해시, 6 , 6 ,100.00%, 6 ,100.00%
실외골프연습장,강원도,태백시, 3 , 3 ,100.00%, 4 ,75.00%
실외골프연습장,강원도,속초시, 5 , 5 ,100.00%, 6 ,83.33%
실외골프연습장,강원도,삼척시, 4 , 4 ,100.00%, 5 ,80.00%
실외골프연습장,강원도,홍천군, 3 , 3 ,100.00%, 4 ,75.00%
실외골프연습장,강원도,횡성군, * , * ,, * ,
실외골프연습장,강원도,영월군, * , * ,, 3 ,
실외골프연습장,강원도,평창군, 7 , 8 ,87.50%, 8 ,87.50%
실외골프연습장,강원도,정선군, 3 , 3 ,100.00%, 4 ,75.00%
실외골프연습장,강원도,철원군, * , * ,, * ,
실외골프연습장,강원도,화천군, * , * ,, * ,
실외골프연습장,강원도,양구군, 4 , 4 ,100.00%, 4 ,100.00%
실외골프연습장,강원도,인제군, 3 , * ,, 4 ,75.00%
실외골프연습장,강원도,고성군, * , * ,, * ,
실외골프연습장,강원도,양양군, * , * ,, * ,
실외골프연습장,대전광역시,합계, 65 , 66 ,98.48%, 62 ,104.84%
실외골프연습장,대전광역시,중구, 11 , 11 ,100.00%, 11 ,100.00%
실외골프연습장,대전광역시,동구, 3 , 3 ,100.00%, 3 ,100.00%
실외골프연습장,대전광역시,서구, 20 , 21 ,95.24%, 18 ,111.11%
실외골프연습장,대전광역시,대덕구, 4 , 4 ,100.00%, 6 ,66.67%
실외골프연습장,대전광역시,유성구, 27 , 27 ,100.00%, 24 ,112.50%
실외골프연습장,충청북도,합계, 101 , 102 ,99.02%, 107 ,94.39%
실외골프연습장,충청북도,보은군, * , * ,, * ,
실외골프연습장,충청북도,영동군, 3 , 3 ,100.00%, 3 ,100.00%
실외골프연습장,충청북도,옥천군, * , * ,, 3 ,
실외골프연습장,충청북도,음성군, 6 , 6 ,100.00%, 6 ,100.00%
실외골프연습장,충청북도,제천시, 7 , 7 ,100.00%, 7 ,100.00%
실외골프연습장,충청북도,증평군, * , * ,, 4 ,
실외골프연습장,충청북도,진천군, 7 , 7 ,100.00%, 9 ,77.78%
실외골프연습장,충청북도,청주시 상당구, 11 , 11 ,100.00%, 12 ,91.67%
실외골프연습장,충청북도,청주시 서원구, 14 , 14 ,100.00%, 15 ,93.33%
실외골프연습장,충청북도,청주시 청원구, 18 , 18 ,100.00%, 17 ,105.88%
실외골프연습장,충청북도,청주시 흥덕구, 16 , 16 ,100.00%, 16 ,100.00%
실외골프연습장,충청북도,충주시, 13 , 14 ,92.86%, 13 ,100.00%
실외골프연습장,충청남도,합계, 97 , 98 ,98.98%, 103 ,94.17%
실외골프연습장,충청남도,계룡시, 6 , 6 ,100.00%, 6 ,100.00%
실외골프연습장,충청남도,공주시, * , * ,, * ,
실외골프연습장,충청남도,금산군, 3 , 3 ,100.00%, 3 ,100.00%
실외골프연습장,충청남도,논산시, 6 , 6 ,100.00%, 6 ,100.00%
실외골프연습장,충청남도,당진시, 6 , 7 ,85.71%, 8 ,75.00%
실외골프연습장,충청남도,보령시, 6 , 6 ,100.00%, 7 ,85.71%
실외골프연습장,충청남도,부여군,0,0,, * ,
실외골프연습장,충청남도,서산시, 12 , 12 ,100.00%, 11 ,109.09%
실외골프연습장,충청남도,서천군, 3 , 3 ,100.00%, 3 ,100.00%
실외골프연습장,충청남도,아산시, 16 , 16 ,100.00%, 16 ,100.00%
실외골프연습장,충청남도,예산군, 3 , 3 ,100.00%, 3 ,100.00%
실외골프연습장,충청남도,천안시 동남구, 7 , 7 ,100.00%, 10 ,70.00%
실외골프연습장,충청남도,천안시 서북구, 17 , 17 ,100.00%, 17 ,100.00%
실외골프연습장,충청남도,태안군, 6 , 6 ,100.00%, 6 ,100.00%
실외골프연습장,충청남도,홍성군, 4 , 4 ,100.00%, 4 ,100.00%
실외골프연습장,세종특별자치시,합계, 4 , 4 ,100.00%, 6 ,66.67%
실외골프연습장,세종특별자치시,세종시, 4 , 4 ,100.00%, 6 ,66.67%
실외골프연습장,광주광역시,합계, 46 , 45 ,102.22%, 49 ,93.88%
실외골프연습장,광주광역시,동구, 3 , 3 ,100.00%, 3 ,100.00%
실외골프연습장,광주광역시,남구, 5 , 5 ,100.00%, 6 ,83.33%
실외골프연습장,광주광역시,서구, 12 , 11 ,109.09%, 11 ,109.09%
실외골프연습장,광주광역시,광산구, 10 , 10 ,100.00%, 12 ,83.33%
실외골프연습장,광주광역시,북구, 16 , 16 ,100.00%, 17 ,94.12%
실외골프연습장,전라북도,합계, 93 , 93 ,100.00%, 98 ,94.90%
실외골프연습장,전라북도,고창군, 3 , 3 ,100.00%, 3 ,100.00%
실외골프연습장,전라북도,군산시, 9 , 9 ,100.00%, 11 ,81.82%
실외골프연습장,전라북도,김제시, 3 , 3 ,100.00%, 3 ,100.00%
실외골프연습장,전라북도,남원시, * , * ,, * ,
실외골프연습장,전라북도,무주군, * , * ,, * ,
실외골프연습장,전라북도,부안군, 6 , 6 ,100.00%, 6 ,100.00%
실외골프연습장,전라북도,순창군, * , * ,, * ,
실외골프연습장,전라북도,완주군, 5 , 5 ,100.00%, 6 ,83.33%
실외골프연습장,전라북도,익산시, 20 , 20 ,100.00%, 22 ,90.91%
실외골프연습장,전라북도,임실군, * , * ,,0,
실외골프연습장,전라북도,전주시 덕진구, 19 , 19 ,100.00%, 20 ,95.00%
실외골프연습장,전라북도,전주시 완산구, 18 , 18 ,100.00%, 19 ,94.74%
실외골프연습장,전라북도,정읍시, 4 , 4 ,100.00%, 3 ,133.33%
실외골프연습장,전라남도,합계, 99 , 99 ,100.00%, 97 ,102.06%
실외골프연습장,전라남도,강진군, * , * ,, * ,
실외골프연습장,전라남도,고흥군, 4 , 5 ,80.00%, 5 ,80.00%
실외골프연습장,전라남도,곡성군, * , * ,, * ,
실외골프연습장,전라남도,광양시, 17 , 17 ,100.00%, 18 ,94.44%
실외골프연습장,전라남도,구례군, * , * ,, * ,
실외골프연습장,전라남도,나주시, 3 , 3 ,100.00%, * ,
실외골프연습장,전라남도,담양군, 3 , 3 ,100.00%, 4 ,75.00%
실외골프연습장,전라남도,목포시, 10 , 10 ,100.00%, 10 ,100.00%
실외골프연습장,전라남도,무안군, * , * ,, * ,
실외골프연습장,전라남도,보성군, 5 , 5 ,100.00%, 5 ,100.00%
실외골프연습장,전라남도,순천시, 18 , 18 ,100.00%, 17 ,105.88%
실외골프연습장,전라남도,여수시, 17 , 17 ,100.00%, 14 ,121.43%
실외골프연습장,전라남도,영광군, * , * ,, * ,
실외골프연습장,전라남도,영암군, 4 , 4 ,100.00%, 5 ,80.00%
실외골프연습장,전라남도,완도군, * , * ,, * ,
실외골프연습장,전라남도,장흥군, * , * ,, * ,
실외골프연습장,전라남도,진도군, * , * ,, * ,
실외골프연습장,전라남도,함평군, * ,0,,0,
실외골프연습장,전라남도,해남군, * , * ,, * ,
실외골프연습장,전라남도,화순군, 4 , 4 ,100.00%, 4 ,100.00%
실외골프연습장,대구광역시,합계, 95 , 94 ,101.06%, 103 ,92.23%
실외골프연습장,대구광역시,중구, * , * ,, * ,
실외골프연습장,대구광역시,동구, 9 , 9 ,100.00%, 10 ,90.00%
실외골프연습장,대구광역시,남구, 3 , 3 ,100.00%, 3 ,100.00%
실외골프연습장,대구광역시,서구, 6 , 6 ,100.00%, 7 ,85.71%
실외골프연습장,대구광역시,달서구, 16 , 16 ,100.00%, 16 ,100.00%
실외골프연습장,대구광역시,달성군, 8 , 7 ,114.29%, 9 ,88.89%
실외골프연습장,대구광역시,북구, 20 , 20 ,100.00%, 22 ,90.91%
실외골프연습장,대구광역시,수성구, 32 , 32 ,100.00%, 35 ,91.43%
실외골프연습장,경상북도,합계, 191 , 193 ,98.96%, 204 ,93.63%
실외골프연습장,경상북도,경산시, 17 , 17 ,100.00%, 17 ,100.00%
실외골프연습장,경상북도,경주시, 19 , 19 ,100.00%, 20 ,95.00%
실외골프연습장,경상북도,고령군, 4 , 4 ,100.00%, 4 ,100.00%
실외골프연습장,경상북도,구미시, 30 , 29 ,103.45%, 32 ,93.75%
실외골프연습장,경상북도,군위군, * , * ,, * ,
실외골프연습장,경상북도,김천시, 9 , 9 ,100.00%, 10 ,90.00%
실외골프연습장,경상북도,문경시, * , * ,, 3 ,
실외골프연습장,경상북도,봉화군, * , * ,, * ,
실외골프연습장,경상북도,상주시, 5 , 5 ,100.00%, 6 ,83.33%
실외골프연습장,경상북도,성주군, * , * ,, * ,
실외골프연습장,경상북도,안동시, 12 , 12 ,100.00%, 13 ,92.31%
실외골프연습장,경상북도,영덕군, 3 , 3 ,100.00%, 3 ,100.00%
실외골프연습장,경상북도,영양군,0, * ,, * ,
실외골프연습장,경상북도,영주시, 6 , 6 ,100.00%, 7 ,85.71%
실외골프연습장,경상북도,영천시, 9 , 9 ,100.00%, 10 ,90.00%
실외골프연습장,경상북도,예천군, 5 , 6 ,83.33%, 5 ,100.00%
실외골프연습장,경상북도,울릉군,0,0,, * ,
실외골프연습장,경상북도,울진군, 5 , 5 ,100.00%, 5 ,100.00%
실외골프연습장,경상북도,의성군, 3 , 3 ,100.00%, 3 ,100.00%
실외골프연습장,경상북도,청도군, * , * ,, * ,
실외골프연습장,경상북도,청송군, * , * ,, * ,
실외골프연습장,경상북도,칠곡군, 9 , 9 ,100.00%, 9 ,100.00%
실외골프연습장,경상북도,포항시 남구, 23 , 24 ,95.83%, 26 ,88.46%
실외골프연습장,경상북도,포항시 북구, 23 , 23 ,100.00%, 22 ,104.55%
실외골프연습장,부산광역시,합계, 137 , 136 ,100.74%, 151 ,90.73%
실외골프연습장,부산광역시,중구, * , * ,, * ,
실외골프연습장,부산광역시,강서구, 5 , 5 ,100.00%, 5 ,100.00%
실외골프연습장,부산광역시,동구, * , * ,, * ,
실외골프연습장,부산광역시,남구, 9 , 8 ,112.50%, 8 ,112.50%
실외골프연습장,부산광역시,서구, 4 , 4 ,100.00%, 4 ,100.00%
실외골프연습장,부산광역시,금정구, 10 , 10 ,100.00%, 11 ,90.91%
실외골프연습장,부산광역시,기장군, 12 , 12 ,100.00%, 11 ,109.09%
실외골프연습장,부산광역시,동래구, 12 , 12 ,100.00%, 13 ,92.31%
실외골프연습장,부산광역시,부산진구, 9 , 9 ,100.00%, 14 ,64.29%
실외골프연습장,부산광역시,북구, 7 , 7 ,100.00%, 8 ,87.50%
실외골프연습장,부산광역시,사상구, 12 , 12 ,100.00%, 14 ,85.71%
실외골프연습장,부산광역시,사하구, 8 , 8 ,100.00%, 11 ,72.73%
실외골프연습장,부산광역시,수영구, 7 , 7 ,100.00%, 9 ,77.78%
실외골프연습장,부산광역시,연제구, 11 , 11 ,100.00%, 13 ,84.62%
실외골프연습장,부산광역시,영도구, 5 , 5 ,100.00%, 5 ,100.00%
실외골프연습장,부산광역시,해운대구, 22 , 22 ,100.00%, 21 ,104.76%
실외골프연습장,울산광역시,합계, 48 , 48 ,100.00%, 49 ,97.96%
실외골프연습장,울산광역시,중구, 6 , 6 ,100.00%, 6 ,100.00%
실외골프연습장,울산광역시,동구, 4 , 4 ,100.00%, 5 ,80.00%
실외골프연습장,울산광역시,남구, 15 , 15 ,100.00%, 15 ,100.00%
실외골프연습장,울산광역시,북구, 13 , 13 ,100.00%, 14 ,92.86%
실외골프연습장,울산광역시,울주군, 10 , 10 ,100.00%, 9 ,111.11%
실외골프연습장,경상남도,합계, 163 , 166 ,98.19%, 176 ,92.61%
실외골프연습장,경상남도,고성군, * , * ,, * ,
실외골프연습장,경상남도,거제시, 12 , 12 ,100.00%, 12 ,100.00%
실외골프연습장,경상남도,거창군, 4 , 4 ,100.00%, 4 ,100.00%
실외골프연습장,경상남도,김해시, 29 , 29 ,100.00%, 31 ,93.55%
실외골프연습장,경상남도,남해군, * , * ,, * ,
실외골프연습장,경상남도,밀양시, 5 , 5 ,100.00%, 5 ,100.00%
실외골프연습장,경상남도,사천시, 7 , 7 ,100.00%, 7 ,100.00%
실외골프연습장,경상남도,산청군, * , * ,, * ,
실외골프연습장,경상남도,양산시, 14 , 14 ,100.00%, 15 ,93.33%
실외골프연습장,경상남도,의령군, * , * ,, * ,
실외골프연습장,경상남도,진주시, 16 , 16 ,100.00%, 20 ,80.00%
실외골프연습장,경상남도,창녕군, * , * ,, * ,
실외골프연습장,경상남도,창원시 마산합포구, 14 , 15 ,93.33%, 15 ,93.33%
실외골프연습장,경상남도,창원시 마산회원구, 3 , 3 ,100.00%, * ,
실외골프연습장,경상남도,창원시 성산구, 13 , 14 ,92.86%, 14 ,92.86%
실외골프연습장,경상남도,창원시 의창구, 12 , 13 ,92.31%, 14 ,85.71%
실외골프연습장,경상남도,창원시 진해구, 12 , 12 ,100.00%, 14 ,85.71%
실외골프연습장,경상남도,통영시, 5 , 5 ,100.00%, 5 ,100.00%
실외골프연습장,경상남도,하동군, 3 , 3 ,100.00%, 4 ,75.00%
실외골프연습장,경상남도,함안군, 3 , 3 ,100.00%, 3 ,100.00%
실외골프연습장,경상남도,함양군, * , * ,, * ,
실외골프연습장,경상남도,합천군, * , * ,, * ,
실외골프연습장,제주특별자치도,합계, 53 , 53 ,100.00%, 54 ,98.15%
실외골프연습장,제주특별자치도,서귀포시, 16 , 16 ,100.00%, 15 ,106.67%
실외골프연습장,제주특별자치도,제주시, 37 , 37 ,100.00%, 39 ,94.87%
안경점,합계,합계," 9,235 "," 9,228 ",100.08%," 9,105 ",101.43%
안경점,서울특별시,합계," 2,064 "," 2,059 ",100.24%," 2,057 ",100.34%
안경점,서울특별시,종로구, 56 , 57 ,98.25%, 57 ,98.25%
안경점,서울특별시,중구, 168 , 169 ,99.41%, 175 ,96.00%
안경점,서울특별시,용산구, 49 , 50 ,98.00%, 50 ,98.00%
안경점,서울특별시,성동구, 53 , 53 ,100.00%, 52 ,101.92%
안경점,서울특별시,광진구, 74 , 74 ,100.00%, 72 ,102.78%
안경점,서울특별시,동대문구, 73 , 73 ,100.00%, 73 ,100.00%
안경점,서울특별시,중랑구, 67 , 67 ,100.00%, 68 ,98.53%
안경점,서울특별시,성북구, 88 , 87 ,101.15%, 90 ,97.78%
안경점,서울특별시,강북구, 50 , 50 ,100.00%, 52 ,96.15%
안경점,서울특별시,도봉구, 53 , 53 ,100.00%, 53 ,100.00%
안경점,서울특별시,노원구, 90 , 90 ,100.00%, 88 ,102.27%
안경점,서울특별시,은평구, 68 , 67 ,101.49%, 65 ,104.62%
안경점,서울특별시,서대문구, 67 , 66 ,101.52%, 64 ,104.69%
안경점,서울특별시,마포구, 93 , 91 ,102.20%, 86 ,108.14%
안경점,서울특별시,양천구, 79 , 79 ,100.00%, 78 ,101.28%
안경점,서울특별시,강서구, 86 , 86 ,100.00%, 84 ,102.38%
안경점,서울특별시,구로구, 72 , 73 ,98.63%, 76 ,94.74%
안경점,서울특별시,금천구, 44 , 45 ,97.78%, 42 ,104.76%
안경점,서울특별시,영등포구, 93 , 93 ,100.00%, 97 ,95.88%
안경점,서울특별시,동작구, 67 , 67 ,100.00%, 67 ,100.00%
안경점,서울특별시,관악구, 76 , 76 ,100.00%, 77 ,98.70%
안경점,서울특별시,서초구, 106 , 104 ,101.92%, 101 ,104.95%
안경점,서울특별시,강남구, 172 , 170 ,101.18%, 173 ,99.42%
안경점,서울특별시,송파구, 136 , 136 ,100.00%, 131 ,103.82%
안경점,서울특별시,강동구, 84 , 83 ,101.20%, 86 ,97.67%
안경점,인천광역시,합계, 428 , 427 ,100.23%, 434 ,98.62%
안경점,인천광역시,중구, 28 , 28 ,100.00%, 26 ,107.69%
안경점,인천광역시,동구, 5 , 5 ,100.00%, 7 ,71.43%
안경점,인천광역시,연수구, 51 , 51 ,100.00%, 50 ,102.00%
안경점,인천광역시,남동구, 78 , 79 ,98.73%, 85 ,91.76%
안경점,인천광역시,부평구, 85 , 83 ,102.41%, 84 ,101.19%
안경점,인천광역시,계양구, 46 , 46 ,100.00%, 48 ,95.83%
안경점,인천광역시,서구, 72 , 71 ,101.41%, 71 ,101.41%
안경점,인천광역시,강화군, 4 , 4 ,100.00%, 4 ,100.00%
안경점,인천광역시,미추홀구, 59 , 60 ,98.33%, 59 ,100.00%
안경점,경기도,합계," 1,989 "," 1,989 ",100.00%," 1,905 ",104.41%
안경점,경기도,수원시 장안구, 48 , 48 ,100.00%, 48 ,100.00%
안경점,경기도,수원시 권선구, 58 , 59 ,98.31%, 59 ,98.31%
안경점,경기도,수원시 팔달구, 43 , 43 ,100.00%, 43 ,100.00%
안경점,경기도,수원시 영통구, 64 , 63 ,101.59%, 58 ,110.34%
안경점,경기도,성남시 수정구, 40 , 41 ,97.56%, 38 ,105.26%
안경점,경기도,성남시 중원구, 42 , 43 ,97.67%, 44 ,95.45%
안경점,경기도,성남시 분당구, 100 , 100 ,100.00%, 100 ,100.00%
안경점,경기도,의정부시, 84 , 83 ,101.20%, 82 ,102.44%
안경점,경기도,안양시 만안구, 42 , 42 ,100.00%, 42 ,100.00%
안경점,경기도,안양시 동안구, 53 , 53 ,100.00%, 55 ,96.36%
안경점,경기도,부천시, 137 , 138 ,99.28%, 137 ,100.00%
안경점,경기도,광명시, 48 , 48 ,100.00%, 46 ,104.35%
안경점,경기도,평택시, 80 , 79 ,101.27%, 76 ,105.26%
안경점,경기도,동두천시, 14 , 14 ,100.00%, 14 ,100.00%
안경점,경기도,안산시 상록구, 50 , 48 ,104.17%, 49 ,102.04%
안경점,경기도,안산시 단원구, 63 , 63 ,100.00%, 62 ,101.61%
안경점,경기도,고양시 덕양구, 54 , 54 ,100.00%, 56 ,96.43%
안경점,경기도,고양시 일산동구, 55 , 55 ,100.00%, 49 ,112.24%
안경점,경기도,고양시 일산서구, 46 , 46 ,100.00%, 44 ,104.55%
안경점,경기도,과천시, 7 , 7 ,100.00%, 7 ,100.00%
안경점,경기도,구리시, 37 , 37 ,100.00%, 37 ,100.00%
안경점,경기도,남양주시, 92 , 94 ,97.87%, 82 ,112.20%
안경점,경기도,오산시, 30 , 30 ,100.00%, 30 ,100.00%
안경점,경기도,시흥시, 70 , 69 ,101.45%, 62 ,112.90%
안경점,경기도,군포시, 31 , 30 ,103.33%, 30 ,103.33%
안경점,경기도,의왕시, 22 , 22 ,100.00%, 20 ,110.00%
안경점,경기도,하남시, 28 , 28 ,100.00%, 25 ,112.00%
안경점,경기도,용인시 처인구, 36 , 36 ,100.00%, 31 ,116.13%
안경점,경기도,용인시 기흥구, 62 , 63 ,98.41%, 58 ,106.90%
안경점,경기도,용인시 수지구, 51 , 51 ,100.00%, 45 ,113.33%
안경점,경기도,파주시, 54 , 55 ,98.18%, 55 ,98.18%
안경점,경기도,이천시, 37 , 37 ,100.00%, 35 ,105.71%
안경점,경기도,안성시, 27 , 27 ,100.00%, 24 ,112.50%
안경점,경기도,김포시, 51 , 50 ,102.00%, 47 ,108.51%
안경점,경기도,화성시, 110 , 109 ,100.92%, 94 ,117.02%
