사업자 현황 (6월/100대 생활업종),,,,,,,,,,,,,,,,
*조회년월,,2019년 6월,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,"(단위 : 인원수, %)",,,,,,,,,,,,,
구분,,, 사업자 수,,,,,,,,,,,,,
업종,시도,시군구,당월①,전월②,증감율(①/②),전년동월③,증감율(①/③),,,,,,,,,
기타외국식전문점,전라북도,완주군,32,31,103.23%,30,106.67%,,,,,,,,,
기타외국식전문점,전라북도,익산시,189,191,98.95%,208,90.87%,,,,,,,,,
기타외국식전문점,전라북도,임실군,8,8,100.00%,9,88.89%,,,,,,,,,
기타외국식전문점,전라북도,장수군,5,5,100.00%,4,125.00%,,,,,,,,,
기타외국식전문점,전라북도,전주시 덕진구,71,71,100.00%,69,102.90%,,,,,,,,,
기타외국식전문점,전라북도,전주시 완산구,237,237,100.00%,220,107.73%,,,,,,,,,
기타외국식전문점,전라북도,정읍시,63,64,98.44%,61,103.28%,,,,,,,,,
기타외국식전문점,전라북도,진안군,3,3,100.00%,*,150.00%,,,,,,,,,
기타외국식전문점,전라남도,합계,425,415,102.41%,358,118.72%,,,,,,,,,
기타외국식전문점,전라남도,강진군,3,3,100.00%,3,100.00%,,,,,,,,,
기타외국식전문점,전라남도,고흥군,14,14,100.00%,9,155.56%,,,,,,,,,
기타외국식전문점,전라남도,곡성군,*,*,100.00%,0,/0,,,,,,,,,
기타외국식전문점,전라남도,광양시,29,29,100.00%,30,96.67%,,,,,,,,,
기타외국식전문점,전라남도,구례군,5,5,100.00%,3,166.67%,,,,,,,,,
기타외국식전문점,전라남도,나주시,45,43,104.65%,28,160.71%,,,,,,,,,
기타외국식전문점,전라남도,담양군,20,19,105.26%,19,105.26%,,,,,,,,,
기타외국식전문점,전라남도,목포시,63,63,100.00%,56,112.50%,,,,,,,,,
기타외국식전문점,전라남도,무안군,27,27,100.00%,21,128.57%,,,,,,,,,
기타외국식전문점,전라남도,보성군,8,6,133.33%,7,114.29%,,,,,,,,,
기타외국식전문점,전라남도,순천시,76,71,107.04%,70,108.57%,,,,,,,,,
기타외국식전문점,전라남도,신안군,*,*,100.00%,0,/0,,,,,,,,,
기타외국식전문점,전라남도,여수시,68,67,101.49%,54,125.93%,,,,,,,,,
기타외국식전문점,전라남도,영광군,7,6,116.67%,5,140.00%,,,,,,,,,
기타외국식전문점,전라남도,영암군,15,15,100.00%,9,166.67%,,,,,,,,,
기타외국식전문점,전라남도,완도군,*,*,100.00%,*,100.00%,,,,,,,,,
기타외국식전문점,전라남도,장성군,11,12,91.67%,14,78.57%,,,,,,,,,
기타외국식전문점,전라남도,장흥군,5,5,100.00%,9,55.56%,,,,,,,,,
기타외국식전문점,전라남도,진도군,3,4,75.00%,*,150.00%,,,,,,,,,
기타외국식전문점,전라남도,함평군,*,*,100.00%,*,200.00%,,,,,,,,,
기타외국식전문점,전라남도,해남군,11,11,100.00%,11,100.00%,,,,,,,,,
기타외국식전문점,전라남도,화순군,8,8,100.00%,6,133.33%,,,,,,,,,
기타외국식전문점,대구광역시,합계,"1,205","1,212",99.42%,"1,174",102.64%,,,,,,,,,
기타외국식전문점,대구광역시,동구,121,121,100.00%,120,100.83%,,,,,,,,,
기타외국식전문점,대구광역시,중구,263,266,98.87%,250,105.20%,,,,,,,,,
기타외국식전문점,대구광역시,남구,102,101,100.99%,101,100.99%,,,,,,,,,
기타외국식전문점,대구광역시,서구,34,34,100.00%,26,130.77%,,,,,,,,,
기타외국식전문점,대구광역시,달서구,181,184,98.37%,180,100.56%,,,,,,,,,
기타외국식전문점,대구광역시,달성군,75,77,97.40%,70,107.14%,,,,,,,,,
기타외국식전문점,대구광역시,북구,144,144,100.00%,137,105.11%,,,,,,,,,
기타외국식전문점,대구광역시,수성구,285,285,100.00%,290,98.28%,,,,,,,,,
기타외국식전문점,경상북도,합계,703,702,100.14%,645,108.99%,,,,,,,,,
기타외국식전문점,경상북도,경산시,69,70,98.57%,51,135.29%,,,,,,,,,
기타외국식전문점,경상북도,경주시,106,108,98.15%,99,107.07%,,,,,,,,,
기타외국식전문점,경상북도,고령군,5,5,100.00%,6,83.33%,,,,,,,,,
기타외국식전문점,경상북도,구미시,127,123,103.25%,116,109.48%,,,,,,,,,
기타외국식전문점,경상북도,군위군,3,3,100.00%,3,100.00%,,,,,,,,,
기타외국식전문점,경상북도,김천시,13,13,100.00%,15,86.67%,,,,,,,,,
기타외국식전문점,경상북도,문경시,9,9,100.00%,9,100.00%,,,,,,,,,
기타외국식전문점,경상북도,봉화군,4,4,100.00%,*,200.00%,,,,,,,,,
기타외국식전문점,경상북도,상주시,11,12,91.67%,9,122.22%,,,,,,,,,
기타외국식전문점,경상북도,성주군,9,9,100.00%,8,112.50%,,,,,,,,,
기타외국식전문점,경상북도,안동시,78,76,102.63%,66,118.18%,,,,,,,,,
기타외국식전문점,경상북도,영덕군,12,14,85.71%,13,92.31%,,,,,,,,,
기타외국식전문점,경상북도,영양군,3,4,75.00%,*,150.00%,,,,,,,,,
기타외국식전문점,경상북도,영주시,26,26,100.00%,24,108.33%,,,,,,,,,
기타외국식전문점,경상북도,영천시,18,19,94.74%,18,100.00%,,,,,,,,,
기타외국식전문점,경상북도,예천군,8,9,88.89%,9,88.89%,,,,,,,,,
기타외국식전문점,경상북도,울릉군,*,*,100.00%,*,100.00%,,,,,,,,,
기타외국식전문점,경상북도,울진군,14,13,107.69%,11,127.27%,,,,,,,,,
기타외국식전문점,경상북도,의성군,10,10,100.00%,9,111.11%,,,,,,,,,
기타외국식전문점,경상북도,청도군,6,5,120.00%,5,120.00%,,,,,,,,,
기타외국식전문점,경상북도,청송군,7,7,100.00%,7,100.00%,,,,,,,,,
기타외국식전문점,경상북도,칠곡군,34,36,94.44%,35,97.14%,,,,,,,,,
기타외국식전문점,경상북도,포항시 남구,60,57,105.26%,50,120.00%,,,,,,,,,
기타외국식전문점,경상북도,포항시 북구,70,69,101.45%,77,90.91%,,,,,,,,,
기타외국식전문점,부산광역시,합계,"1,840","1,838",100.11%,"1,795",102.51%,,,,,,,,,
기타외국식전문점,부산광역시,동구,54,54,100.00%,59,91.53%,,,,,,,,,
기타외국식전문점,부산광역시,중구,100,103,97.09%,103,97.09%,,,,,,,,,
기타외국식전문점,부산광역시,강서구,34,34,100.00%,38,89.47%,,,,,,,,,
기타외국식전문점,부산광역시,남구,136,135,100.74%,120,113.33%,,,,,,,,,
기타외국식전문점,부산광역시,서구,74,73,101.37%,64,115.63%,,,,,,,,,
기타외국식전문점,부산광역시,금정구,188,189,99.47%,190,98.95%,,,,,,,,,
기타외국식전문점,부산광역시,기장군,82,83,98.80%,78,105.13%,,,,,,,,,
기타외국식전문점,부산광역시,동래구,97,97,100.00%,99,97.98%,,,,,,,,,
기타외국식전문점,부산광역시,부산진구,273,267,102.25%,244,111.89%,,,,,,,,,
기타외국식전문점,부산광역시,북구,75,75,100.00%,90,83.33%,,,,,,,,,
기타외국식전문점,부산광역시,사상구,48,48,100.00%,48,100.00%,,,,,,,,,
기타외국식전문점,부산광역시,사하구,68,66,103.03%,58,117.24%,,,,,,,,,
기타외국식전문점,부산광역시,수영구,195,198,98.48%,179,108.94%,,,,,,,,,
기타외국식전문점,부산광역시,연제구,73,74,98.65%,77,94.81%,,,,,,,,,
기타외국식전문점,부산광역시,영도구,28,29,96.55%,31,90.32%,,,,,,,,,
기타외국식전문점,부산광역시,해운대구,315,313,100.64%,317,99.37%,,,,,,,,,
기타외국식전문점,울산광역시,합계,711,718,99.03%,722,98.48%,,,,,,,,,
기타외국식전문점,울산광역시,동구,129,130,99.23%,151,85.43%,,,,,,,,,
기타외국식전문점,울산광역시,중구,103,106,97.17%,100,103.00%,,,,,,,,,
기타외국식전문점,울산광역시,남구,349,354,98.59%,342,102.05%,,,,,,,,,
기타외국식전문점,울산광역시,북구,44,43,102.33%,45,97.78%,,,,,,,,,
기타외국식전문점,울산광역시,울주군,86,85,101.18%,84,102.38%,,,,,,,,,
기타외국식전문점,경상남도,합계,"1,224","1,208",101.32%,"1,183",103.47%,,,,,,,,,
기타외국식전문점,경상남도,고성군,31,31,100.00%,28,110.71%,,,,,,,,,
기타외국식전문점,경상남도,거제시,73,66,110.61%,74,98.65%,,,,,,,,,
기타외국식전문점,경상남도,거창군,23,23,100.00%,29,79.31%,,,,,,,,,
기타외국식전문점,경상남도,김해시,207,207,100.00%,197,105.08%,,,,,,,,,
기타외국식전문점,경상남도,남해군,21,21,100.00%,18,116.67%,,,,,,,,,
기타외국식전문점,경상남도,밀양시,46,48,95.83%,49,93.88%,,,,,,,,,
기타외국식전문점,경상남도,사천시,25,25,100.00%,23,108.70%,,,,,,,,,
기타외국식전문점,경상남도,산청군,8,8,100.00%,10,80.00%,,,,,,,,,
기타외국식전문점,경상남도,양산시,87,86,101.16%,83,104.82%,,,,,,,,,
기타외국식전문점,경상남도,의령군,6,6,100.00%,6,100.00%,,,,,,,,,
기타외국식전문점,경상남도,진주시,170,171,99.42%,155,109.68%,,,,,,,,,
기타외국식전문점,경상남도,창녕군,21,21,100.00%,17,123.53%,,,,,,,,,
기타외국식전문점,경상남도,창원시 마산합포구,86,84,102.38%,86,100.00%,,,,,,,,,
기타외국식전문점,경상남도,창원시 마산회원구,58,55,105.45%,57,101.75%,,,,,,,,,
기타외국식전문점,경상남도,창원시 성산구,119,119,100.00%,122,97.54%,,,,,,,,,
기타외국식전문점,경상남도,창원시 의창구,106,106,100.00%,108,98.15%,,,,,,,,,
기타외국식전문점,경상남도,창원시 진해구,54,50,108.00%,43,125.58%,,,,,,,,,
기타외국식전문점,경상남도,통영시,45,44,102.27%,44,102.27%,,,,,,,,,
기타외국식전문점,경상남도,하동군,11,11,100.00%,12,91.67%,,,,,,,,,
기타외국식전문점,경상남도,함안군,8,8,100.00%,6,133.33%,,,,,,,,,
기타외국식전문점,경상남도,함양군,13,13,100.00%,12,108.33%,,,,,,,,,
기타외국식전문점,경상남도,합천군,6,5,120.00%,4,150.00%,,,,,,,,,
기타외국식전문점,제주특별자치도,합계,792,772,102.59%,671,118.03%,,,,,,,,,
기타외국식전문점,제주특별자치도,서귀포시,232,228,101.75%,182,127.47%,,,,,,,,,
기타외국식전문점,제주특별자치도,제주시,560,544,102.94%,489,114.52%,,,,,,,,,
기타음식점,합계,합계,"24,343","24,407",99.74%,"24,297",100.19%,,,,,,,,,
기타음식점,서울특별시,합계,"4,756","4,776",99.58%,"4,857",97.92%,,,,,,,,,
기타음식점,서울특별시,종로구,195,202,96.53%,219,89.04%,,,,,,,,,
기타음식점,서울특별시,중구,184,183,100.55%,173,106.36%,,,,,,,,,
기타음식점,서울특별시,용산구,97,96,101.04%,94,103.19%,,,,,,,,,
기타음식점,서울특별시,성동구,142,142,100.00%,130,109.23%,,,,,,,,,
기타음식점,서울특별시,광진구,185,186,99.46%,164,112.80%,,,,,,,,,
기타음식점,서울특별시,동대문구,153,154,99.35%,147,104.08%,,,,,,,,,
기타음식점,서울특별시,중랑구,96,91,105.49%,84,114.29%,,,,,,,,,
기타음식점,서울특별시,성북구,268,266,100.75%,279,96.06%,,,,,,,,,
기타음식점,서울특별시,강북구,152,151,100.66%,136,111.76%,,,,,,,,,
기타음식점,서울특별시,도봉구,129,127,101.57%,125,103.20%,,,,,,,,,
기타음식점,서울특별시,노원구,167,171,97.66%,168,99.40%,,,,,,,,,
기타음식점,서울특별시,은평구,127,132,96.21%,129,98.45%,,,,,,,,,
기타음식점,서울특별시,서대문구,198,204,97.06%,203,97.54%,,,,,,,,,
기타음식점,서울특별시,마포구,380,386,98.45%,449,84.63%,,,,,,,,,
기타음식점,서울특별시,양천구,140,141,99.29%,149,93.96%,,,,,,,,,
기타음식점,서울특별시,강서구,252,251,100.40%,252,100.00%,,,,,,,,,
기타음식점,서울특별시,구로구,139,132,105.30%,145,95.86%,,,,,,,,,
기타음식점,서울특별시,금천구,109,104,104.81%,100,109.00%,,,,,,,,,
기타음식점,서울특별시,영등포구,292,290,100.69%,313,93.29%,,,,,,,,,
기타음식점,서울특별시,동작구,172,179,96.09%,175,98.29%,,,,,,,,,
기타음식점,서울특별시,관악구,210,210,100.00%,200,105.00%,,,,,,,,,
기타음식점,서울특별시,서초구,217,220,98.64%,232,93.53%,,,,,,,,,
기타음식점,서울특별시,강남구,297,300,99.00%,329,90.27%,,,,,,,,,
기타음식점,서울특별시,송파구,300,303,99.01%,301,99.67%,,,,,,,,,
기타음식점,서울특별시,강동구,155,155,100.00%,161,96.27%,,,,,,,,,
기타음식점,인천광역시,합계,"1,047","1,052",99.52%,"1,057",99.05%,,,,,,,,,
기타음식점,인천광역시,동구,19,19,100.00%,18,105.56%,,,,,,,,,
기타음식점,인천광역시,중구,83,86,96.51%,82,101.22%,,,,,,,,,
기타음식점,인천광역시,연수구,103,104,99.04%,108,95.37%,,,,,,,,,
기타음식점,인천광역시,남동구,166,167,99.40%,181,91.71%,,,,,,,,,
기타음식점,인천광역시,부평구,174,173,100.58%,167,104.19%,,,,,,,,,
기타음식점,인천광역시,계양구,117,116,100.86%,100,117.00%,,,,,,,,,
기타음식점,인천광역시,서구,179,178,100.56%,189,94.71%,,,,,,,,,
기타음식점,인천광역시,강화군,43,43,100.00%,43,100.00%,,,,,,,,,
기타음식점,인천광역시,옹진군,12,12,100.00%,12,100.00%,,,,,,,,,
기타음식점,인천광역시,미추홀구,151,154,98.05%,157,96.18%,,,,,,,,,
기타음식점,경기도,합계,"5,620","5,646",99.54%,"5,535",101.54%,,,,,,,,,
기타음식점,경기도,수원시 장안구,91,91,100.00%,83,109.64%,,,,,,,,,
기타음식점,경기도,수원시 권선구,120,118,101.69%,119,100.84%,,,,,,,,,
기타음식점,경기도,수원시 팔달구,111,112,99.11%,105,105.71%,,,,,,,,,
기타음식점,경기도,수원시 영통구,121,122,99.18%,124,97.58%,,,,,,,,,
기타음식점,경기도,성남시 수정구,120,119,100.84%,119,100.84%,,,,,,,,,
기타음식점,경기도,성남시 중원구,111,111,100.00%,120,92.50%,,,,,,,,,
기타음식점,경기도,성남시 분당구,227,229,99.13%,263,86.31%,,,,,,,,,
기타음식점,경기도,의정부시,280,286,97.90%,306,91.50%,,,,,,,,,
기타음식점,경기도,안양시 만안구,148,143,103.50%,147,100.68%,,,,,,,,,
기타음식점,경기도,안양시 동안구,175,181,96.69%,167,104.79%,,,,,,,,,
기타음식점,경기도,부천시,435,436,99.77%,458,94.98%,,,,,,,,,
기타음식점,경기도,광명시,93,94,98.94%,98,94.90%,,,,,,,,,
기타음식점,경기도,평택시,226,223,101.35%,202,111.88%,,,,,,,,,
기타음식점,경기도,동두천시,41,43,95.35%,46,89.13%,,,,,,,,,
기타음식점,경기도,안산시 상록구,137,138,99.28%,126,108.73%,,,,,,,,,
기타음식점,경기도,안산시 단원구,140,143,97.90%,150,93.33%,,,,,,,,,
기타음식점,경기도,고양시 덕양구,116,114,101.75%,108,107.41%,,,,,,,,,
기타음식점,경기도,고양시 일산동구,151,152,99.34%,138,109.42%,,,,,,,,,
기타음식점,경기도,고양시 일산서구,108,108,100.00%,119,90.76%,,,,,,,,,
기타음식점,경기도,과천시,28,29,96.55%,28,100.00%,,,,,,,,,
기타음식점,경기도,구리시,65,68,95.59%,67,97.01%,,,,,,,,,
기타음식점,경기도,남양주시,199,202,98.51%,191,104.19%,,,,,,,,,
기타음식점,경기도,오산시,61,60,101.67%,58,105.17%,,,,,,,,,
기타음식점,경기도,시흥시,232,236,98.31%,191,121.47%,,,,,,,,,
기타음식점,경기도,군포시,98,102,96.08%,105,93.33%,,,,,,,,,
기타음식점,경기도,의왕시,38,37,102.70%,45,84.44%,,,,,,,,,
기타음식점,경기도,하남시,72,70,102.86%,59,122.03%,,,,,,,,,
기타음식점,경기도,용인시 처인구,135,132,102.27%,131,103.05%,,,,,,,,,
기타음식점,경기도,용인시 기흥구,143,140,102.14%,133,107.52%,,,,,,,,,
기타음식점,경기도,용인시 수지구,115,117,98.29%,110,104.55%,,,,,,,,,
기타음식점,경기도,파주시,146,148,98.65%,133,109.77%,,,,,,,,,
기타음식점,경기도,이천시,147,147,100.00%,147,100.00%,,,,,,,,,
기타음식점,경기도,안성시,67,68,98.53%,67,100.00%,,,,,,,,,
기타음식점,경기도,김포시,152,154,98.70%,124,122.58%,,,,,,,,,
기타음식점,경기도,화성시,252,256,98.44%,224,112.50%,,,,,,,,,
기타음식점,경기도,광주시,235,235,100.00%,225,104.44%,,,,,,,,,
기타음식점,경기도,양주시,103,103,100.00%,104,99.04%,,,,,,,,,
기타음식점,경기도,포천시,66,64,103.13%,59,111.86%,,,,,,,,,
기타음식점,경기도,여주시,131,131,100.00%,151,86.75%,,,,,,,,,
기타음식점,경기도,가평군,60,62,96.77%,58,103.45%,,,,,,,,,
기타음식점,경기도,양평군,90,88,102.27%,79,113.92%,,,,,,,,,
기타음식점,경기도,연천군,34,34,100.00%,48,70.83%,,,,,,,,,
기타음식점,강원도,합계,"1,035","1,027",100.78%,"1,013",102.17%,,,,,,,,,
기타음식점,강원도,춘천시,194,195,99.49%,207,93.72%,,,,,,,,,
기타음식점,강원도,원주시,181,174,104.02%,156,116.03%,,,,,,,,,
기타음식점,강원도,강릉시,121,122,99.18%,131,92.37%,,,,,,,,,
기타음식점,강원도,동해시,56,57,98.25%,47,119.15%,,,,,,,,,
기타음식점,강원도,태백시,21,21,100.00%,14,150.00%,,,,,,,,,
기타음식점,강원도,속초시,52,53,98.11%,55,94.55%,,,,,,,,,
기타음식점,강원도,삼척시,88,88,100.00%,99,88.89%,,,,,,,,,
기타음식점,강원도,홍천군,49,49,100.00%,51,96.08%,,,,,,,,,
기타음식점,강원도,횡성군,33,32,103.13%,25,132.00%,,,,,,,,,
기타음식점,강원도,영월군,13,13,100.00%,11,118.18%,,,,,,,,,
기타음식점,강원도,평창군,37,37,100.00%,42,88.10%,,,,,,,,,
기타음식점,강원도,정선군,38,36,105.56%,20,190.00%,,,,,,,,,
기타음식점,강원도,철원군,34,34,100.00%,31,109.68%,,,,,,,,,
기타음식점,강원도,화천군,30,30,100.00%,31,96.77%,,,,,,,,,
기타음식점,강원도,양구군,10,10,100.00%,11,90.91%,,,,,,,,,
기타음식점,강원도,인제군,33,33,100.00%,36,91.67%,,,,,,,,,
기타음식점,강원도,고성군,19,18,105.56%,18,105.56%,,,,,,,,,
기타음식점,강원도,양양군,26,25,104.00%,28,92.86%,,,,,,,,,
기타음식점,대전광역시,합계,589,589,100.00%,607,97.03%,,,,,,,,,
기타음식점,대전광역시,동구,146,149,97.99%,143,102.10%,,,,,,,,,
기타음식점,대전광역시,중구,151,149,101.34%,143,105.59%,,,,,,,,,
기타음식점,대전광역시,서구,129,129,100.00%,143,90.21%,,,,,,,,,
기타음식점,대전광역시,대덕구,60,60,100.00%,70,85.71%,,,,,,,,,
기타음식점,대전광역시,유성구,103,102,100.98%,108,95.37%,,,,,,,,,
기타음식점,충청북도,합계,728,726,100.28%,738,98.64%,,,,,,,,,
기타음식점,충청북도,괴산군,23,22,104.55%,20,115.00%,,,,,,,,,
기타음식점,충청북도,단양군,22,22,100.00%,25,88.00%,,,,,,,,,
기타음식점,충청북도,보은군,20,19,105.26%,22,90.91%,,,,,,,,,
기타음식점,충청북도,영동군,20,20,100.00%,21,95.24%,,,,,,,,,
기타음식점,충청북도,옥천군,23,24,95.83%,35,65.71%,,,,,,,,,
기타음식점,충청북도,음성군,39,39,100.00%,39,100.00%,,,,,,,,,
기타음식점,충청북도,제천시,109,108,100.93%,102,106.86%,,,,,,,,,
기타음식점,충청북도,증평군,14,14,100.00%,15,93.33%,,,,,,,,,
기타음식점,충청북도,진천군,22,22,100.00%,23,95.65%,,,,,,,,,
기타음식점,충청북도,청주시 상당구,88,86,102.33%,90,97.78%,,,,,,,,,
기타음식점,충청북도,청주시 서원구,65,68,95.59%,60,108.33%,,,,,,,,,
기타음식점,충청북도,청주시 청원구,66,65,101.54%,72,91.67%,,,,,,,,,
기타음식점,충청북도,청주시 흥덕구,94,94,100.00%,87,108.05%,,,,,,,,,
기타음식점,충청북도,충주시,123,123,100.00%,127,96.85%,,,,,,,,,
기타음식점,충청남도,합계,"1,030","1,038",99.23%,"1,068",96.44%,,,,,,,,,
기타음식점,충청남도,계룡시,15,16,93.75%,18,83.33%,,,,,,,,,
기타음식점,충청남도,공주시,108,109,99.08%,123,87.80%,,,,,,,,,
기타음식점,충청남도,금산군,37,36,102.78%,34,108.82%,,,,,,,,,
기타음식점,충청남도,논산시,80,80,100.00%,80,100.00%,,,,,,,,,
기타음식점,충청남도,당진시,76,76,100.00%,72,105.56%,,,,,,,,,
기타음식점,충청남도,보령시,54,54,100.00%,53,101.89%,,,,,,,,,
기타음식점,충청남도,부여군,30,30,100.00%,30,100.00%,,,,,,,,,
기타음식점,충청남도,서산시,97,98,98.98%,107,90.65%,,,,,,,,,
기타음식점,충청남도,서천군,43,43,100.00%,42,102.38%,,,,,,,,,
기타음식점,충청남도,아산시,85,86,98.84%,78,108.97%,,,,,,,,,
기타음식점,충청남도,예산군,33,33,100.00%,34,97.06%,,,,,,,,,
