사업자 현황 ( 8월/100대 생활업종),,,,,,,
*조회년월,,2020년 8월,,,,,
,,,,,,,
,,,"(단위 : 인원수, %)",,,,
구분,,, 사업자 수,,,,
업종,시도,시군구,당월①,전월②,증감율(①/②),전년동월③,증감율(①/③)
건강보조식품가게,경기도,부천시,186,189,98.41%,176,105.68%
건강보조식품가게,경기도,광명시,65,65,100.00%,68,95.59%
건강보조식품가게,경기도,평택시,131,131,100.00%,121,108.26%
건강보조식품가게,경기도,동두천시,21,20,105.00%,22,95.45%
건강보조식품가게,경기도,안산시 상록구,67,69,97.10%,68,98.53%
건강보조식품가게,경기도,안산시 단원구,78,76,102.63%,71,109.86%
건강보조식품가게,경기도,고양시 덕양구,75,72,104.17%,73,102.74%
건강보조식품가게,경기도,고양시 일산동구,69,69,100.00%,65,106.15%
건강보조식품가게,경기도,고양시 일산서구,51,53,96.23%,45,113.33%
건강보조식품가게,경기도,과천시,9,9,100.00%,9,100.00%
건강보조식품가게,경기도,구리시,59,58,101.72%,57,103.51%
건강보조식품가게,경기도,남양주시,136,137,99.27%,117,116.24%
건강보조식품가게,경기도,오산시,49,49,100.00%,47,104.26%
건강보조식품가게,경기도,시흥시,99,98,101.02%,88,112.50%
건강보조식품가게,경기도,군포시,47,47,100.00%,46,102.17%
건강보조식품가게,경기도,의왕시,38,38,100.00%,36,105.56%
건강보조식품가게,경기도,하남시,60,61,98.36%,46,130.43%
건강보조식품가게,경기도,용인시 처인구,55,54,101.85%,54,101.85%
건강보조식품가게,경기도,용인시 기흥구,82,81,101.23%,70,117.14%
건강보조식품가게,경기도,용인시 수지구,62,62,100.00%,59,105.08%
건강보조식품가게,경기도,파주시,77,76,101.32%,78,98.72%
건강보조식품가게,경기도,이천시,43,42,102.38%,36,119.44%
건강보조식품가게,경기도,안성시,52,52,100.00%,51,101.96%
건강보조식품가게,경기도,김포시,112,112,100.00%,113,99.12%
건강보조식품가게,경기도,화성시,120,118,101.69%,104,115.38%
건강보조식품가게,경기도,광주시,74,74,100.00%,67,110.45%
건강보조식품가게,경기도,양주시,53,52,101.92%,50,106.00%
건강보조식품가게,경기도,포천시,36,35,102.86%,38,94.74%
건강보조식품가게,경기도,여주시,21,22,95.45%,20,105.00%
건강보조식품가게,경기도,연천군,13,13,100.00%,12,108.33%
건강보조식품가게,경기도,가평군,13,13,100.00%,15,86.67%
건강보조식품가게,경기도,양평군,33,34,97.06%,35,94.29%
건강보조식품가게,강원도,합계,519,516,100.58%,505,102.77%
건강보조식품가게,강원도,춘천시,76,76,100.00%,68,111.76%
건강보조식품가게,강원도,원주시,113,109,103.67%,109,103.67%
건강보조식품가게,강원도,강릉시,59,60,98.33%,60,98.33%
건강보조식품가게,강원도,동해시,32,33,96.97%,30,106.67%
건강보조식품가게,강원도,태백시,17,17,100.00%,15,113.33%
건강보조식품가게,강원도,속초시,19,19,100.00%,20,95.00%
건강보조식품가게,강원도,삼척시,17,16,106.25%,16,106.25%
건강보조식품가게,강원도,홍천군,25,25,100.00%,26,96.15%
건강보조식품가게,강원도,횡성군,22,22,100.00%,20,110.00%
건강보조식품가게,강원도,영월군,18,18,100.00%,18,100.00%
건강보조식품가게,강원도,평창군,20,20,100.00%,21,95.24%
건강보조식품가게,강원도,정선군,23,23,100.00%,24,95.83%
건강보조식품가게,강원도,철원군,30,30,100.00%,31,96.77%
건강보조식품가게,강원도,화천군,11,11,100.00%,8,137.50%
건강보조식품가게,강원도,양구군,11,11,100.00%,11,100.00%
건강보조식품가게,강원도,인제군,14,14,100.00%,13,107.69%
건강보조식품가게,강원도,고성군,4,4,100.00%,6,66.67%
건강보조식품가게,강원도,양양군,8,8,100.00%,9,88.89%
건강보조식품가게,대전광역시,합계,467,465,100.43%,455,102.64%
건강보조식품가게,대전광역시,동구,70,71,98.59%,72,97.22%
건강보조식품가게,대전광역시,중구,101,98,103.06%,104,97.12%
건강보조식품가게,대전광역시,서구,159,158,100.63%,151,105.30%
건강보조식품가게,대전광역시,유성구,95,96,98.96%,90,105.56%
건강보조식품가게,대전광역시,대덕구,42,42,100.00%,38,110.53%
건강보조식품가게,충청북도,합계,431,428,100.70%,445,96.85%
건강보조식품가게,충청북도,청주시 상당구,52,51,101.96%,53,98.11%
건강보조식품가게,충청북도,청주시 서원구,48,47,102.13%,44,109.09%
건강보조식품가게,충청북도,청주시 흥덕구,58,57,101.75%,59,98.31%
건강보조식품가게,충청북도,청주시 청원구,35,35,100.00%,35,100.00%
건강보조식품가게,충청북도,충주시,58,56,103.57%,58,100.00%
건강보조식품가게,충청북도,제천시,46,47,97.87%,49,93.88%
건강보조식품가게,충청북도,보은군,14,14,100.00%,14,100.00%
건강보조식품가게,충청북도,옥천군,15,15,100.00%,15,100.00%
건강보조식품가게,충청북도,영동군,22,23,95.65%,27,81.48%
건강보조식품가게,충청북도,증평군,17,17,100.00%,16,106.25%
건강보조식품가게,충청북도,진천군,19,19,100.00%,20,95.00%
건강보조식품가게,충청북도,괴산군,11,10,110.00%,10,110.00%
건강보조식품가게,충청북도,음성군,23,23,100.00%,26,88.46%
건강보조식품가게,충청북도,단양군,13,14,92.86%,19,68.42%
건강보조식품가게,충청남도,합계,"1,281","1,278",100.23%,"1,231",104.06%
건강보조식품가게,충청남도,천안시 동남구,68,68,100.00%,60,113.33%
건강보조식품가게,충청남도,천안시 서북구,86,87,98.85%,75,114.67%
건강보조식품가게,충청남도,공주시,34,33,103.03%,32,106.25%
건강보조식품가게,충청남도,보령시,25,26,96.15%,25,100.00%
건강보조식품가게,충청남도,아산시,77,77,100.00%,66,116.67%
건강보조식품가게,충청남도,서산시,52,52,100.00%,48,108.33%
건강보조식품가게,충청남도,논산시,41,42,97.62%,40,102.50%
건강보조식품가게,충청남도,계룡시,8,8,100.00%,9,88.89%
건강보조식품가게,충청남도,당진시,34,33,103.03%,31,109.68%
건강보조식품가게,충청남도,금산군,712,710,100.28%,712,100.00%
건강보조식품가게,충청남도,부여군,26,26,100.00%,24,108.33%
건강보조식품가게,충청남도,서천군,17,16,106.25%,14,121.43%
건강보조식품가게,충청남도,청양군,21,21,100.00%,19,110.53%
건강보조식품가게,충청남도,홍성군,29,29,100.00%,30,96.67%
건강보조식품가게,충청남도,예산군,35,35,100.00%,28,125.00%
건강보조식품가게,충청남도,태안군,16,15,106.67%,18,88.89%
건강보조식품가게,세종특별자치시,합계,57,57,100.00%,45,126.67%
건강보조식품가게,세종특별자치시,세종시,57,57,100.00%,45,126.67%
건강보조식품가게,광주광역시,합계,409,407,100.49%,392,104.34%
건강보조식품가게,광주광역시,동구,59,60,98.33%,54,109.26%
건강보조식품가게,광주광역시,서구,105,105,100.00%,103,101.94%
건강보조식품가게,광주광역시,남구,60,60,100.00%,58,103.45%
건강보조식품가게,광주광역시,북구,115,114,100.88%,104,110.58%
건강보조식품가게,광주광역시,광산구,70,68,102.94%,73,95.89%
건강보조식품가게,전라북도,합계,737,738,99.86%,707,104.24%
건강보조식품가게,전라북도,전주시 완산구,151,148,102.03%,139,108.63%
건강보조식품가게,전라북도,전주시 덕진구,83,85,97.65%,81,102.47%
건강보조식품가게,전라북도,군산시,90,88,102.27%,82,109.76%
건강보조식품가게,전라북도,익산시,98,98,100.00%,89,110.11%
건강보조식품가게,전라북도,정읍시,39,39,100.00%,41,95.12%
건강보조식품가게,전라북도,남원시,39,40,97.50%,41,95.12%
건강보조식품가게,전라북도,김제시,26,27,96.30%,24,108.33%
건강보조식품가게,전라북도,완주군,32,32,100.00%,33,96.97%
건강보조식품가게,전라북도,진안군,89,90,98.89%,87,102.30%
건강보조식품가게,전라북도,무주군,15,16,93.75%,17,88.24%
건강보조식품가게,전라북도,장수군,10,10,100.00%,9,111.11%
건강보조식품가게,전라북도,임실군,12,12,100.00%,13,92.31%
건강보조식품가게,전라북도,순창군,12,12,100.00%,14,85.71%
건강보조식품가게,전라북도,고창군,20,20,100.00%,18,111.11%
건강보조식품가게,전라북도,부안군,21,21,100.00%,19,110.53%
건강보조식품가게,전라남도,합계,486,485,100.21%,481,101.04%
건강보조식품가게,전라남도,목포시,64,64,100.00%,61,104.92%
건강보조식품가게,전라남도,여수시,56,56,100.00%,61,91.80%
건강보조식품가게,전라남도,순천시,84,86,97.67%,76,110.53%
건강보조식품가게,전라남도,나주시,24,24,100.00%,22,109.09%
건강보조식품가게,전라남도,광양시,44,44,100.00%,45,97.78%
건강보조식품가게,전라남도,담양군,12,12,100.00%,11,109.09%
건강보조식품가게,전라남도,곡성군,10,10,100.00%,9,111.11%
건강보조식품가게,전라남도,구례군,16,14,114.29%,13,123.08%
건강보조식품가게,전라남도,고흥군,11,11,100.00%,10,110.00%
건강보조식품가게,전라남도,보성군,14,14,100.00%,15,93.33%
건강보조식품가게,전라남도,화순군,11,10,110.00%,14,78.57%
건강보조식품가게,전라남도,장흥군,12,12,100.00%,15,80.00%
건강보조식품가게,전라남도,강진군,10,10,100.00%,6,166.67%
건강보조식품가게,전라남도,해남군,16,16,100.00%,19,84.21%
건강보조식품가게,전라남도,영암군,10,10,100.00%,12,83.33%
건강보조식품가게,전라남도,무안군,26,25,104.00%,22,118.18%
건강보조식품가게,전라남도,함평군,13,13,100.00%,13,100.00%
건강보조식품가게,전라남도,영광군,7,7,100.00%,9,77.78%
건강보조식품가게,전라남도,장성군,12,13,92.31%,10,120.00%
건강보조식품가게,전라남도,완도군,15,15,100.00%,17,88.24%
건강보조식품가게,전라남도,진도군,14,14,100.00%,14,100.00%
건강보조식품가게,전라남도,신안군,5,5,100.00%,7,71.43%
건강보조식품가게,대구광역시,합계,603,604,99.83%,591,102.03%
건강보조식품가게,대구광역시,중구,92,92,100.00%,87,105.75%
건강보조식품가게,대구광역시,동구,66,65,101.54%,69,95.65%
건강보조식품가게,대구광역시,서구,33,32,103.13%,32,103.13%
건강보조식품가게,대구광역시,남구,41,40,102.50%,39,105.13%
건강보조식품가게,대구광역시,북구,101,102,99.02%,100,101.00%
건강보조식품가게,대구광역시,수성구,95,96,98.96%,94,101.06%
건강보조식품가게,대구광역시,달서구,117,118,99.15%,123,95.12%
건강보조식품가게,대구광역시,달성군,58,59,98.31%,47,123.40%
건강보조식품가게,경상북도,합계,938,937,100.11%,886,105.87%
건강보조식품가게,경상북도,포항시 남구,52,52,100.00%,50,104.00%
건강보조식품가게,경상북도,포항시 북구,86,86,100.00%,85,101.18%
건강보조식품가게,경상북도,경주시,67,66,101.52%,61,109.84%
건강보조식품가게,경상북도,김천시,30,31,96.77%,30,100.00%
건강보조식품가게,경상북도,안동시,48,46,104.35%,36,133.33%
건강보조식품가게,경상북도,구미시,94,95,98.95%,90,104.44%
건강보조식품가게,경상북도,영주시,279,281,99.29%,274,101.82%
건강보조식품가게,경상북도,영천시,26,27,96.30%,26,100.00%
건강보조식품가게,경상북도,상주시,30,30,100.00%,29,103.45%
건강보조식품가게,경상북도,문경시,38,38,100.00%,39,97.44%
건강보조식품가게,경상북도,경산시,53,49,108.16%,38,139.47%
건강보조식품가게,경상북도,군위군,7,7,100.00%,5,140.00%
건강보조식품가게,경상북도,의성군,16,16,100.00%,14,114.29%
건강보조식품가게,경상북도,청송군,7,7,100.00%,6,116.67%
건강보조식품가게,경상북도,영양군,7,7,100.00%,8,87.50%
건강보조식품가게,경상북도,영덕군,10,10,100.00%,12,83.33%
건강보조식품가게,경상북도,청도군,5,5,100.00%,4,125.00%
건강보조식품가게,경상북도,고령군,12,12,100.00%,13,92.31%
건강보조식품가게,경상북도,성주군,11,11,100.00%,10,110.00%
건강보조식품가게,경상북도,칠곡군,19,19,100.00%,22,86.36%
건강보조식품가게,경상북도,예천군,14,14,100.00%,11,127.27%
건강보조식품가게,경상북도,봉화군,12,13,92.31%,9,133.33%
건강보조식품가게,경상북도,울진군,10,10,100.00%,10,100.00%
건강보조식품가게,경상북도,울릉군,5,5,100.00%,4,125.00%
건강보조식품가게,부산광역시,합계,842,833,101.08%,812,103.69%
건강보조식품가게,부산광역시,중구,36,36,100.00%,35,102.86%
건강보조식품가게,부산광역시,서구,21,19,110.53%,23,91.30%
건강보조식품가게,부산광역시,동구,26,27,96.30%,29,89.66%
건강보조식품가게,부산광역시,영도구,15,15,100.00%,16,93.75%
건강보조식품가게,부산광역시,부산진구,162,161,100.62%,163,99.39%
건강보조식품가게,부산광역시,동래구,94,93,101.08%,84,111.90%
건강보조식품가게,부산광역시,남구,61,60,101.67%,65,93.85%
건강보조식품가게,부산광역시,북구,54,53,101.89%,51,105.88%
건강보조식품가게,부산광역시,해운대구,76,74,102.70%,74,102.70%
건강보조식품가게,부산광역시,사하구,61,62,98.39%,57,107.02%
건강보조식품가게,부산광역시,금정구,57,56,101.79%,51,111.76%
건강보조식품가게,부산광역시,강서구,13,13,100.00%,15,86.67%
건강보조식품가게,부산광역시,연제구,63,65,96.92%,51,123.53%
건강보조식품가게,부산광역시,수영구,35,34,102.94%,37,94.59%
건강보조식품가게,부산광역시,사상구,36,34,105.88%,36,100.00%
건강보조식품가게,부산광역시,기장군,32,31,103.23%,25,128.00%
건강보조식품가게,울산광역시,합계,220,222,99.10%,218,100.92%
건강보조식품가게,울산광역시,중구,38,37,102.70%,40,95.00%
건강보조식품가게,울산광역시,남구,86,88,97.73%,85,101.18%
건강보조식품가게,울산광역시,동구,28,29,96.55%,29,96.55%
건강보조식품가게,울산광역시,북구,28,28,100.00%,28,100.00%
건강보조식품가게,울산광역시,울주군,40,40,100.00%,36,111.11%
건강보조식품가게,경상남도,합계,"1,015","1,012",100.30%,997,101.81%
건강보조식품가게,경상남도,창원시 의창구,80,79,101.27%,78,102.56%
건강보조식품가게,경상남도,창원시 성산구,68,68,100.00%,61,111.48%
건강보조식품가게,경상남도,창원시 마산합포구,62,62,100.00%,67,92.54%
건강보조식품가게,경상남도,창원시 마산회원구,58,58,100.00%,50,116.00%
건강보조식품가게,경상남도,창원시 진해구,40,39,102.56%,41,97.56%
건강보조식품가게,경상남도,진주시,147,145,101.38%,143,102.80%
건강보조식품가게,경상남도,통영시,32,33,96.97%,32,100.00%
건강보조식품가게,경상남도,사천시,35,36,97.22%,38,92.11%
건강보조식품가게,경상남도,김해시,142,142,100.00%,131,108.40%
건강보조식품가게,경상남도,밀양시,21,21,100.00%,30,70.00%
건강보조식품가게,경상남도,거제시,62,62,100.00%,59,105.08%
건강보조식품가게,경상남도,양산시,81,80,101.25%,80,101.25%
건강보조식품가게,경상남도,의령군,8,8,100.00%,7,114.29%
건강보조식품가게,경상남도,함안군,11,12,91.67%,14,78.57%
건강보조식품가게,경상남도,창녕군,27,26,103.85%,20,135.00%
건강보조식품가게,경상남도,고성군,13,13,100.00%,14,92.86%
건강보조식품가게,경상남도,남해군,25,24,104.17%,25,100.00%
건강보조식품가게,경상남도,하동군,29,29,100.00%,24,120.83%
건강보조식품가게,경상남도,산청군,26,26,100.00%,30,86.67%
건강보조식품가게,경상남도,함양군,23,24,95.83%,25,92.00%
건강보조식품가게,경상남도,거창군,16,16,100.00%,19,84.21%
건강보조식품가게,경상남도,합천군,9,9,100.00%,9,100.00%
건강보조식품가게,제주특별자치도,합계,181,181,100.00%,165,109.70%
건강보조식품가게,제주특별자치도,제주시,134,135,99.26%,118,113.56%
건강보조식품가게,제주특별자치도,서귀포시,47,46,102.17%,47,100.00%
건어물가게,합계,합계,"7,298","7,298",100.00%,"7,201",101.35%
건어물가게,서울특별시,합계,766,766,100.00%,748,102.41%
건어물가게,서울특별시,종로구,9,9,100.00%,10,90.00%
건어물가게,서울특별시,중구,100,101,99.01%,101,99.01%
건어물가게,서울특별시,용산구,11,11,100.00%,14,78.57%
건어물가게,서울특별시,성동구,13,14,92.86%,13,100.00%
건어물가게,서울특별시,광진구,17,17,100.00%,14,121.43%
건어물가게,서울특별시,동대문구,56,56,100.00%,58,96.55%
건어물가게,서울특별시,중랑구,33,32,103.13%,31,106.45%
건어물가게,서울특별시,성북구,22,23,95.65%,23,95.65%
건어물가게,서울특별시,강북구,28,29,96.55%,26,107.69%
건어물가게,서울특별시,도봉구,31,31,100.00%,29,106.90%
건어물가게,서울특별시,노원구,26,27,96.30%,26,100.00%
건어물가게,서울특별시,은평구,32,32,100.00%,34,94.12%
건어물가게,서울특별시,서대문구,29,29,100.00%,29,100.00%
건어물가게,서울특별시,마포구,18,18,100.00%,21,85.71%
건어물가게,서울특별시,양천구,27,27,100.00%,27,100.00%
건어물가게,서울특별시,강서구,39,39,100.00%,36,108.33%
건어물가게,서울특별시,구로구,30,30,100.00%,26,115.38%
건어물가게,서울특별시,금천구,28,28,100.00%,28,100.00%
건어물가게,서울특별시,영등포구,30,30,100.00%,27,111.11%
건어물가게,서울특별시,동작구,41,40,102.50%,38,107.89%
건어물가게,서울특별시,관악구,28,26,107.69%,27,103.70%
건어물가게,서울특별시,서초구,15,15,100.00%,15,100.00%
건어물가게,서울특별시,강남구,17,17,100.00%,15,113.33%
건어물가게,서울특별시,송파구,61,61,100.00%,60,101.67%
건어물가게,서울특별시,강동구,25,24,104.17%,20,125.00%
건어물가게,인천광역시,합계,380,377,100.80%,374,101.60%
건어물가게,인천광역시,중구,67,69,97.10%,67,100.00%
건어물가게,인천광역시,동구,17,17,100.00%,19,89.47%
건어물가게,인천광역시,미추홀구,48,47,102.13%,41,117.07%
건어물가게,인천광역시,연수구,14,14,100.00%,18,77.78%
건어물가게,인천광역시,남동구,109,108,100.93%,107,101.87%
건어물가게,인천광역시,부평구,38,37,102.70%,37,102.70%
건어물가게,인천광역시,계양구,16,15,106.67%,17,94.12%
건어물가게,인천광역시,서구,38,37,102.70%,40,95.00%
건어물가게,인천광역시,강화군,22,22,100.00%,17,129.41%
건어물가게,인천광역시,옹진군,11,11,100.00%,11,100.00%
건어물가게,경기도,합계,868,866,100.23%,813,106.77%
건어물가게,경기도,수원시 장안구,15,15,100.00%,15,100.00%
건어물가게,경기도,수원시 권선구,16,16,100.00%,16,100.00%
건어물가게,경기도,수원시 팔달구,21,21,100.00%,20,105.00%
건어물가게,경기도,수원시 영통구,7,7,100.00%,5,140.00%
건어물가게,경기도,성남시 수정구,9,9,100.00%,14,64.29%
건어물가게,경기도,성남시 중원구,35,34,102.94%,33,106.06%
건어물가게,경기도,성남시 분당구,12,12,100.00%,10,120.00%
건어물가게,경기도,의정부시,45,42,107.14%,38,118.42%
건어물가게,경기도,안양시 만안구,23,24,95.83%,22,104.55%
건어물가게,경기도,안양시 동안구,15,16,93.75%,17,88.24%
건어물가게,경기도,부천시,91,89,102.25%,82,110.98%
건어물가게,경기도,광명시,35,35,100.00%,35,100.00%
건어물가게,경기도,평택시,44,42,104.76%,39,112.82%
건어물가게,경기도,동두천시,12,11,109.09%,12,100.00%
건어물가게,경기도,안산시 상록구,19,20,95.00%,23,82.61%
건어물가게,경기도,안산시 단원구,27,26,103.85%,24,112.50%
건어물가게,경기도,고양시 덕양구,20,22,90.91%,23,86.96%
건어물가게,경기도,고양시 일산동구,13,12,108.33%,13,100.00%
건어물가게,경기도,고양시 일산서구,10,10,100.00%,11,90.91%
건어물가게,경기도,구리시,14,14,100.00%,11,127.27%
건어물가게,경기도,남양주시,34,35,97.14%,32,106.25%
건어물가게,경기도,오산시,10,10,100.00%,14,71.43%
건어물가게,경기도,시흥시,62,63,98.41%,60,103.33%
건어물가게,경기도,군포시,12,12,100.00%,13,92.31%
건어물가게,경기도,의왕시,8,8,100.00%,9,88.89%
건어물가게,경기도,하남시,27,27,100.00%,23,117.39%
건어물가게,경기도,용인시 처인구,22,23,95.65%,16,137.50%
건어물가게,경기도,용인시 기흥구,17,18,94.44%,18,94.44%
건어물가게,경기도,용인시 수지구,10,9,111.11%,9,111.11%
건어물가게,경기도,파주시,15,15,100.00%,15,100.00%
건어물가게,경기도,이천시,20,19,105.26%,21,95.24%
건어물가게,경기도,안성시,11,11,100.00%,11,100.00%
건어물가게,경기도,김포시,28,27,103.70%,22,127.27%
건어물가게,경기도,화성시,50,50,100.00%,44,113.64%
건어물가게,경기도,광주시,20,20,100.00%,14,142.86%
건어물가게,경기도,양주시,15,16,93.75%,8,187.50%
건어물가게,경기도,포천시,7,7,100.00%,7,100.00%
건어물가게,경기도,여주시,6,8,75.00%,6,100.00%
건어물가게,경기도,연천군,*,*,100.00%,*,100.00%
건어물가게,경기도,가평군,5,5,100.00%,*,250.00%
건어물가게,경기도,양평군,5,5,100.00%,5,100.00%
건어물가게,강원도,합계,657,664,98.95%,665,98.80%
건어물가게,강원도,춘천시,18,18,100.00%,18,100.00%
건어물가게,강원도,원주시,22,23,95.65%,14,157.14%
건어물가게,강원도,강릉시,170,172,98.84%,165,103.03%
건어물가게,강원도,동해시,52,52,100.00%,48,108.33%
건어물가게,강원도,태백시,6,6,100.00%,5,120.00%
건어물가게,강원도,속초시,167,169,98.82%,177,94.35%
건어물가게,강원도,삼척시,74,74,100.00%,71,104.23%
건어물가게,강원도,홍천군,5,5,100.00%,5,100.00%
건어물가게,강원도,횡성군,*,*,100.00%,0,/0
건어물가게,강원도,영월군,6,6,100.00%,6,100.00%
건어물가게,강원도,평창군,12,12,100.00%,13,92.31%
건어물가게,강원도,정선군,5,5,100.00%,5,100.00%
건어물가게,강원도,철원군,*,*,100.00%,*,100.00%
건어물가게,강원도,화천군,*,*,100.00%,0,/0
건어물가게,강원도,양구군,*,*,100.00%,*,100.00%
건어물가게,강원도,인제군,36,37,97.30%,46,78.26%
건어물가게,강원도,고성군,36,38,94.74%,42,85.71%
건어물가게,강원도,양양군,44,43,102.33%,48,91.67%
건어물가게,대전광역시,합계,127,126,100.79%,119,106.72%
건어물가게,대전광역시,동구,33,33,100.00%,32,103.13%
건어물가게,대전광역시,중구,24,23,104.35%,21,114.29%
건어물가게,대전광역시,서구,38,38,100.00%,37,102.70%
건어물가게,대전광역시,유성구,15,15,100.00%,14,107.14%
건어물가게,대전광역시,대덕구,17,17,100.00%,15,113.33%
건어물가게,충청북도,합계,110,112,98.21%,116,94.83%
건어물가게,충청북도,청주시 상당구,21,22,95.45%,20,105.00%
건어물가게,충청북도,청주시 서원구,9,9,100.00%,9,100.00%
건어물가게,충청북도,청주시 흥덕구,17,18,94.44%,22,77.27%
건어물가게,충청북도,청주시 청원구,10,10,100.00%,11,90.91%
건어물가게,충청북도,충주시,20,20,100.00%,23,86.96%
건어물가게,충청북도,제천시,10,10,100.00%,8,125.00%
건어물가게,충청북도,보은군,3,3,100.00%,4,75.00%
건어물가게,충청북도,옥천군,*,*,100.00%,*,100.00%
건어물가게,충청북도,영동군,4,4,100.00%,4,100.00%
건어물가게,충청북도,증평군,*,*,100.00%,*,100.00%
건어물가게,충청북도,진천군,9,9,100.00%,7,128.57%
건어물가게,충청북도,괴산군,*,*,100.00%,*,100.00%
건어물가게,충청북도,음성군,*,*,100.00%,3,66.67%
건어물가게,충청남도,합계,635,636,99.84%,641,99.06%
건어물가게,충청남도,천안시 동남구,21,21,100.00%,22,95.45%
건어물가게,충청남도,천안시 서북구,10,10,100.00%,10,100.00%
건어물가게,충청남도,공주시,12,12,100.00%,13,92.31%
건어물가게,충청남도,보령시,74,74,100.00%,71,104.23%
건어물가게,충청남도,아산시,23,23,100.00%,23,100.00%
건어물가게,충청남도,서산시,51,51,100.00%,46,110.87%
건어물가게,충청남도,논산시,73,73,100.00%,73,100.00%
건어물가게,충청남도,계룡시,5,5,100.00%,3,166.67%
건어물가게,충청남도,당진시,64,64,100.00%,66,96.97%
건어물가게,충청남도,금산군,9,9,100.00%,9,100.00%
건어물가게,충청남도,부여군,7,7,100.00%,8,87.50%
건어물가게,충청남도,서천군,51,52,98.08%,52,98.08%
건어물가게,충청남도,청양군,4,4,100.00%,4,100.00%
건어물가게,충청남도,홍성군,111,111,100.00%,113,98.23%
건어물가게,충청남도,예산군,8,8,100.00%,9,88.89%
건어물가게,충청남도,태안군,112,112,100.00%,119,94.12%
건어물가게,세종특별자치시,합계,13,12,108.33%,12,108.33%
건어물가게,세종특별자치시,세종시,13,12,108.33%,12,108.33%
건어물가게,광주광역시,합계,175,179,97.77%,173,101.16%
건어물가게,광주광역시,동구,40,41,97.56%,46,86.96%
건어물가게,광주광역시,서구,59,60,98.33%,54,109.26%
건어물가게,광주광역시,남구,17,18,94.44%,17,100.00%
건어물가게,광주광역시,북구,35,35,100.00%,33,106.06%
건어물가게,광주광역시,광산구,24,25,96.00%,23,104.35%
건어물가게,전라북도,합계,352,355,99.15%,364,96.70%
건어물가게,전라북도,전주시 완산구,41,41,100.00%,45,91.11%
건어물가게,전라북도,전주시 덕진구,25,26,96.15%,24,104.17%
건어물가게,전라북도,군산시,111,111,100.00%,112,99.11%
건어물가게,전라북도,익산시,26,26,100.00%,27,96.30%
건어물가게,전라북도,정읍시,7,7,100.00%,8,87.50%
건어물가게,전라북도,남원시,29,29,100.00%,29,100.00%
건어물가게,전라북도,김제시,12,12,100.00%,14,85.71%
건어물가게,전라북도,완주군,9,9,100.00%,11,81.82%
건어물가게,전라북도,진안군,4,4,100.00%,4,100.00%
건어물가게,전라북도,무주군,3,3,100.00%,3,100.00%
건어물가게,전라북도,장수군,*,*,100.00%,*,50.00%
건어물가게,전라북도,임실군,*,*,100.00%,*,200.00%
건어물가게,전라북도,고창군,15,17,88.24%,16,93.75%
건어물가게,전라북도,부안군,67,67,100.00%,68,98.53%
건어물가게,전라남도,합계,935,934,100.11%,913,102.41%
건어물가게,전라남도,목포시,140,141,99.29%,137,102.19%
건어물가게,전라남도,여수시,179,180,99.44%,183,97.81%
건어물가게,전라남도,순천시,46,46,100.00%,42,109.52%
건어물가게,전라남도,나주시,11,11,100.00%,11,100.00%
건어물가게,전라남도,광양시,21,20,105.00%,16,131.25%
건어물가게,전라남도,담양군,*,*,100.00%,*,100.00%
건어물가게,전라남도,곡성군,*,*,100.00%,*,200.00%
건어물가게,전라남도,구례군,7,5,140.00%,5,140.00%
건어물가게,전라남도,고흥군,45,44,102.27%,42,107.14%
건어물가게,전라남도,보성군,26,26,100.00%,30,86.67%
건어물가게,전라남도,화순군,*,*,100.00%,*,100.00%
건어물가게,전라남도,장흥군,21,21,100.00%,21,100.00%
건어물가게,전라남도,강진군,30,30,100.00%,26,115.38%
건어물가게,전라남도,해남군,43,42,102.38%,39,110.26%
건어물가게,전라남도,영암군,*,*,100.00%,*,100.00%
건어물가게,전라남도,무안군,24,24,100.00%,21,114.29%
건어물가게,전라남도,함평군,9,9,100.00%,9,100.00%
건어물가게,전라남도,영광군,66,66,100.00%,59,111.86%
건어물가게,전라남도,장성군,*,*,100.00%,*,100.00%
건어물가게,전라남도,완도군,164,167,98.20%,176,93.18%
건어물가게,전라남도,진도군,38,38,100.00%,35,108.57%
건어물가게,전라남도,신안군,57,56,101.79%,54,105.56%
건어물가게,대구광역시,합계,160,158,101.27%,161,99.38%
건어물가게,대구광역시,중구,35,35,100.00%,38,92.11%
건어물가게,대구광역시,동구,12,12,100.00%,12,100.00%
건어물가게,대구광역시,서구,13,12,108.33%,10,130.00%
건어물가게,대구광역시,남구,18,17,105.88%,14,128.57%
건어물가게,대구광역시,북구,40,40,100.00%,43,93.02%
건어물가게,대구광역시,수성구,10,10,100.00%,11,90.91%
건어물가게,대구광역시,달서구,27,27,100.00%,28,96.43%
건어물가게,대구광역시,달성군,5,5,100.00%,5,100.00%
건어물가게,경상북도,합계,636,638,99.69%,655,97.10%
건어물가게,경상북도,포항시 남구,101,102,99.02%,103,98.06%
건어물가게,경상북도,포항시 북구,111,109,101.83%,103,107.77%
건어물가게,경상북도,경주시,53,54,98.15%,61,86.89%
건어물가게,경상북도,김천시,10,10,100.00%,11,90.91%
건어물가게,경상북도,안동시,16,16,100.00%,19,84.21%
건어물가게,경상북도,구미시,12,12,100.00%,16,75.00%
건어물가게,경상북도,영주시,16,16,100.00%,15,106.67%
