사업자 현황 ( 5월/100대 생활업종),,,,,,,
*조회년월,,2020년 5월,,,,,
,,,,,,,
구분,,, 사업자 수,,,,
업종,시도,시군구,당월①,전월②,증감율(①/②),전년동월③,증감율(①/③)
기타외국식전문점,강원도,동해시,34 ,33 ,103.03%,33 ,103.03%
기타외국식전문점,강원도,태백시,17 ,17 ,100.00%,17 ,100.00%
기타외국식전문점,강원도,속초시,50 ,50 ,100.00%,47 ,106.38%
기타외국식전문점,강원도,삼척시,13 ,13 ,100.00%,12 ,108.33%
기타외국식전문점,강원도,홍천군,30 ,30 ,100.00%,28 ,107.14%
기타외국식전문점,강원도,횡성군,18 ,18 ,100.00%,16 ,112.50%
기타외국식전문점,강원도,영월군,8 ,8 ,100.00%,8 ,100.00%
기타외국식전문점,강원도,평창군,19 ,19 ,100.00%,19 ,100.00%
기타외국식전문점,강원도,정선군,19 ,19 ,100.00%,18 ,105.56%
기타외국식전문점,강원도,철원군,14 ,14 ,100.00%,14 ,100.00%
기타외국식전문점,강원도,화천군,11 ,11 ,100.00%,10 ,110.00%
기타외국식전문점,강원도,양구군,6 ,6 ,100.00%,5 ,120.00%
기타외국식전문점,강원도,인제군,15 ,15 ,100.00%,17 ,88.24%
기타외국식전문점,강원도,고성군,14 ,14 ,100.00%,13 ,107.69%
기타외국식전문점,강원도,양양군,33 ,31 ,106.45%,29 ,113.79%
기타외국식전문점,충청북도,합계,540 ,530 ,101.89%,476 ,113.45%
기타외국식전문점,충청북도,청주시 상당구,75 ,71 ,105.63%,69 ,108.70%
기타외국식전문점,충청북도,청주시 서원구,67 ,67 ,100.00%,65 ,103.08%
기타외국식전문점,충청북도,청주시 흥덕구,84 ,85 ,98.82%,76 ,110.53%
기타외국식전문점,충청북도,청주시 청원구,74 ,73 ,101.37%,56 ,132.14%
기타외국식전문점,충청북도,충주시,78 ,77 ,101.30%,70 ,111.43%
기타외국식전문점,충청북도,제천시,44 ,44 ,100.00%,40 ,110.00%
기타외국식전문점,충청북도,보은군,9 ,9 ,100.00%,9 ,100.00%
기타외국식전문점,충청북도,옥천군,10 ,9 ,111.11%,9 ,111.11%
기타외국식전문점,충청북도,영동군,16 ,15 ,106.67%,18 ,88.89%
기타외국식전문점,충청북도,증평군,10 ,9 ,111.11%,10 ,100.00%
기타외국식전문점,충청북도,진천군,28 ,27 ,103.70%,21 ,133.33%
기타외국식전문점,충청북도,괴산군,3 ,3 ,100.00%,3 ,100.00%
기타외국식전문점,충청북도,음성군,35 ,34 ,102.94%,24 ,145.83%
기타외국식전문점,충청북도,단양군,7 ,7 ,100.00%,6 ,116.67%
기타외국식전문점,충청남도,합계,705 ,698 ,101.00%,687 ,102.62%
기타외국식전문점,충청남도,천안시 동남구,130 ,132 ,98.48%,130 ,100.00%
기타외국식전문점,충청남도,천안시 서북구,166 ,161 ,103.11%,168 ,98.81%
기타외국식전문점,충청남도,공주시,38 ,37 ,102.70%,34 ,111.76%
기타외국식전문점,충청남도,보령시,18 ,18 ,100.00%,21 ,85.71%
기타외국식전문점,충청남도,아산시,114 ,111 ,102.70%,112 ,101.79%
기타외국식전문점,충청남도,서산시,32 ,32 ,100.00%,26 ,123.08%
기타외국식전문점,충청남도,논산시,32 ,32 ,100.00%,30 ,106.67%
기타외국식전문점,충청남도,계룡시,8 ,8 ,100.00%,13 ,61.54%
기타외국식전문점,충청남도,당진시,45 ,45 ,100.00%,35 ,128.57%
기타외국식전문점,충청남도,금산군,11 ,11 ,100.00%,11 ,100.00%
기타외국식전문점,충청남도,부여군,15 ,15 ,100.00%,12 ,125.00%
기타외국식전문점,충청남도,서천군,10 ,10 ,100.00%,10 ,100.00%
기타외국식전문점,충청남도,청양군,5 ,5 ,100.00%,6 ,83.33%
기타외국식전문점,충청남도,홍성군,45 ,43 ,104.65%,40 ,112.50%
기타외국식전문점,충청남도,예산군,25 ,26 ,96.15%,27 ,92.59%
기타외국식전문점,충청남도,태안군,11 ,12 ,91.67%,12 ,91.67%
기타외국식전문점,전라북도,합계,751 ,740 ,101.49%,737 ,101.90%
기타외국식전문점,전라북도,전주시 완산구,241 ,240 ,100.42%,237 ,101.69%
기타외국식전문점,전라북도,전주시 덕진구,87 ,82 ,106.10%,71 ,122.54%
기타외국식전문점,전라북도,군산시,71 ,72 ,98.61%,67 ,105.97%
기타외국식전문점,전라북도,익산시,174 ,174 ,100.00%,191 ,91.10%
기타외국식전문점,전라북도,정읍시,62 ,62 ,100.00%,64 ,96.88%
기타외국식전문점,전라북도,남원시,11 ,11 ,100.00%,12 ,91.67%
기타외국식전문점,전라북도,김제시,13 ,12 ,108.33%,10 ,130.00%
기타외국식전문점,전라북도,완주군,33 ,30 ,110.00%,31 ,106.45%
기타외국식전문점,전라북도,진안군,3 ,3 ,100.00%,3 ,100.00%
기타외국식전문점,전라북도,무주군,10 ,10 ,100.00%,9 ,111.11%
기타외국식전문점,전라북도,장수군,4 ,4 ,100.00%,5 ,80.00%
기타외국식전문점,전라북도,임실군,10 ,9 ,111.11%,8 ,125.00%
기타외국식전문점,전라북도,순창군,4 ,4 ,100.00%,4 ,100.00%
기타외국식전문점,전라북도,고창군,17 ,16 ,106.25%,13 ,130.77%
기타외국식전문점,전라북도,부안군,11 ,11 ,100.00%,12 ,91.67%
기타외국식전문점,전라남도,합계,421 ,415 ,101.45%,415 ,101.45%
기타외국식전문점,전라남도,목포시,58 ,59 ,98.31%,63 ,92.06%
기타외국식전문점,전라남도,여수시,76 ,75 ,101.33%,67 ,113.43%
기타외국식전문점,전라남도,순천시,80 ,78 ,102.56%,71 ,112.68%
기타외국식전문점,전라남도,나주시,41 ,41 ,100.00%,43 ,95.35%
기타외국식전문점,전라남도,광양시,26 ,24 ,108.33%,29 ,89.66%
기타외국식전문점,전라남도,담양군,22 ,22 ,100.00%,19 ,115.79%
기타외국식전문점,전라남도,곡성군,*,*,,*,
기타외국식전문점,전라남도,구례군,4 ,4 ,100.00%,5 ,80.00%
기타외국식전문점,전라남도,고흥군,12 ,12 ,100.00%,14 ,85.71%
기타외국식전문점,전라남도,보성군,9 ,8 ,112.50%,6 ,150.00%
기타외국식전문점,전라남도,화순군,9 ,9 ,100.00%,8 ,112.50%
기타외국식전문점,전라남도,장흥군,5 ,5 ,100.00%,5 ,100.00%
기타외국식전문점,전라남도,강진군,3 ,3 ,100.00%,3 ,100.00%
기타외국식전문점,전라남도,해남군,12 ,12 ,100.00%,11 ,109.09%
기타외국식전문점,전라남도,영암군,15 ,15 ,100.00%,15 ,100.00%
기타외국식전문점,전라남도,무안군,22 ,22 ,100.00%,27 ,81.48%
기타외국식전문점,전라남도,함평군,3 ,3 ,100.00%,*,
기타외국식전문점,전라남도,영광군,5 ,5 ,100.00%,6 ,83.33%
기타외국식전문점,전라남도,장성군,10 ,10 ,100.00%,12 ,83.33%
기타외국식전문점,전라남도,완도군,*,*,,*,
기타외국식전문점,전라남도,진도군,3 ,3 ,100.00%,4 ,75.00%
기타외국식전문점,전라남도,신안군,*,*,,*,
기타외국식전문점,경상북도,합계,713 ,702 ,101.57%,702 ,101.57%
기타외국식전문점,경상북도,포항시 남구,63 ,63 ,100.00%,57 ,110.53%
기타외국식전문점,경상북도,포항시 북구,60 ,62 ,96.77%,69 ,86.96%
기타외국식전문점,경상북도,경주시,113 ,110 ,102.73%,108 ,104.63%
기타외국식전문점,경상북도,김천시,15 ,15 ,100.00%,13 ,115.38%
기타외국식전문점,경상북도,안동시,71 ,71 ,100.00%,76 ,93.42%
기타외국식전문점,경상북도,구미시,126 ,121 ,104.13%,123 ,102.44%
기타외국식전문점,경상북도,영주시,29 ,28 ,103.57%,26 ,111.54%
기타외국식전문점,경상북도,영천시,21 ,21 ,100.00%,19 ,110.53%
기타외국식전문점,경상북도,상주시,12 ,12 ,100.00%,12 ,100.00%
기타외국식전문점,경상북도,문경시,9 ,9 ,100.00%,9 ,100.00%
기타외국식전문점,경상북도,경산시,74 ,72 ,102.78%,70 ,105.71%
기타외국식전문점,경상북도,군위군,3 ,3 ,100.00%,3 ,100.00%
기타외국식전문점,경상북도,의성군,9 ,9 ,100.00%,10 ,90.00%
기타외국식전문점,경상북도,청송군,6 ,6 ,100.00%,7 ,85.71%
기타외국식전문점,경상북도,영양군,*,*,,4 ,
기타외국식전문점,경상북도,영덕군,10 ,10 ,100.00%,14 ,71.43%
기타외국식전문점,경상북도,청도군,10 ,9 ,111.11%,5 ,200.00%
기타외국식전문점,경상북도,고령군,5 ,4 ,125.00%,5 ,100.00%
기타외국식전문점,경상북도,성주군,8 ,8 ,100.00%,9 ,88.89%
기타외국식전문점,경상북도,칠곡군,38 ,37 ,102.70%,36 ,105.56%
기타외국식전문점,경상북도,예천군,10 ,11 ,90.91%,9 ,111.11%
기타외국식전문점,경상북도,봉화군,*,*,,4 ,
기타외국식전문점,경상북도,울진군,15 ,15 ,100.00%,13 ,115.38%
기타외국식전문점,경상북도,울릉군,*,*,,*,
기타외국식전문점,경상남도,합계,"1,215 ","1,215 ",100.00%,"1,208 ",100.58%
기타외국식전문점,경상남도,고성군,26 ,27 ,96.30%,31 ,83.87%
기타외국식전문점,경상남도,창원시 의창구,112 ,111 ,100.90%,106 ,105.66%
기타외국식전문점,경상남도,창원시 성산구,111 ,111 ,100.00%,119 ,93.28%
기타외국식전문점,경상남도,창원시 마산합포구,81 ,81 ,100.00%,84 ,96.43%
기타외국식전문점,경상남도,창원시 마산회원구,56 ,55 ,101.82%,55 ,101.82%
기타외국식전문점,경상남도,창원시 진해구,55 ,54 ,101.85%,50 ,110.00%
기타외국식전문점,경상남도,진주시,155 ,159 ,97.48%,171 ,90.64%
기타외국식전문점,경상남도,통영시,39 ,42 ,92.86%,44 ,88.64%
기타외국식전문점,경상남도,사천시,24 ,24 ,100.00%,25 ,96.00%
기타외국식전문점,경상남도,김해시,211 ,210 ,100.48%,207 ,101.93%
기타외국식전문점,경상남도,밀양시,54 ,51 ,105.88%,48 ,112.50%
기타외국식전문점,경상남도,거제시,70 ,70 ,100.00%,66 ,106.06%
기타외국식전문점,경상남도,양산시,96 ,97 ,98.97%,86 ,111.63%
기타외국식전문점,경상남도,의령군,7 ,7 ,100.00%,6 ,116.67%
기타외국식전문점,경상남도,함안군,12 ,12 ,100.00%,8 ,150.00%
기타외국식전문점,경상남도,창녕군,19 ,18 ,105.56%,21 ,90.48%
기타외국식전문점,경상남도,남해군,21 ,21 ,100.00%,21 ,100.00%
기타외국식전문점,경상남도,하동군,15 ,15 ,100.00%,11 ,136.36%
기타외국식전문점,경상남도,산청군,6 ,6 ,100.00%,8 ,75.00%
기타외국식전문점,경상남도,함양군,13 ,14 ,92.86%,13 ,100.00%
기타외국식전문점,경상남도,거창군,26 ,24 ,108.33%,23 ,113.04%
기타외국식전문점,경상남도,합천군,6 ,6 ,100.00%,5 ,120.00%
기타외국식전문점,제주특별자치도,합계,815 ,814 ,100.12%,772 ,105.57%
기타외국식전문점,제주특별자치도,제주시,585 ,581 ,100.69%,544 ,107.54%
기타외국식전문점,제주특별자치도,서귀포시,230 ,233 ,98.71%,228 ,100.88%
기타음식점,합계,합계,"22,956 ","23,002 ",99.80%,"24,407 ",94.05%
기타음식점,서울특별시,합계,"4,406 ","4,389 ",100.39%,"4,776 ",92.25%
기타음식점,서울특별시,종로구,195 ,192 ,101.56%,202 ,96.53%
기타음식점,서울특별시,중구,172 ,174 ,98.85%,183 ,93.99%
기타음식점,서울특별시,용산구,93 ,90 ,103.33%,96 ,96.88%
기타음식점,서울특별시,성동구,125 ,123 ,101.63%,142 ,88.03%
기타음식점,서울특별시,광진구,162 ,162 ,100.00%,186 ,87.10%
기타음식점,서울특별시,동대문구,139 ,137 ,101.46%,154 ,90.26%
기타음식점,서울특별시,중랑구,88 ,88 ,100.00%,91 ,96.70%
기타음식점,서울특별시,성북구,226 ,224 ,100.89%,266 ,84.96%
기타음식점,서울특별시,강북구,138 ,138 ,100.00%,151 ,91.39%
기타음식점,서울특별시,도봉구,112 ,111 ,100.90%,127 ,88.19%
기타음식점,서울특별시,노원구,150 ,150 ,100.00%,171 ,87.72%
기타음식점,서울특별시,은평구,120 ,120 ,100.00%,132 ,90.91%
기타음식점,서울특별시,서대문구,191 ,188 ,101.60%,204 ,93.63%
기타음식점,서울특별시,마포구,355 ,345 ,102.90%,386 ,91.97%
기타음식점,서울특별시,양천구,145 ,144 ,100.69%,141 ,102.84%
기타음식점,서울특별시,강서구,225 ,227 ,99.12%,251 ,89.64%
기타음식점,서울특별시,구로구,134 ,133 ,100.75%,132 ,101.52%
기타음식점,서울특별시,금천구,108 ,107 ,100.93%,104 ,103.85%
기타음식점,서울특별시,영등포구,276 ,279 ,98.92%,290 ,95.17%
기타음식점,서울특별시,동작구,157 ,157 ,100.00%,179 ,87.71%
기타음식점,서울특별시,관악구,191 ,195 ,97.95%,210 ,90.95%
기타음식점,서울특별시,서초구,211 ,212 ,99.53%,220 ,95.91%
기타음식점,서울특별시,강남구,279 ,277 ,100.72%,300 ,93.00%
기타음식점,서울특별시,송파구,271 ,270 ,100.37%,303 ,89.44%
기타음식점,서울특별시,강동구,143 ,146 ,97.95%,155 ,92.26%
기타음식점,부산광역시,합계,"1,573 ","1,578 ",99.68%,"1,667 ",94.36%
기타음식점,부산광역시,중구,48 ,48 ,100.00%,57 ,84.21%
기타음식점,부산광역시,강서구,62 ,65 ,95.38%,66 ,93.94%
기타음식점,부산광역시,서구,40 ,40 ,100.00%,41 ,97.56%
기타음식점,부산광역시,동구,42 ,41 ,102.44%,43 ,97.67%
기타음식점,부산광역시,영도구,50 ,50 ,100.00%,51 ,98.04%
기타음식점,부산광역시,부산진구,215 ,214 ,100.47%,226 ,95.13%
기타음식점,부산광역시,동래구,120 ,120 ,100.00%,128 ,93.75%
기타음식점,부산광역시,남구,109 ,109 ,100.00%,117 ,93.16%
기타음식점,부산광역시,북구,88 ,88 ,100.00%,94 ,93.62%
기타음식점,부산광역시,해운대구,167 ,172 ,97.09%,179 ,93.30%
기타음식점,부산광역시,사하구,116 ,114 ,101.75%,121 ,95.87%
기타음식점,부산광역시,금정구,138 ,140 ,98.57%,156 ,88.46%
기타음식점,부산광역시,연제구,81 ,82 ,98.78%,83 ,97.59%
기타음식점,부산광역시,수영구,68 ,68 ,100.00%,81 ,83.95%
기타음식점,부산광역시,사상구,85 ,84 ,101.19%,90 ,94.44%
기타음식점,부산광역시,기장군,144 ,143 ,100.70%,134 ,107.46%
기타음식점,대구광역시,합계,"1,202 ","1,208 ",99.50%,"1,287 ",93.40%
기타음식점,대구광역시,중구,127 ,127 ,100.00%,125 ,101.60%
기타음식점,대구광역시,서구,70 ,71 ,98.59%,80 ,87.50%
기타음식점,대구광역시,동구,135 ,138 ,97.83%,136 ,99.26%
기타음식점,대구광역시,남구,77 ,77 ,100.00%,86 ,89.53%
기타음식점,대구광역시,북구,183 ,184 ,99.46%,201 ,91.04%
기타음식점,대구광역시,수성구,169 ,170 ,99.41%,186 ,90.86%
기타음식점,대구광역시,달서구,240 ,241 ,99.59%,249 ,96.39%
기타음식점,대구광역시,달성군,201 ,200 ,100.50%,224 ,89.73%
기타음식점,인천광역시,합계,949 ,954 ,99.48%,"1,052 ",90.21%
기타음식점,인천광역시,중구,74 ,75 ,98.67%,86 ,86.05%
기타음식점,인천광역시,서구,163 ,164 ,99.39%,178 ,91.57%
기타음식점,인천광역시,동구,16 ,17 ,94.12%,19 ,84.21%
기타음식점,인천광역시,미추홀구,132 ,132 ,100.00%,154 ,85.71%
기타음식점,인천광역시,연수구,93 ,92 ,101.09%,104 ,89.42%
기타음식점,인천광역시,남동구,143 ,149 ,95.97%,167 ,85.63%
기타음식점,인천광역시,부평구,160 ,158 ,101.27%,173 ,92.49%
기타음식점,인천광역시,계양구,115 ,115 ,100.00%,116 ,99.14%
기타음식점,인천광역시,강화군,41 ,41 ,100.00%,43 ,95.35%
기타음식점,인천광역시,옹진군,12 ,11 ,109.09%,12 ,100.00%
기타음식점,광주광역시,합계,934 ,945 ,98.84%,"1,026 ",91.03%
기타음식점,광주광역시,서구,241 ,247 ,97.57%,260 ,92.69%
기타음식점,광주광역시,동구,113 ,113 ,100.00%,124 ,91.13%
기타음식점,광주광역시,남구,113 ,113 ,100.00%,107 ,105.61%
기타음식점,광주광역시,북구,215 ,216 ,99.54%,240 ,89.58%
기타음식점,광주광역시,광산구,252 ,256 ,98.44%,295 ,85.42%
기타음식점,대전광역시,합계,544 ,546 ,99.63%,589 ,92.36%
기타음식점,대전광역시,중구,147 ,147 ,100.00%,149 ,98.66%
기타음식점,대전광역시,서구,122 ,123 ,99.19%,129 ,94.57%
기타음식점,대전광역시,동구,133 ,134 ,99.25%,149 ,89.26%
기타음식점,대전광역시,유성구,92 ,91 ,101.10%,102 ,90.20%
기타음식점,대전광역시,대덕구,50 ,51 ,98.04%,60 ,83.33%
기타음식점,울산광역시,합계,528 ,526 ,100.38%,496 ,106.45%
기타음식점,울산광역시,중구,107 ,105 ,101.90%,91 ,117.58%
기타음식점,울산광역시,동구,77 ,76 ,101.32%,75 ,102.67%
기타음식점,울산광역시,남구,184 ,185 ,99.46%,197 ,93.40%
기타음식점,울산광역시,북구,65 ,64 ,101.56%,48 ,135.42%
기타음식점,울산광역시,울주군,95 ,96 ,98.96%,85 ,111.76%
기타음식점,세종특별자치시,합계,110 ,111 ,99.10%,105 ,104.76%
기타음식점,세종특별자치시,세종시,110 ,111 ,99.10%,105 ,104.76%
기타음식점,경기도,합계,"5,317 ","5,348 ",99.42%,"5,646 ",94.17%
기타음식점,경기도,수원시 장안구,86 ,86 ,100.00%,91 ,94.51%
기타음식점,경기도,수원시 권선구,109 ,111 ,98.20%,118 ,92.37%
기타음식점,경기도,수원시 팔달구,107 ,109 ,98.17%,112 ,95.54%
기타음식점,경기도,수원시 영통구,123 ,123 ,100.00%,122 ,100.82%
기타음식점,경기도,성남시 수정구,106 ,108 ,98.15%,119 ,89.08%
기타음식점,경기도,성남시 중원구,103 ,105 ,98.10%,111 ,92.79%
기타음식점,경기도,성남시 분당구,205 ,201 ,101.99%,229 ,89.52%
기타음식점,경기도,의정부시,245 ,248 ,98.79%,286 ,85.66%
기타음식점,경기도,안양시 만안구,136 ,137 ,99.27%,143 ,95.10%
기타음식점,경기도,안양시 동안구,153 ,157 ,97.45%,181 ,84.53%
기타음식점,경기도,부천시,434 ,433 ,100.23%,436 ,99.54%
기타음식점,경기도,광명시,84 ,83 ,101.20%,94 ,89.36%
기타음식점,경기도,평택시,233 ,230 ,101.30%,223 ,104.48%
기타음식점,경기도,동두천시,39 ,39 ,100.00%,43 ,90.70%
기타음식점,경기도,안산시 상록구,137 ,139 ,98.56%,138 ,99.28%
기타음식점,경기도,안산시 단원구,122 ,130 ,93.85%,143 ,85.31%
기타음식점,경기도,고양시 덕양구,111 ,110 ,100.91%,114 ,97.37%
기타음식점,경기도,고양시 일산동구,144 ,142 ,101.41%,152 ,94.74%
기타음식점,경기도,고양시 일산서구,107 ,107 ,100.00%,108 ,99.07%
기타음식점,경기도,과천시,27 ,27 ,100.00%,29 ,93.10%
기타음식점,경기도,구리시,64 ,63 ,101.59%,68 ,94.12%
기타음식점,경기도,남양주시,184 ,183 ,100.55%,202 ,91.09%
기타음식점,경기도,오산시,67 ,68 ,98.53%,60 ,111.67%
기타음식점,경기도,시흥시,228 ,235 ,97.02%,236 ,96.61%
기타음식점,경기도,군포시,110 ,111 ,99.10%,102 ,107.84%
기타음식점,경기도,의왕시,33 ,35 ,94.29%,37 ,89.19%
기타음식점,경기도,하남시,74 ,75 ,98.67%,70 ,105.71%
기타음식점,경기도,용인시 처인구,116 ,119 ,97.48%,132 ,87.88%
기타음식점,경기도,용인시 기흥구,142 ,146 ,97.26%,140 ,101.43%
기타음식점,경기도,용인시 수지구,109 ,109 ,100.00%,117 ,93.16%
기타음식점,경기도,파주시,131 ,131 ,100.00%,148 ,88.51%
기타음식점,경기도,이천시,136 ,135 ,100.74%,147 ,92.52%
기타음식점,경기도,안성시,64 ,65 ,98.46%,68 ,94.12%
기타음식점,경기도,김포시,139 ,140 ,99.29%,154 ,90.26%
기타음식점,경기도,화성시,266 ,264 ,100.76%,256 ,103.91%
기타음식점,경기도,광주시,202 ,201 ,100.50%,235 ,85.96%
기타음식점,경기도,양주시,101 ,99 ,102.02%,103 ,98.06%
기타음식점,경기도,포천시,66 ,67 ,98.51%,64 ,103.13%
기타음식점,경기도,여주시,111 ,111 ,100.00%,131 ,84.73%
기타음식점,경기도,연천군,33 ,33 ,100.00%,34 ,97.06%
기타음식점,경기도,가평군,50 ,52 ,96.15%,62 ,80.65%
