사업자 현황 ( 9월/100대 생활업종),,,,,,,
*조회년월,,2019년 9월,,,,,
,,,,,,,
,,,,,,,"(단위 : 인원수, %)"
결혼상담소,부산광역시,사하구,*,*,100.00%,*,100.00%
결혼상담소,부산광역시,수영구, 10 , 10 ,100.00%, 10 ,100.00%
결혼상담소,부산광역시,연제구, 6 , 7 ,85.71%, 4 ,150.00%
결혼상담소,부산광역시,영도구,*,*,100.00%,0,#DIV/0!
결혼상담소,부산광역시,해운대구, 22 , 22 ,100.00%, 23 ,95.65%
결혼상담소,울산광역시,합계, 23 , 21 ,109.52%, 16 ,143.75%
결혼상담소,울산광역시,동구,*,*,100.00%,*,100.00%
결혼상담소,울산광역시,남구, 13 , 13 ,100.00%, 12 ,108.33%
결혼상담소,울산광역시,중구, 3 , 3 ,100.00%, 3 ,100.00%
결혼상담소,울산광역시,북구,*,0,,0,#DIV/0!
결혼상담소,울산광역시,울주군, 5 , 4 ,125.00%,0,#DIV/0!
결혼상담소,경상남도,합계, 95 , 95 ,100.00%, 96 ,98.96%
결혼상담소,경상남도,거제시, 3 ,*,150.00%,*,150.00%
결혼상담소,경상남도,거창군,*,*,100.00%,*,50.00%
결혼상담소,경상남도,김해시, 13 , 13 ,100.00%, 13 ,100.00%
결혼상담소,경상남도,남해군,*,*,100.00%,*,200.00%
결혼상담소,경상남도,밀양시, 3 , 3 ,100.00%,*,150.00%
결혼상담소,경상남도,사천시, 4 , 4 ,100.00%, 4 ,100.00%
결혼상담소,경상남도,양산시, 8 , 8 ,100.00%, 6 ,133.33%
결혼상담소,경상남도,진주시, 16 , 16 ,100.00%, 17 ,94.12%
결혼상담소,경상남도,창녕군,*,*,100.00%,*,100.00%
결혼상담소,경상남도,창원시 마산합포구, 9 , 9 ,100.00%, 6 ,150.00%
결혼상담소,경상남도,창원시 마산회원구, 6 , 6 ,100.00%, 7 ,85.71%
결혼상담소,경상남도,창원시 성산구, 12 , 13 ,92.31%, 14 ,85.71%
결혼상담소,경상남도,창원시 의창구, 9 , 9 ,100.00%, 11 ,81.82%
결혼상담소,경상남도,창원시 진해구, 3 , 3 ,100.00%, 3 ,100.00%
결혼상담소,경상남도,통영시, 3 , 3 ,100.00%, 4 ,75.00%
결혼상담소,경상남도,하동군,*,*,100.00%,*,100.00%
결혼상담소,경상남도,함양군,0,0,,*,0.00%
결혼상담소,제주특별자치도,합계, 30 , 29 ,103.45%, 23 ,130.43%
결혼상담소,제주특별자치도,서귀포시, 7 , 7 ,100.00%, 4 ,175.00%
결혼상담소,제주특별자치도,제주시, 23 , 22 ,104.55%, 19 ,121.05%
곡물가게,합계,합계," 5,022 "," 5,009 ",100.26%," 5,110 ",98.28%
곡물가게,서울특별시,합계, 655 , 655 ,100.00%, 699 ,93.71%
곡물가게,서울특별시,종로구, 31 , 30 ,103.33%, 32 ,96.88%
곡물가게,서울특별시,중구, 24 , 24 ,100.00%, 27 ,88.89%
곡물가게,서울특별시,용산구, 17 , 17 ,100.00%, 20 ,85.00%
곡물가게,서울특별시,성동구, 20 , 20 ,100.00%, 22 ,90.91%
곡물가게,서울특별시,광진구, 31 , 31 ,100.00%, 32 ,96.88%
곡물가게,서울특별시,동대문구, 35 , 36 ,97.22%, 35 ,100.00%
곡물가게,서울특별시,중랑구, 36 , 36 ,100.00%, 37 ,97.30%
곡물가게,서울특별시,성북구, 30 , 29 ,103.45%, 28 ,107.14%
곡물가게,서울특별시,강북구, 20 , 20 ,100.00%, 24 ,83.33%
곡물가게,서울특별시,도봉구, 18 , 18 ,100.00%, 18 ,100.00%
곡물가게,서울특별시,노원구, 19 , 19 ,100.00%, 21 ,90.48%
곡물가게,서울특별시,은평구, 34 , 34 ,100.00%, 36 ,94.44%
곡물가게,서울특별시,서대문구, 19 , 19 ,100.00%, 24 ,79.17%
곡물가게,서울특별시,마포구, 23 , 24 ,95.83%, 23 ,100.00%
곡물가게,서울특별시,양천구, 24 , 25 ,96.00%, 25 ,96.00%
곡물가게,서울특별시,강서구, 23 , 23 ,100.00%, 28 ,82.14%
곡물가게,서울특별시,구로구, 30 , 29 ,103.45%, 33 ,90.91%
곡물가게,서울특별시,금천구, 20 , 19 ,105.26%, 20 ,100.00%
곡물가게,서울특별시,영등포구, 43 , 42 ,102.38%, 38 ,113.16%
곡물가게,서울특별시,동작구, 17 , 17 ,100.00%, 20 ,85.00%
곡물가게,서울특별시,관악구, 31 , 30 ,103.33%, 32 ,96.88%
곡물가게,서울특별시,서초구, 25 , 25 ,100.00%, 29 ,86.21%
곡물가게,서울특별시,강남구, 22 , 24 ,91.67%, 26 ,84.62%
곡물가게,서울특별시,송파구, 33 , 32 ,103.13%, 34 ,97.06%
곡물가게,서울특별시,강동구, 30 , 32 ,93.75%, 35 ,85.71%
곡물가게,인천광역시,합계, 196 , 194 ,101.03%, 208 ,94.23%
곡물가게,인천광역시,동구, 7 , 7 ,100.00%, 7 ,100.00%
곡물가게,인천광역시,연수구, 6 , 6 ,100.00%, 8 ,75.00%
곡물가게,인천광역시,남동구, 23 , 23 ,100.00%, 27 ,85.19%
곡물가게,인천광역시,부평구, 34 , 34 ,100.00%, 34 ,100.00%
곡물가게,인천광역시,계양구, 18 , 17 ,105.88%, 17 ,105.88%
곡물가게,인천광역시,서구, 21 , 21 ,100.00%, 21 ,100.00%
곡물가게,인천광역시,강화군, 33 , 33 ,100.00%, 33 ,100.00%
곡물가게,인천광역시,중구, 12 , 12 ,100.00%, 15 ,80.00%
곡물가게,인천광역시,미추홀구, 42 , 41 ,102.44%, 46 ,91.30%
곡물가게,경기도,합계, 874 , 876 ,99.77%, 889 ,98.31%
곡물가게,경기도,수원시 장안구, 19 , 19 ,100.00%, 16 ,118.75%
곡물가게,경기도,수원시 권선구, 17 , 17 ,100.00%, 20 ,85.00%
곡물가게,경기도,수원시 팔달구, 27 , 27 ,100.00%, 27 ,100.00%
곡물가게,경기도,수원시 영통구, 8 , 7 ,114.29%, 6 ,133.33%
곡물가게,경기도,성남시 수정구, 23 , 23 ,100.00%, 24 ,95.83%
곡물가게,경기도,성남시 중원구, 33 , 33 ,100.00%, 35 ,94.29%
곡물가게,경기도,성남시 분당구, 15 , 17 ,88.24%, 19 ,78.95%
곡물가게,경기도,의정부시, 25 , 25 ,100.00%, 29 ,86.21%
곡물가게,경기도,안양시 만안구, 19 , 19 ,100.00%, 18 ,105.56%
곡물가게,경기도,안양시 동안구, 18 , 18 ,100.00%, 16 ,112.50%
곡물가게,경기도,부천시, 46 , 46 ,100.00%, 49 ,93.88%
곡물가게,경기도,광명시, 32 , 32 ,100.00%, 30 ,106.67%
곡물가게,경기도,평택시, 46 , 46 ,100.00%, 49 ,93.88%
곡물가게,경기도,동두천시, 11 , 11 ,100.00%, 9 ,122.22%
곡물가게,경기도,안산시 상록구, 13 , 13 ,100.00%, 17 ,76.47%
곡물가게,경기도,안산시 단원구, 28 , 29 ,96.55%, 31 ,90.32%
곡물가게,경기도,고양시 덕양구, 16 , 16 ,100.00%, 19 ,84.21%
곡물가게,경기도,고양시 일산동구, 10 , 10 ,100.00%, 9 ,111.11%
곡물가게,경기도,고양시 일산서구, 10 , 11 ,90.91%, 14 ,71.43%
곡물가게,경기도,과천시, 5 , 5 ,100.00%, 7 ,71.43%
곡물가게,경기도,구리시, 12 , 12 ,100.00%, 13 ,92.31%
곡물가게,경기도,남양주시, 47 , 48 ,97.92%, 45 ,104.44%
곡물가게,경기도,오산시, 13 , 13 ,100.00%, 13 ,100.00%
곡물가게,경기도,시흥시, 22 , 22 ,100.00%, 22 ,100.00%
곡물가게,경기도,군포시, 13 , 12 ,108.33%, 14 ,92.86%
곡물가게,경기도,의왕시, 12 , 12 ,100.00%, 10 ,120.00%
곡물가게,경기도,하남시, 11 , 11 ,100.00%, 15 ,73.33%
곡물가게,경기도,용인시 처인구, 19 , 19 ,100.00%, 16 ,118.75%
곡물가게,경기도,용인시 기흥구, 7 , 8 ,87.50%, 7 ,100.00%
곡물가게,경기도,용인시 수지구, 8 , 7 ,114.29%, 7 ,114.29%
곡물가게,경기도,파주시, 49 , 48 ,102.08%, 44 ,111.36%
곡물가게,경기도,이천시, 33 , 32 ,103.13%, 35 ,94.29%
곡물가게,경기도,안성시, 18 , 18 ,100.00%, 20 ,90.00%
곡물가게,경기도,김포시, 40 , 40 ,100.00%, 41 ,97.56%
곡물가게,경기도,화성시, 34 , 34 ,100.00%, 30 ,113.33%
곡물가게,경기도,광주시, 15 , 15 ,100.00%, 16 ,93.75%
곡물가게,경기도,양주시, 23 , 23 ,100.00%, 20 ,115.00%
곡물가게,경기도,포천시, 16 , 16 ,100.00%, 17 ,94.12%
곡물가게,경기도,여주시, 18 , 19 ,94.74%, 17 ,105.88%
곡물가게,경기도,가평군, 14 , 14 ,100.00%, 15 ,93.33%
곡물가게,경기도,양평군, 18 , 18 ,100.00%, 17 ,105.88%
곡물가게,경기도,연천군, 11 , 11 ,100.00%, 11 ,100.00%
곡물가게,강원도,합계, 330 , 325 ,101.54%, 331 ,99.70%
곡물가게,강원도,춘천시, 22 , 22 ,100.00%, 24 ,91.67%
곡물가게,강원도,원주시, 40 , 40 ,100.00%, 43 ,93.02%
곡물가게,강원도,강릉시, 17 , 17 ,100.00%, 16 ,106.25%
곡물가게,강원도,동해시, 12 , 12 ,100.00%, 12 ,100.00%
곡물가게,강원도,태백시, 11 , 11 ,100.00%, 11 ,100.00%
곡물가게,강원도,속초시, 14 , 13 ,107.69%, 12 ,116.67%
곡물가게,강원도,삼척시, 15 , 15 ,100.00%, 18 ,83.33%
곡물가게,강원도,홍천군, 34 , 34 ,100.00%, 30 ,113.33%
곡물가게,강원도,횡성군, 17 , 17 ,100.00%, 17 ,100.00%
곡물가게,강원도,영월군, 23 , 23 ,100.00%, 21 ,109.52%
곡물가게,강원도,평창군, 14 , 14 ,100.00%, 14 ,100.00%
곡물가게,강원도,정선군, 51 , 49 ,104.08%, 49 ,104.08%
곡물가게,강원도,철원군, 15 , 15 ,100.00%, 19 ,78.95%
곡물가게,강원도,화천군, 6 , 6 ,100.00%, 7 ,85.71%
곡물가게,강원도,양구군, 8 , 6 ,133.33%, 5 ,160.00%
곡물가게,강원도,인제군, 22 , 22 ,100.00%, 23 ,95.65%
곡물가게,강원도,고성군, 4 , 4 ,100.00%, 5 ,80.00%
곡물가게,강원도,양양군, 5 , 5 ,100.00%, 5 ,100.00%
곡물가게,대전광역시,합계, 148 , 147 ,100.68%, 143 ,103.50%
곡물가게,대전광역시,동구, 44 , 43 ,102.33%, 43 ,102.33%
곡물가게,대전광역시,서구, 32 , 33 ,96.97%, 36 ,88.89%
곡물가게,대전광역시,중구, 27 , 27 ,100.00%, 25 ,108.00%
곡물가게,대전광역시,대덕구, 23 , 22 ,104.55%, 20 ,115.00%
곡물가게,대전광역시,유성구, 22 , 22 ,100.00%, 19 ,115.79%
곡물가게,충청북도,합계, 245 , 246 ,99.59%, 240 ,102.08%
곡물가게,충청북도,괴산군, 18 , 18 ,100.00%, 16 ,112.50%
곡물가게,충청북도,단양군, 24 , 24 ,100.00%, 23 ,104.35%
곡물가게,충청북도,보은군, 8 , 8 ,100.00%, 8 ,100.00%
곡물가게,충청북도,영동군, 9 , 9 ,100.00%, 10 ,90.00%
곡물가게,충청북도,옥천군, 13 , 13 ,100.00%, 10 ,130.00%
곡물가게,충청북도,음성군, 13 , 13 ,100.00%, 12 ,108.33%
곡물가게,충청북도,제천시, 33 , 34 ,97.06%, 34 ,97.06%
곡물가게,충청북도,증평군, 6 , 7 ,85.71%, 9 ,66.67%
곡물가게,충청북도,진천군, 12 , 12 ,100.00%, 13 ,92.31%
곡물가게,충청북도,청주시 상당구, 12 , 12 ,100.00%, 13 ,92.31%
곡물가게,충청북도,청주시 서원구, 12 , 12 ,100.00%, 12 ,100.00%
곡물가게,충청북도,청주시 청원구, 20 , 20 ,100.00%, 18 ,111.11%
곡물가게,충청북도,청주시 흥덕구, 22 , 22 ,100.00%, 22 ,100.00%
곡물가게,충청북도,충주시, 43 , 42 ,102.38%, 40 ,107.50%
곡물가게,충청남도,합계, 385 , 383 ,100.52%, 379 ,101.58%
곡물가게,충청남도,계룡시, 4 , 4 ,100.00%, 3 ,133.33%
곡물가게,충청남도,공주시, 21 , 21 ,100.00%, 22 ,95.45%
곡물가게,충청남도,금산군, 12 , 12 ,100.00%, 14 ,85.71%
곡물가게,충청남도,논산시, 43 , 43 ,100.00%, 44 ,97.73%
곡물가게,충청남도,당진시, 38 , 39 ,97.44%, 36 ,105.56%
곡물가게,충청남도,보령시, 19 , 19 ,100.00%, 19 ,100.00%
곡물가게,충청남도,부여군, 25 , 25 ,100.00%, 24 ,104.17%
곡물가게,충청남도,서산시, 32 , 32 ,100.00%, 31 ,103.23%
곡물가게,충청남도,서천군, 19 , 17 ,111.76%, 16 ,118.75%
곡물가게,충청남도,아산시, 40 , 41 ,97.56%, 40 ,100.00%
곡물가게,충청남도,예산군, 19 , 19 ,100.00%, 17 ,111.76%
곡물가게,충청남도,천안시 동남구, 31 , 30 ,103.33%, 32 ,96.88%
곡물가게,충청남도,천안시 서북구, 21 , 21 ,100.00%, 18 ,116.67%
곡물가게,충청남도,청양군, 18 , 18 ,100.00%, 19 ,94.74%
곡물가게,충청남도,태안군, 19 , 19 ,100.00%, 20 ,95.00%
곡물가게,충청남도,홍성군, 24 , 23 ,104.35%, 24 ,100.00%
곡물가게,세종특별자치시,합계, 29 , 27 ,107.41%, 28 ,103.57%
곡물가게,세종특별자치시,세종시, 29 , 27 ,107.41%, 28 ,103.57%
곡물가게,광주광역시,합계, 112 , 111 ,100.90%, 111 ,100.90%
곡물가게,광주광역시,동구, 19 , 19 ,100.00%, 20 ,95.00%
곡물가게,광주광역시,남구, 12 , 12 ,100.00%, 11 ,109.09%
곡물가게,광주광역시,서구, 24 , 24 ,100.00%, 27 ,88.89%
곡물가게,광주광역시,광산구, 26 , 25 ,104.00%, 23 ,113.04%
곡물가게,광주광역시,북구, 31 , 31 ,100.00%, 30 ,103.33%
곡물가게,전라북도,합계, 371 , 365 ,101.64%, 376 ,98.67%
곡물가게,전라북도,고창군, 20 , 20 ,100.00%, 18 ,111.11%
곡물가게,전라북도,군산시, 41 , 41 ,100.00%, 39 ,105.13%
곡물가게,전라북도,김제시, 45 , 45 ,100.00%, 44 ,102.27%
곡물가게,전라북도,남원시, 26 , 25 ,104.00%, 29 ,89.66%
곡물가게,전라북도,무주군, 13 , 13 ,100.00%, 13 ,100.00%
곡물가게,전라북도,부안군, 17 , 16 ,106.25%, 18 ,94.44%
곡물가게,전라북도,순창군,*,*,100.00%, 4 ,25.00%
곡물가게,전라북도,완주군, 12 , 12 ,100.00%, 15 ,80.00%
곡물가게,전라북도,익산시, 48 , 44 ,109.09%, 44 ,109.09%
곡물가게,전라북도,임실군, 19 , 19 ,100.00%, 20 ,95.00%
곡물가게,전라북도,장수군, 7 , 7 ,100.00%, 9 ,77.78%
곡물가게,전라북도,전주시 덕진구, 26 , 26 ,100.00%, 28 ,92.86%
곡물가게,전라북도,전주시 완산구, 48 , 48 ,100.00%, 49 ,97.96%
곡물가게,전라북도,정읍시, 41 , 41 ,100.00%, 38 ,107.89%
곡물가게,전라북도,진안군, 7 , 7 ,100.00%, 8 ,87.50%
곡물가게,전라남도,합계, 389 , 386 ,100.78%, 392 ,99.23%
곡물가게,전라남도,강진군, 17 , 17 ,100.00%, 17 ,100.00%
곡물가게,전라남도,고흥군, 19 , 19 ,100.00%, 22 ,86.36%
곡물가게,전라남도,곡성군, 10 , 10 ,100.00%, 9 ,111.11%
곡물가게,전라남도,광양시, 10 , 10 ,100.00%, 13 ,76.92%
곡물가게,전라남도,구례군, 9 , 9 ,100.00%, 8 ,112.50%
곡물가게,전라남도,나주시, 13 , 14 ,92.86%, 17 ,76.47%
곡물가게,전라남도,담양군, 19 , 18 ,105.56%, 19 ,100.00%
곡물가게,전라남도,목포시, 35 , 35 ,100.00%, 33 ,106.06%
곡물가게,전라남도,무안군, 21 , 21 ,100.00%, 20 ,105.00%
곡물가게,전라남도,보성군, 16 , 16 ,100.00%, 19 ,84.21%
곡물가게,전라남도,순천시, 37 , 37 ,100.00%, 42 ,88.10%
곡물가게,전라남도,신안군, 15 , 14 ,107.14%, 13 ,115.38%
곡물가게,전라남도,여수시, 31 , 31 ,100.00%, 30 ,103.33%
곡물가게,전라남도,영광군, 18 , 18 ,100.00%, 14 ,128.57%
곡물가게,전라남도,영암군, 10 , 8 ,125.00%, 7 ,142.86%
곡물가게,전라남도,완도군, 17 , 17 ,100.00%, 16 ,106.25%
곡물가게,전라남도,장성군, 11 , 11 ,100.00%, 13 ,84.62%
곡물가게,전라남도,장흥군, 14 , 15 ,93.33%, 15 ,93.33%
곡물가게,전라남도,진도군, 11 , 11 ,100.00%, 11 ,100.00%
곡물가게,전라남도,함평군, 11 , 11 ,100.00%, 13 ,84.62%
곡물가게,전라남도,해남군, 35 , 34 ,102.94%, 31 ,112.90%
곡물가게,전라남도,화순군, 10 , 10 ,100.00%, 10 ,100.00%
곡물가게,대구광역시,합계, 193 , 194 ,99.48%, 199 ,96.98%
곡물가게,대구광역시,동구, 30 , 29 ,103.45%, 29 ,103.45%
곡물가게,대구광역시,남구, 26 , 27 ,96.30%, 29 ,89.66%
곡물가게,대구광역시,서구, 20 , 21 ,95.24%, 24 ,83.33%
곡물가게,대구광역시,중구, 16 , 17 ,94.12%, 18 ,88.89%
곡물가게,대구광역시,달서구, 31 , 30 ,103.33%, 29 ,106.90%
곡물가게,대구광역시,달성군, 12 , 12 ,100.00%, 10 ,120.00%
곡물가게,대구광역시,북구, 27 , 27 ,100.00%, 30 ,90.00%
곡물가게,대구광역시,수성구, 31 , 31 ,100.00%, 30 ,103.33%
곡물가게,경상북도,합계, 365 , 370 ,98.65%, 378 ,96.56%
곡물가게,경상북도,경산시, 25 , 25 ,100.00%, 27 ,92.59%
곡물가게,경상북도,경주시, 31 , 32 ,96.88%, 28 ,110.71%
곡물가게,경상북도,고령군, 6 , 6 ,100.00%, 4 ,150.00%
곡물가게,경상북도,구미시, 15 , 15 ,100.00%, 18 ,83.33%
곡물가게,경상북도,군위군, 8 , 8 ,100.00%, 6 ,133.33%
곡물가게,경상북도,김천시, 13 , 14 ,92.86%, 13 ,100.00%
곡물가게,경상북도,문경시, 18 , 18 ,100.00%, 17 ,105.88%
곡물가게,경상북도,봉화군, 8 , 8 ,100.00%, 10 ,80.00%
곡물가게,경상북도,상주시, 22 , 23 ,95.65%, 24 ,91.67%
곡물가게,경상북도,성주군, 14 , 14 ,100.00%, 10 ,140.00%
곡물가게,경상북도,안동시, 24 , 25 ,96.00%, 26 ,92.31%
곡물가게,경상북도,영덕군, 12 , 12 ,100.00%, 11 ,109.09%
곡물가게,경상북도,영양군,*,*,100.00%,*,100.00%
곡물가게,경상북도,영주시, 38 , 40 ,95.00%, 42 ,90.48%
곡물가게,경상북도,영천시, 16 , 16 ,100.00%, 17 ,94.12%
곡물가게,경상북도,예천군, 16 , 16 ,100.00%, 17 ,94.12%
곡물가게,경상북도,울릉군,*,*,100.00%,*,50.00%
곡물가게,경상북도,울진군, 7 , 7 ,100.00%, 8 ,87.50%
곡물가게,경상북도,의성군, 18 , 17 ,105.88%, 16 ,112.50%
곡물가게,경상북도,청도군, 9 , 9 ,100.00%, 9 ,100.00%
곡물가게,경상북도,청송군, 8 , 8 ,100.00%, 10 ,80.00%
곡물가게,경상북도,칠곡군, 13 , 13 ,100.00%, 17 ,76.47%
곡물가게,경상북도,포항시 남구, 15 , 15 ,100.00%, 18 ,83.33%
곡물가게,경상북도,포항시 북구, 26 , 26 ,100.00%, 26 ,100.00%
곡물가게,부산광역시,합계, 338 , 337 ,100.30%, 343 ,98.54%
곡물가게,부산광역시,동구, 13 , 13 ,100.00%, 14 ,92.86%
곡물가게,부산광역시,남구, 19 , 19 ,100.00%, 21 ,90.48%
곡물가게,부산광역시,서구, 16 , 16 ,100.00%, 15 ,106.67%
곡물가게,부산광역시,중구, 16 , 15 ,106.67%, 15 ,106.67%
곡물가게,부산광역시,강서구,*,*,100.00%,0,#DIV/0!
곡물가게,부산광역시,금정구, 26 , 26 ,100.00%, 22 ,118.18%
곡물가게,부산광역시,기장군, 10 , 10 ,100.00%, 8 ,125.00%
곡물가게,부산광역시,동래구, 39 , 39 ,100.00%, 43 ,90.70%
곡물가게,부산광역시,부산진구, 52 , 52 ,100.00%, 56 ,92.86%
곡물가게,부산광역시,북구, 15 , 15 ,100.00%, 15 ,100.00%
곡물가게,부산광역시,사상구, 19 , 19 ,100.00%, 21 ,90.48%
곡물가게,부산광역시,사하구, 29 , 29 ,100.00%, 29 ,100.00%
곡물가게,부산광역시,수영구, 21 , 21 ,100.00%, 22 ,95.45%
곡물가게,부산광역시,연제구, 24 , 24 ,100.00%, 23 ,104.35%
곡물가게,부산광역시,영도구, 15 , 15 ,100.00%, 15 ,100.00%
곡물가게,부산광역시,해운대구, 23 , 23 ,100.00%, 24 ,95.83%
곡물가게,울산광역시,합계, 43 , 43 ,100.00%, 45 ,95.56%
곡물가게,울산광역시,동구, 3 , 3 ,100.00%, 3 ,100.00%
곡물가게,울산광역시,남구, 10 , 10 ,100.00%, 12 ,83.33%
곡물가게,울산광역시,중구, 15 , 15 ,100.00%, 12 ,125.00%
곡물가게,울산광역시,북구, 4 , 4 ,100.00%, 6 ,66.67%
곡물가게,울산광역시,울주군, 11 , 11 ,100.00%, 12 ,91.67%
곡물가게,경상남도,합계, 282 , 282 ,100.00%, 280 ,100.71%
곡물가게,경상남도,고성군, 10 , 10 ,100.00%, 11 ,90.91%
곡물가게,경상남도,거제시, 5 , 5 ,100.00%, 5 ,100.00%
곡물가게,경상남도,거창군, 17 , 17 ,100.00%, 16 ,106.25%
곡물가게,경상남도,김해시, 33 , 33 ,100.00%, 34 ,97.06%
곡물가게,경상남도,남해군, 7 , 7 ,100.00%, 7 ,100.00%
곡물가게,경상남도,밀양시, 12 , 12 ,100.00%, 11 ,109.09%
곡물가게,경상남도,사천시, 13 , 13 ,100.00%, 14 ,92.86%
곡물가게,경상남도,산청군, 9 , 9 ,100.00%, 8 ,112.50%
곡물가게,경상남도,양산시, 22 , 22 ,100.00%, 21 ,104.76%
곡물가게,경상남도,의령군,*,*,100.00%,*,50.00%
곡물가게,경상남도,진주시, 26 , 26 ,100.00%, 29 ,89.66%
곡물가게,경상남도,창녕군, 9 , 9 ,100.00%, 9 ,100.00%
곡물가게,경상남도,창원시 마산합포구, 18 , 17 ,105.88%, 18 ,100.00%
곡물가게,경상남도,창원시 마산회원구, 12 , 12 ,100.00%, 10 ,120.00%
곡물가게,경상남도,창원시 성산구, 10 , 10 ,100.00%, 10 ,100.00%
곡물가게,경상남도,창원시 의창구, 13 , 14 ,92.86%, 11 ,118.18%
곡물가게,경상남도,창원시 진해구, 8 , 8 ,100.00%, 6 ,133.33%
곡물가게,경상남도,통영시, 14 , 14 ,100.00%, 17 ,82.35%
곡물가게,경상남도,하동군, 18 , 18 ,100.00%, 13 ,138.46%
곡물가게,경상남도,함안군, 4 , 4 ,100.00%, 4 ,100.00%
곡물가게,경상남도,함양군, 8 , 8 ,100.00%, 11 ,72.73%
곡물가게,경상남도,합천군, 13 , 13 ,100.00%, 13 ,100.00%
곡물가게,제주특별자치도,합계, 67 , 68 ,98.53%, 69 ,97.10%
곡물가게,제주특별자치도,서귀포시, 11 , 11 ,100.00%, 11 ,100.00%
곡물가게,제주특별자치도,제주시, 56 , 57 ,98.25%, 58 ,96.55%
공인노무사,합계,합계, 892 , 887 ,100.56%, 806 ,110.67%
공인노무사,서울특별시,합계, 393 , 390 ,100.77%, 358 ,109.78%
공인노무사,서울특별시,종로구, 10 , 10 ,100.00%, 13 ,76.92%
공인노무사,서울특별시,중구, 25 , 25 ,100.00%, 20 ,125.00%
공인노무사,서울특별시,용산구, 3 , 3 ,100.00%,*,150.00%
공인노무사,서울특별시,성동구, 6 , 6 ,100.00%, 6 ,100.00%
공인노무사,서울특별시,광진구, 4 , 5 ,80.00%, 6 ,66.67%
공인노무사,서울특별시,동대문구, 3 , 3 ,100.00%,*,150.00%
공인노무사,서울특별시,중랑구, 4 , 4 ,100.00%, 4 ,100.00%
공인노무사,서울특별시,성북구,*,*,100.00%,*,100.00%
공인노무사,서울특별시,강북구, 5 , 5 ,100.00%, 6 ,83.33%
공인노무사,서울특별시,도봉구, 5 , 5 ,100.00%, 4 ,125.00%
공인노무사,서울특별시,노원구, 5 , 5 ,100.00%, 5 ,100.00%
공인노무사,서울특별시,은평구, 3 , 3 ,100.00%, 3 ,100.00%
공인노무사,서울특별시,서대문구, 3 , 3 ,100.00%,*,150.00%
공인노무사,서울특별시,마포구, 17 , 17 ,100.00%, 14 ,121.43%
공인노무사,서울특별시,양천구,*,*,100.00%,0,#DIV/0!
공인노무사,서울특별시,강서구, 20 , 20 ,100.00%, 14 ,142.86%
공인노무사,서울특별시,구로구, 23 , 22 ,104.55%, 21 ,109.52%
공인노무사,서울특별시,금천구, 11 , 10 ,110.00%, 12 ,91.67%
공인노무사,서울특별시,영등포구, 51 , 50 ,102.00%, 51 ,100.00%
공인노무사,서울특별시,동작구, 3 , 3 ,100.00%, 3 ,100.00%
공인노무사,서울특별시,관악구, 6 , 6 ,100.00%, 6 ,100.00%
공인노무사,서울특별시,서초구, 62 , 63 ,98.41%, 57 ,108.77%
공인노무사,서울특별시,강남구, 84 , 82 ,102.44%, 76 ,110.53%
공인노무사,서울특별시,송파구, 33 , 33 ,100.00%, 27 ,122.22%
공인노무사,서울특별시,강동구, 4 , 4 ,100.00%,*,200.00%
공인노무사,인천광역시,합계, 41 , 40 ,102.50%, 33 ,124.24%
공인노무사,인천광역시,연수구, 4 , 4 ,100.00%, 3 ,133.33%
공인노무사,인천광역시,남동구, 11 , 11 ,100.00%, 11 ,100.00%
공인노무사,인천광역시,부평구, 5 , 5 ,100.00%, 4 ,125.00%
공인노무사,인천광역시,계양구, 9 , 8 ,112.50%, 8 ,112.50%
공인노무사,인천광역시,서구,*,*,100.00%,*,100.00%
공인노무사,인천광역시,중구,*,*,100.00%,*,100.00%
공인노무사,인천광역시,미추홀구, 9 , 9 ,100.00%, 4 ,225.00%
공인노무사,경기도,합계, 146 , 145 ,100.69%, 128 ,114.06%
공인노무사,경기도,수원시 장안구, 7 , 7 ,100.00%, 7 ,100.00%
공인노무사,경기도,수원시 팔달구, 5 , 5 ,100.00%, 3 ,166.67%
공인노무사,경기도,수원시 영통구, 8 , 8 ,100.00%, 7 ,114.29%
공인노무사,경기도,성남시 수정구,*,*,100.00%,*,200.00%
공인노무사,경기도,성남시 분당구, 17 , 17 ,100.00%, 11 ,154.55%
공인노무사,경기도,의정부시, 6 , 6 ,100.00%, 5 ,120.00%
공인노무사,경기도,안양시 만안구, 8 , 8 ,100.00%, 7 ,114.29%
공인노무사,경기도,안양시 동안구, 5 , 5 ,100.00%, 4 ,125.00%
공인노무사,경기도,부천시, 21 , 21 ,100.00%, 20 ,105.00%
공인노무사,경기도,평택시, 8 , 8 ,100.00%, 7 ,114.29%
공인노무사,경기도,안산시 상록구, 4 , 4 ,100.00%, 4 ,100.00%
공인노무사,경기도,안산시 단원구, 11 , 11 ,100.00%, 10 ,110.00%
공인노무사,경기도,고양시 덕양구,*,*,100.00%,*,50.00%
공인노무사,경기도,고양시 일산동구, 7 , 7 ,100.00%, 4 ,175.00%
공인노무사,경기도,고양시 일산서구,*,*,100.00%,*,100.00%
공인노무사,경기도,구리시, 3 , 3 ,100.00%, 4 ,75.00%
공인노무사,경기도,남양주시, 5 , 5 ,100.00%, 5 ,100.00%
공인노무사,경기도,시흥시, 4 , 4 ,100.00%,*,200.00%
