사업자 현황 ( 3월/100대 생활업종),,,,,,,
*조회년월,,2020년 3월,,,,,
,,,,,,,
,,,,,,,"(단위 : 인원수, %)"
구분,,, 사업자 수,,,,
업종,시도,시군구,당월①,전월②,증감율(①/②),전년동월③,증감율(①/③)
성형외과 의원,서울특별시,강동구,7 ,7 ,100.00%,8 ,87.50%
성형외과 의원,인천광역시,합계,47 ,47 ,100.00%,47 ,100.00%
성형외과 의원,인천광역시,중구,*,*,,*,
성형외과 의원,인천광역시,서구,*,*,,*,
성형외과 의원,인천광역시,미추홀구,*,*,,*,
성형외과 의원,인천광역시,연수구,6 ,6 ,100.00%,4 ,150.00%
성형외과 의원,인천광역시,남동구,20 ,20 ,100.00%,22 ,90.91%
성형외과 의원,인천광역시,부평구,15 ,15 ,100.00%,15 ,100.00%
성형외과 의원,인천광역시,계양구,*,*,,*,
성형외과 의원,경기도,합계,192 ,190 ,101.05%,188 ,102.13%
성형외과 의원,경기도,고양시 덕양구,3 ,3 ,100.00%,*,
성형외과 의원,경기도,고양시 일산동구,11 ,10 ,110.00%,11 ,100.00%
성형외과 의원,경기도,고양시 일산서구,4 ,4 ,100.00%,4 ,100.00%
성형외과 의원,경기도,광명시,3 ,3 ,100.00%,*,
성형외과 의원,경기도,광주시,*,*,,*,
성형외과 의원,경기도,구리시,6 ,6 ,100.00%,7 ,85.71%
성형외과 의원,경기도,군포시,*,*,,*,
성형외과 의원,경기도,김포시,5 ,4 ,125.00%,3 ,166.67%
성형외과 의원,경기도,남양주시,*,*,,*,
성형외과 의원,경기도,동두천시,*,*,,*,
성형외과 의원,경기도,부천시,24 ,24 ,100.00%,23 ,104.35%
성형외과 의원,경기도,성남시 분당구,20 ,20 ,100.00%,20 ,100.00%
성형외과 의원,경기도,성남시 수정구,*,*,,*,
성형외과 의원,경기도,성남시 중원구,3 ,3 ,100.00%,*,
성형외과 의원,경기도,수원시 권선구,*,*,,*,
성형외과 의원,경기도,수원시 영통구,8 ,8 ,100.00%,9 ,88.89%
성형외과 의원,경기도,수원시 장안구,*,*,,*,
성형외과 의원,경기도,수원시 팔달구,19 ,19 ,100.00%,20 ,95.00%
성형외과 의원,경기도,시흥시,*,*,,*,
성형외과 의원,경기도,안산시 단원구,13 ,13 ,100.00%,13 ,100.00%
성형외과 의원,경기도,안양시 동안구,11 ,11 ,100.00%,12 ,91.67%
성형외과 의원,경기도,안양시 만안구,6 ,6 ,100.00%,6 ,100.00%
성형외과 의원,경기도,오산시,4 ,4 ,100.00%,4 ,100.00%
성형외과 의원,경기도,용인시 기흥구,5 ,5 ,100.00%,6 ,83.33%
성형외과 의원,경기도,용인시 수지구,*,*,,*,
성형외과 의원,경기도,의정부시,11 ,11 ,100.00%,10 ,110.00%
성형외과 의원,경기도,이천시,*,*,,*,
성형외과 의원,경기도,파주시,3 ,3 ,100.00%,*,
성형외과 의원,경기도,평택시,8 ,8 ,100.00%,8 ,100.00%
성형외과 의원,경기도,하남시,*,*,,*,
성형외과 의원,경기도,화성시,8 ,8 ,100.00%,7 ,114.29%
성형외과 의원,강원도,합계,17 ,17 ,100.00%,16 ,106.25%
성형외과 의원,강원도,강릉시,4 ,4 ,100.00%,4 ,100.00%
성형외과 의원,강원도,동해시,*,*,,*,
성형외과 의원,강원도,원주시,7 ,7 ,100.00%,7 ,100.00%
성형외과 의원,강원도,춘천시,4 ,4 ,100.00%,3 ,133.33%
성형외과 의원,강원도,홍천군,*,*,,*,
성형외과 의원,대전광역시,합계,44 ,45 ,97.78%,43 ,102.33%
성형외과 의원,대전광역시,중구,*,*,,*,
성형외과 의원,대전광역시,서구,38 ,38 ,100.00%,36 ,105.56%
성형외과 의원,대전광역시,동구,0 ,*,,*,
성형외과 의원,대전광역시,유성구,4 ,4 ,100.00%,4 ,100.00%
성형외과 의원,충청북도,합계,24 ,23 ,104.35%,23 ,104.35%
성형외과 의원,충청북도,영동군,0 ,0 ,,*,
성형외과 의원,충청북도,제천시,*,*,,*,
성형외과 의원,충청북도,청주시 상당구,6 ,6 ,100.00%,7 ,85.71%
성형외과 의원,충청북도,청주시 청원구,*,*,,*,
성형외과 의원,충청북도,청주시 흥덕구,11 ,10 ,110.00%,9 ,122.22%
성형외과 의원,충청북도,충주시,3 ,3 ,100.00%,3 ,100.00%
성형외과 의원,충청남도,합계,28 ,28 ,100.00%,28 ,100.00%
성형외과 의원,충청남도,계룡시,*,*,,*,
성형외과 의원,충청남도,당진시,*,*,,*,
성형외과 의원,충청남도,서산시,3 ,3 ,100.00%,3 ,100.00%
성형외과 의원,충청남도,아산시,3 ,3 ,100.00%,3 ,100.00%
성형외과 의원,충청남도,천안시 동남구,10 ,10 ,100.00%,10 ,100.00%
성형외과 의원,충청남도,천안시 서북구,8 ,8 ,100.00%,8 ,100.00%
성형외과 의원,충청남도,홍성군,*,*,,*,
성형외과 의원,세종특별자치시,합계,6 ,6 ,100.00%,5 ,120.00%
성형외과 의원,세종특별자치시,세종시,6 ,6 ,100.00%,5 ,120.00%
성형외과 의원,광주광역시,합계,46 ,46 ,100.00%,47 ,97.87%
성형외과 의원,광주광역시,서구,34 ,34 ,100.00%,34 ,100.00%
성형외과 의원,광주광역시,동구,6 ,6 ,100.00%,6 ,100.00%
성형외과 의원,광주광역시,남구,*,*,,*,
성형외과 의원,광주광역시,북구,*,*,,*,
성형외과 의원,광주광역시,광산구,3 ,3 ,100.00%,4 ,75.00%
성형외과 의원,전라북도,합계,26 ,26 ,100.00%,26 ,100.00%
성형외과 의원,전라북도,군산시,3 ,3 ,100.00%,3 ,100.00%
성형외과 의원,전라북도,부안군,*,*,,*,
성형외과 의원,전라북도,완주군,*,*,,*,
성형외과 의원,전라북도,익산시,4 ,4 ,100.00%,4 ,100.00%
성형외과 의원,전라북도,전주시 덕진구,*,*,,*,
성형외과 의원,전라북도,전주시 완산구,16 ,16 ,100.00%,16 ,100.00%
성형외과 의원,전라남도,합계,16 ,16 ,100.00%,15 ,106.67%
성형외과 의원,전라남도,광양시,*,*,,*,
성형외과 의원,전라남도,나주시,*,*,,*,
성형외과 의원,전라남도,목포시,*,*,,*,
성형외과 의원,전라남도,무안군,*,*,,*,
성형외과 의원,전라남도,순천시,6 ,6 ,100.00%,5 ,120.00%
성형외과 의원,전라남도,여수시,4 ,4 ,100.00%,4 ,100.00%
성형외과 의원,전라남도,해남군,*,*,,*,
성형외과 의원,대구광역시,합계,78 ,78 ,100.00%,75 ,104.00%
성형외과 의원,대구광역시,중구,61 ,61 ,100.00%,57 ,107.02%
성형외과 의원,대구광역시,서구,*,*,,*,
성형외과 의원,대구광역시,동구,3 ,3 ,100.00%,3 ,100.00%
성형외과 의원,대구광역시,남구,*,*,,*,
성형외과 의원,대구광역시,북구,3 ,3 ,100.00%,3 ,100.00%
성형외과 의원,대구광역시,수성구,4 ,4 ,100.00%,5 ,80.00%
성형외과 의원,대구광역시,달서구,5 ,5 ,100.00%,5 ,100.00%
성형외과 의원,경상북도,합계,16 ,16 ,100.00%,15 ,106.67%
성형외과 의원,경상북도,경산시,0 ,0 ,,*,
성형외과 의원,경상북도,경주시,*,*,,*,
성형외과 의원,경상북도,구미시,*,*,,*,
성형외과 의원,경상북도,김천시,*,*,,*,
성형외과 의원,경상북도,안동시,3 ,3 ,100.00%,*,
성형외과 의원,경상북도,예천군,*,*,,0 ,
성형외과 의원,경상북도,포항시 남구,*,*,,*,
성형외과 의원,경상북도,포항시 북구,6 ,6 ,100.00%,6 ,100.00%
성형외과 의원,부산광역시,합계,139 ,139 ,100.00%,136 ,102.21%
성형외과 의원,부산광역시,중구,7 ,7 ,100.00%,7 ,100.00%
성형외과 의원,부산광역시,강서구,*,*,,*,
성형외과 의원,부산광역시,서구,*,*,,*,
성형외과 의원,부산광역시,부산진구,80 ,80 ,100.00%,81 ,98.77%
성형외과 의원,부산광역시,동래구,6 ,6 ,100.00%,5 ,120.00%
성형외과 의원,부산광역시,남구,3 ,3 ,100.00%,3 ,100.00%
성형외과 의원,부산광역시,북구,6 ,6 ,100.00%,6 ,100.00%
성형외과 의원,부산광역시,해운대구,24 ,24 ,100.00%,23 ,104.35%
성형외과 의원,부산광역시,사하구,3 ,3 ,100.00%,*,
성형외과 의원,부산광역시,연제구,3 ,3 ,100.00%,*,
성형외과 의원,부산광역시,수영구,3 ,3 ,100.00%,3 ,100.00%
성형외과 의원,부산광역시,기장군,*,*,,*,
성형외과 의원,울산광역시,합계,19 ,19 ,100.00%,20 ,95.00%
성형외과 의원,울산광역시,중구,*,*,,*,
성형외과 의원,울산광역시,동구,*,*,,*,
성형외과 의원,울산광역시,남구,15 ,15 ,100.00%,16 ,93.75%
성형외과 의원,울산광역시,북구,*,*,,*,
성형외과 의원,경상남도,합계,39 ,39 ,100.00%,40 ,97.50%
성형외과 의원,경상남도,거제시,4 ,4 ,100.00%,4 ,100.00%
성형외과 의원,경상남도,김해시,8 ,8 ,100.00%,9 ,88.89%
성형외과 의원,경상남도,밀양시,*,*,,*,
성형외과 의원,경상남도,양산시,*,*,,*,
성형외과 의원,경상남도,진주시,3 ,3 ,100.00%,3 ,100.00%
성형외과 의원,경상남도,창원시 마산회원구,4 ,4 ,100.00%,4 ,100.00%
성형외과 의원,경상남도,창원시 성산구,13 ,13 ,100.00%,12 ,108.33%
성형외과 의원,경상남도,창원시 의창구,*,*,,3 ,
성형외과 의원,경상남도,통영시,*,*,,*,
성형외과 의원,제주특별자치도,합계,21 ,22 ,95.45%,20 ,105.00%
성형외과 의원,제주특별자치도,서귀포시,*,*,,*,
성형외과 의원,제주특별자치도,제주시,20 ,20 ,100.00%,19 ,105.26%
세무사,합계,합계,"12,524 ","12,523 ",100.01%,"12,113 ",103.39%
세무사,서울특별시,합계,"5,158 ","5,156 ",100.04%,"4,968 ",103.82%
세무사,서울특별시,종로구,195 ,192 ,101.56%,188 ,103.72%
세무사,서울특별시,중구,318 ,318 ,100.00%,321 ,99.07%
세무사,서울특별시,용산구,108 ,107 ,100.93%,104 ,103.85%
세무사,서울특별시,성동구,193 ,193 ,100.00%,185 ,104.32%
세무사,서울특별시,광진구,81 ,81 ,100.00%,72 ,112.50%
세무사,서울특별시,동대문구,120 ,119 ,100.84%,119 ,100.84%
세무사,서울특별시,중랑구,35 ,34 ,102.94%,33 ,106.06%
세무사,서울특별시,성북구,40 ,40 ,100.00%,37 ,108.11%
세무사,서울특별시,강북구,65 ,65 ,100.00%,63 ,103.17%
세무사,서울특별시,도봉구,38 ,38 ,100.00%,40 ,95.00%
세무사,서울특별시,노원구,31 ,31 ,100.00%,30 ,103.33%
세무사,서울특별시,은평구,49 ,50 ,98.00%,47 ,104.26%
세무사,서울특별시,서대문구,32 ,32 ,100.00%,30 ,106.67%
세무사,서울특별시,마포구,214 ,213 ,100.47%,217 ,98.62%
세무사,서울특별시,양천구,80 ,80 ,100.00%,77 ,103.90%
세무사,서울특별시,강서구,194 ,195 ,99.49%,159 ,122.01%
세무사,서울특별시,구로구,157 ,157 ,100.00%,156 ,100.64%
세무사,서울특별시,금천구,211 ,216 ,97.69%,204 ,103.43%
세무사,서울특별시,영등포구,374 ,373 ,100.27%,349 ,107.16%
세무사,서울특별시,동작구,54 ,54 ,100.00%,54 ,100.00%
세무사,서울특별시,관악구,82 ,83 ,98.80%,85 ,96.47%
세무사,서울특별시,서초구,662 ,661 ,100.15%,640 ,103.44%
세무사,서울특별시,강남구,"1,265 ","1,264 ",100.08%,"1,213 ",104.29%
세무사,서울특별시,송파구,480 ,480 ,100.00%,468 ,102.56%
세무사,서울특별시,강동구,80 ,80 ,100.00%,77 ,103.90%
세무사,인천광역시,합계,525 ,525 ,100.00%,512 ,102.54%
세무사,인천광역시,중구,9 ,9 ,100.00%,9 ,100.00%
세무사,인천광역시,서구,98 ,97 ,101.03%,95 ,103.16%
세무사,인천광역시,동구,27 ,27 ,100.00%,26 ,103.85%
세무사,인천광역시,미추홀구,47 ,47 ,100.00%,46 ,102.17%
세무사,인천광역시,연수구,35 ,35 ,100.00%,29 ,120.69%
세무사,인천광역시,남동구,159 ,160 ,99.38%,159 ,100.00%
세무사,인천광역시,부평구,53 ,53 ,100.00%,51 ,103.92%
세무사,인천광역시,계양구,95 ,95 ,100.00%,95 ,100.00%
세무사,인천광역시,강화군,*,*,,*,
세무사,경기도,합계,"2,778 ","2,779 ",99.96%,"2,651 ",104.79%
세무사,경기도,가평군,3 ,3 ,100.00%,3 ,100.00%
세무사,경기도,고양시 덕양구,44 ,44 ,100.00%,45 ,97.78%
세무사,경기도,고양시 일산동구,165 ,164 ,100.61%,167 ,98.80%
세무사,경기도,고양시 일산서구,18 ,18 ,100.00%,17 ,105.88%
세무사,경기도,과천시,4 ,4 ,100.00%,5 ,80.00%
세무사,경기도,광명시,48 ,48 ,100.00%,42 ,114.29%
세무사,경기도,광주시,68 ,68 ,100.00%,66 ,103.03%
세무사,경기도,구리시,100 ,101 ,99.01%,99 ,101.01%
세무사,경기도,군포시,35 ,35 ,100.00%,35 ,100.00%
세무사,경기도,김포시,101 ,102 ,99.02%,90 ,112.22%
세무사,경기도,남양주시,56 ,56 ,100.00%,47 ,119.15%
세무사,경기도,동두천시,4 ,4 ,100.00%,4 ,100.00%
세무사,경기도,부천시,222 ,222 ,100.00%,219 ,101.37%
세무사,경기도,성남시 분당구,191 ,190 ,100.53%,191 ,100.00%
세무사,경기도,성남시 수정구,59 ,57 ,103.51%,51 ,115.69%
세무사,경기도,성남시 중원구,41 ,41 ,100.00%,37 ,110.81%
세무사,경기도,수원시 권선구,47 ,46 ,102.17%,48 ,97.92%
세무사,경기도,수원시 영통구,138 ,138 ,100.00%,126 ,109.52%
세무사,경기도,수원시 장안구,45 ,47 ,95.74%,50 ,90.00%
세무사,경기도,수원시 팔달구,108 ,108 ,100.00%,107 ,100.93%
세무사,경기도,시흥시,102 ,102 ,100.00%,95 ,107.37%
세무사,경기도,안산시 단원구,165 ,166 ,99.40%,157 ,105.10%
세무사,경기도,안산시 상록구,10 ,10 ,100.00%,10 ,100.00%
세무사,경기도,안성시,14 ,14 ,100.00%,13 ,107.69%
세무사,경기도,안양시 동안구,148 ,147 ,100.68%,140 ,105.71%
세무사,경기도,안양시 만안구,61 ,61 ,100.00%,62 ,98.39%
세무사,경기도,양주시,18 ,18 ,100.00%,18 ,100.00%
세무사,경기도,양평군,6 ,6 ,100.00%,6 ,100.00%
세무사,경기도,여주시,6 ,6 ,100.00%,6 ,100.00%
세무사,경기도,연천군,*,*,,*,
세무사,경기도,오산시,24 ,24 ,100.00%,23 ,104.35%
세무사,경기도,용인시 기흥구,63 ,63 ,100.00%,62 ,101.61%
세무사,경기도,용인시 수지구,33 ,32 ,103.13%,30 ,110.00%
세무사,경기도,용인시 처인구,36 ,36 ,100.00%,35 ,102.86%
세무사,경기도,의왕시,13 ,13 ,100.00%,10 ,130.00%
세무사,경기도,의정부시,118 ,118 ,100.00%,117 ,100.85%
세무사,경기도,이천시,47 ,47 ,100.00%,42 ,111.90%
세무사,경기도,파주시,60 ,60 ,100.00%,57 ,105.26%
세무사,경기도,평택시,96 ,97 ,98.97%,91 ,105.49%
세무사,경기도,포천시,23 ,23 ,100.00%,26 ,88.46%
세무사,경기도,하남시,56 ,56 ,100.00%,34 ,164.71%
세무사,경기도,화성시,180 ,182 ,98.90%,166 ,108.43%
세무사,강원도,합계,174 ,174 ,100.00%,168 ,103.57%
세무사,강원도,강릉시,25 ,26 ,96.15%,24 ,104.17%
세무사,강원도,동해시,9 ,9 ,100.00%,8 ,112.50%
세무사,강원도,삼척시,8 ,7 ,114.29%,7 ,114.29%
세무사,강원도,속초시,16 ,16 ,100.00%,15 ,106.67%
세무사,강원도,양구군,*,*,,*,
세무사,강원도,양양군,*,*,,*,
세무사,강원도,영월군,6 ,6 ,100.00%,6 ,100.00%
세무사,강원도,원주시,48 ,48 ,100.00%,48 ,100.00%
세무사,강원도,인제군,*,*,,*,
세무사,강원도,철원군,3 ,3 ,100.00%,3 ,100.00%
세무사,강원도,춘천시,41 ,41 ,100.00%,40 ,102.50%
세무사,강원도,태백시,3 ,3 ,100.00%,3 ,100.00%
세무사,강원도,평창군,*,*,,*,
세무사,강원도,홍천군,8 ,8 ,100.00%,8 ,100.00%
세무사,강원도,화천군,*,*,,0 ,
세무사,강원도,횡성군,*,*,,*,
세무사,대전광역시,합계,279 ,280 ,99.64%,273 ,102.20%
세무사,대전광역시,중구,64 ,64 ,100.00%,63 ,101.59%
세무사,대전광역시,서구,145 ,145 ,100.00%,144 ,100.69%
세무사,대전광역시,동구,6 ,6 ,100.00%,5 ,120.00%
세무사,대전광역시,대덕구,17 ,17 ,100.00%,17 ,100.00%
세무사,대전광역시,유성구,47 ,48 ,97.92%,44 ,106.82%
세무사,충청북도,합계,171 ,170 ,100.59%,166 ,103.01%
세무사,충청북도,보은군,4 ,4 ,100.00%,3 ,133.33%
세무사,충청북도,영동군,*,*,,*,
세무사,충청북도,옥천군,*,*,,*,
세무사,충청북도,음성군,9 ,8 ,112.50%,8 ,112.50%
세무사,충청북도,제천시,15 ,15 ,100.00%,15 ,100.00%
세무사,충청북도,증평군,*,*,,*,
세무사,충청북도,진천군,3 ,3 ,100.00%,3 ,100.00%
세무사,충청북도,청주시 상당구,19 ,19 ,100.00%,15 ,126.67%
세무사,충청북도,청주시 서원구,13 ,13 ,100.00%,13 ,100.00%
세무사,충청북도,청주시 청원구,24 ,24 ,100.00%,25 ,96.00%
세무사,충청북도,청주시 흥덕구,55 ,55 ,100.00%,55 ,100.00%
세무사,충청북도,충주시,24 ,24 ,100.00%,24 ,100.00%
세무사,충청남도,합계,261 ,262 ,99.62%,256 ,101.95%
세무사,충청남도,계룡시,*,*,,*,
세무사,충청남도,공주시,8 ,8 ,100.00%,7 ,114.29%
세무사,충청남도,금산군,*,*,,*,
세무사,충청남도,논산시,13 ,13 ,100.00%,13 ,100.00%
세무사,충청남도,당진시,18 ,19 ,94.74%,17 ,105.88%
세무사,충청남도,보령시,10 ,10 ,100.00%,11 ,90.91%
세무사,충청남도,부여군,3 ,3 ,100.00%,3 ,100.00%
세무사,충청남도,서산시,22 ,22 ,100.00%,23 ,95.65%
세무사,충청남도,서천군,*,*,,*,
세무사,충청남도,아산시,26 ,26 ,100.00%,27 ,96.30%
세무사,충청남도,예산군,6 ,6 ,100.00%,6 ,100.00%
세무사,충청남도,천안시 동남구,67 ,67 ,100.00%,64 ,104.69%
세무사,충청남도,천안시 서북구,68 ,68 ,100.00%,66 ,103.03%
세무사,충청남도,청양군,*,*,,*,
세무사,충청남도,태안군,3 ,3 ,100.00%,3 ,100.00%
세무사,충청남도,홍성군,10 ,10 ,100.00%,9 ,111.11%
세무사,세종특별자치시,합계,43 ,43 ,100.00%,40 ,107.50%
세무사,세종특별자치시,세종시,43 ,43 ,100.00%,40 ,107.50%
세무사,광주광역시,합계,301 ,302 ,99.67%,302 ,99.67%
세무사,광주광역시,서구,150 ,150 ,100.00%,146 ,102.74%
세무사,광주광역시,동구,53 ,54 ,98.15%,56 ,94.64%
세무사,광주광역시,남구,14 ,14 ,100.00%,14 ,100.00%
세무사,광주광역시,북구,66 ,66 ,100.00%,67 ,98.51%
세무사,광주광역시,광산구,18 ,18 ,100.00%,19 ,94.74%
세무사,전라북도,합계,268 ,266 ,100.75%,265 ,101.13%
세무사,전라북도,고창군,*,*,,*,
세무사,전라북도,군산시,38 ,37 ,102.70%,37 ,102.70%
세무사,전라북도,김제시,4 ,4 ,100.00%,4 ,100.00%
세무사,전라북도,남원시,9 ,9 ,100.00%,9 ,100.00%
세무사,전라북도,부안군,3 ,3 ,100.00%,3 ,100.00%
세무사,전라북도,완주군,3 ,3 ,100.00%,*,
세무사,전라북도,익산시,41 ,40 ,102.50%,42 ,97.62%
세무사,전라북도,전주시 덕진구,62 ,62 ,100.00%,60 ,103.33%
세무사,전라북도,전주시 완산구,91 ,91 ,100.00%,92 ,98.91%
세무사,전라북도,정읍시,16 ,16 ,100.00%,15 ,106.67%
세무사,전라남도,합계,133 ,132 ,100.76%,129 ,103.10%
세무사,전라남도,강진군,*,*,,*,
세무사,전라남도,고흥군,*,*,,*,
세무사,전라남도,광양시,4 ,4 ,100.00%,4 ,100.00%
세무사,전라남도,나주시,7 ,7 ,100.00%,7 ,100.00%
세무사,전라남도,담양군,*,*,,*,
세무사,전라남도,목포시,28 ,28 ,100.00%,29 ,96.55%
세무사,전라남도,무안군,3 ,3 ,100.00%,*,
세무사,전라남도,보성군,*,*,,*,
세무사,전라남도,순천시,38 ,38 ,100.00%,38 ,100.00%
세무사,전라남도,여수시,29 ,29 ,100.00%,29 ,100.00%
세무사,전라남도,영광군,3 ,3 ,100.00%,*,
세무사,전라남도,영암군,*,*,,*,
세무사,전라남도,완도군,*,*,,*,
세무사,전라남도,장흥군,3 ,3 ,100.00%,*,
세무사,전라남도,해남군,5 ,4 ,125.00%,4 ,125.00%
세무사,전라남도,화순군,*,*,,*,
세무사,대구광역시,합계,555 ,555 ,100.00%,541 ,102.59%
세무사,대구광역시,중구,36 ,36 ,100.00%,37 ,97.30%
세무사,대구광역시,서구,22 ,22 ,100.00%,22 ,100.00%
세무사,대구광역시,동구,122 ,122 ,100.00%,119 ,102.52%
세무사,대구광역시,남구,87 ,87 ,100.00%,86 ,101.16%
세무사,대구광역시,북구,76 ,76 ,100.00%,76 ,100.00%
세무사,대구광역시,수성구,50 ,50 ,100.00%,45 ,111.11%
세무사,대구광역시,달서구,154 ,154 ,100.00%,148 ,104.05%
세무사,대구광역시,달성군,8 ,8 ,100.00%,8 ,100.00%
세무사,경상북도,합계,237 ,236 ,100.42%,230 ,103.04%
세무사,경상북도,경산시,20 ,20 ,100.00%,19 ,105.26%
세무사,경상북도,경주시,26 ,26 ,100.00%,25 ,104.00%
세무사,경상북도,고령군,*,*,,*,
세무사,경상북도,구미시,56 ,55 ,101.82%,54 ,103.70%
세무사,경상북도,김천시,8 ,8 ,100.00%,7 ,114.29%
세무사,경상북도,문경시,6 ,6 ,100.00%,7 ,85.71%
세무사,경상북도,상주시,8 ,8 ,100.00%,8 ,100.00%
세무사,경상북도,성주군,*,*,,*,
세무사,경상북도,안동시,18 ,18 ,100.00%,17 ,105.88%
세무사,경상북도,영덕군,*,*,,*,
세무사,경상북도,영주시,15 ,15 ,100.00%,15 ,100.00%
세무사,경상북도,영천시,7 ,7 ,100.00%,7 ,100.00%
세무사,경상북도,예천군,4 ,4 ,100.00%,*,
세무사,경상북도,울릉군,*,*,,*,
세무사,경상북도,울진군,*,*,,*,
세무사,경상북도,의성군,*,*,,*,
세무사,경상북도,청도군,*,*,,*,
세무사,경상북도,칠곡군,3 ,3 ,100.00%,3 ,100.00%
세무사,경상북도,포항시 남구,6 ,6 ,100.00%,6 ,100.00%
세무사,경상북도,포항시 북구,52 ,52 ,100.00%,51 ,101.96%
세무사,부산광역시,합계,943 ,942 ,100.11%,934 ,100.96%
세무사,부산광역시,중구,44 ,44 ,100.00%,44 ,100.00%
세무사,부산광역시,강서구,10 ,10 ,100.00%,8 ,125.00%
세무사,부산광역시,서구,21 ,21 ,100.00%,21 ,100.00%
세무사,부산광역시,동구,95 ,94 ,101.06%,95 ,100.00%
세무사,부산광역시,영도구,*,*,,*,
세무사,부산광역시,부산진구,182 ,182 ,100.00%,183 ,99.45%
세무사,부산광역시,동래구,64 ,64 ,100.00%,64 ,100.00%
세무사,부산광역시,남구,19 ,19 ,100.00%,20 ,95.00%
세무사,부산광역시,북구,12 ,12 ,100.00%,13 ,92.31%
세무사,부산광역시,해운대구,69 ,69 ,100.00%,66 ,104.55%
세무사,부산광역시,사하구,20 ,20 ,100.00%,20 ,100.00%
세무사,부산광역시,금정구,78 ,78 ,100.00%,81 ,96.30%
세무사,부산광역시,연제구,128 ,128 ,100.00%,125 ,102.40%
세무사,부산광역시,수영구,59 ,59 ,100.00%,51 ,115.69%
세무사,부산광역시,사상구,134 ,134 ,100.00%,134 ,100.00%
세무사,부산광역시,기장군,6 ,6 ,100.00%,7 ,85.71%
세무사,울산광역시,합계,165 ,166 ,99.40%,162 ,101.85%
세무사,울산광역시,중구,16 ,16 ,100.00%,12 ,133.33%
세무사,울산광역시,동구,*,*,,*,
세무사,울산광역시,남구,129 ,129 ,100.00%,129 ,100.00%
세무사,울산광역시,북구,13 ,14 ,92.86%,14 ,92.86%
세무사,울산광역시,울주군,5 ,5 ,100.00%,5 ,100.00%
세무사,경상남도,합계,423 ,424 ,99.76%,413 ,102.42%
세무사,경상남도,거제시,26 ,26 ,100.00%,25 ,104.00%
세무사,경상남도,거창군,7 ,7 ,100.00%,7 ,100.00%
세무사,경상남도,고성군,3 ,3 ,100.00%,3 ,100.00%
세무사,경상남도,김해시,93 ,94 ,98.94%,96 ,96.88%
세무사,경상남도,남해군,*,*,,0 ,
세무사,경상남도,밀양시,9 ,9 ,100.00%,9 ,100.00%
세무사,경상남도,사천시,7 ,7 ,100.00%,7 ,100.00%
세무사,경상남도,양산시,29 ,28 ,103.57%,27 ,107.41%
세무사,경상남도,진주시,46 ,46 ,100.00%,42 ,109.52%
세무사,경상남도,창녕군,*,*,,*,
세무사,경상남도,창원시 마산합포구,40 ,41 ,97.56%,39 ,102.56%
세무사,경상남도,창원시 마산회원구,14 ,14 ,100.00%,14 ,100.00%
세무사,경상남도,창원시 성산구,36 ,36 ,100.00%,37 ,97.30%
세무사,경상남도,창원시 의창구,85 ,85 ,100.00%,80 ,106.25%
세무사,경상남도,창원시 진해구,3 ,3 ,100.00%,3 ,100.00%
세무사,경상남도,통영시,16 ,16 ,100.00%,16 ,100.00%
세무사,경상남도,하동군,*,*,,*,
세무사,경상남도,함안군,*,*,,*,
세무사,경상남도,함양군,*,*,,*,
세무사,경상남도,합천군,*,*,,*,
세무사,제주특별자치도,합계,110 ,111 ,99.10%,103 ,106.80%
세무사,제주특별자치도,서귀포시,6 ,6 ,100.00%,5 ,120.00%
세무사,제주특별자치도,제주시,104 ,105 ,99.05%,98 ,106.12%
세탁소,합계,합계,"23,433 ","23,439 ",99.97%,"22,808 ",102.74%
세탁소,서울특별시,합계,"4,547 ","4,573 ",99.43%,"4,492 ",101.22%
세탁소,서울특별시,종로구,83 ,83 ,100.00%,84 ,98.81%
세탁소,서울특별시,중구,83 ,82 ,101.22%,85 ,97.65%
세탁소,서울특별시,용산구,114 ,114 ,100.00%,111 ,102.70%
세탁소,서울특별시,성동구,164 ,164 ,100.00%,162 ,101.23%
세탁소,서울특별시,광진구,187 ,190 ,98.42%,187 ,100.00%
세탁소,서울특별시,동대문구,170 ,175 ,97.14%,170 ,100.00%
세탁소,서울특별시,중랑구,187 ,193 ,96.89%,184 ,101.63%
세탁소,서울특별시,성북구,208 ,211 ,98.58%,218 ,95.41%
세탁소,서울특별시,강북구,108 ,110 ,98.18%,108 ,100.00%
세탁소,서울특별시,도봉구,107 ,106 ,100.94%,109 ,98.17%
세탁소,서울특별시,노원구,159 ,158 ,100.63%,156 ,101.92%
세탁소,서울특별시,은평구,218 ,220 ,99.09%,215 ,101.40%
세탁소,서울특별시,서대문구,133 ,135 ,98.52%,131 ,101.53%
세탁소,서울특별시,마포구,169 ,172 ,98.26%,169 ,100.00%
세탁소,서울특별시,양천구,190 ,192 ,98.96%,183 ,103.83%
세탁소,서울특별시,강서구,260 ,258 ,100.78%,250 ,104.00%
세탁소,서울특별시,구로구,163 ,162 ,100.62%,156 ,104.49%
세탁소,서울특별시,금천구,98 ,97 ,101.03%,96 ,102.08%
세탁소,서울특별시,영등포구,168 ,170 ,98.82%,174 ,96.55%
세탁소,서울특별시,동작구,177 ,177 ,100.00%,175 ,101.14%
세탁소,서울특별시,관악구,273 ,271 ,100.74%,252 ,108.33%
세탁소,서울특별시,서초구,247 ,246 ,100.41%,247 ,100.00%
