사업자 현황 ( 12월/100대 생활업종),,,,,,,
*조회년월,,2020년 12월,,,,,
,,,,,,,
,,,"(단위 : 인원수, %)",,,,
구분,,, 사업자 수,,,,
업종,시도,시군구,당월①,전월②,증감율(①/②),전년동월③,증감율(①/③)
가구점,충청북도,청주시 상당구,32,32,100.00%,34,94.12%
가구점,충청북도,청주시 서원구,68,69,98.55%,73,93.15%
가구점,충청북도,청주시 흥덕구,28,28,100.00%,26,107.69%
가구점,충청북도,청주시 청원구,21,20,105.00%,20,105.00%
가구점,충청북도,충주시,42,42,100.00%,45,93.33%
가구점,충청북도,제천시,36,37,97.30%,36,100.00%
가구점,충청북도,보은군,6,6,100.00%,6,100.00%
가구점,충청북도,옥천군,5,5,100.00%,5,100.00%
가구점,충청북도,영동군,9,9,100.00%,9,100.00%
가구점,충청북도,증평군,5,4,125.00%,4,125.00%
가구점,충청북도,진천군,4,4,100.00%,3,133.33%
가구점,충청북도,괴산군,5,5,100.00%,6,83.33%
가구점,충청북도,음성군,13,14,92.86%,14,92.86%
가구점,충청북도,단양군,*,*,100.00%,*,50.00%
가구점,충청남도,합계,299,297,100.67%,296,101.01%
가구점,충청남도,천안시 동남구,37,37,100.00%,36,102.78%
가구점,충청남도,천안시 서북구,70,72,97.22%,68,102.94%
가구점,충청남도,공주시,16,15,106.67%,14,114.29%
가구점,충청남도,보령시,15,14,107.14%,15,100.00%
가구점,충청남도,아산시,34,32,106.25%,34,100.00%
가구점,충청남도,서산시,30,30,100.00%,31,96.77%
가구점,충청남도,논산시,22,22,100.00%,23,95.65%
가구점,충청남도,계룡시,4,4,100.00%,4,100.00%
가구점,충청남도,당진시,18,18,100.00%,18,100.00%
가구점,충청남도,금산군,9,9,100.00%,9,100.00%
가구점,충청남도,부여군,5,5,100.00%,4,125.00%
가구점,충청남도,서천군,*,*,100.00%,*,100.00%
가구점,충청남도,청양군,7,7,100.00%,7,100.00%
가구점,충청남도,홍성군,12,12,100.00%,14,85.71%
가구점,충청남도,예산군,14,14,100.00%,13,107.69%
가구점,충청남도,태안군,4,4,100.00%,4,100.00%
가구점,세종특별자치시,합계,30,30,100.00%,24,125.00%
가구점,세종특별자치시,세종시,30,30,100.00%,24,125.00%
가구점,광주광역시,합계,220,217,101.38%,214,102.80%
가구점,광주광역시,동구,23,24,95.83%,23,100.00%
가구점,광주광역시,서구,76,76,100.00%,76,100.00%
가구점,광주광역시,남구,11,10,110.00%,12,91.67%
가구점,광주광역시,북구,63,62,101.61%,57,110.53%
가구점,광주광역시,광산구,47,45,104.44%,46,102.17%
가구점,전라북도,합계,411,403,101.99%,396,103.79%
가구점,전라북도,전주시 완산구,116,115,100.87%,114,101.75%
가구점,전라북도,전주시 덕진구,51,49,104.08%,48,106.25%
가구점,전라북도,군산시,67,66,101.52%,64,104.69%
가구점,전라북도,익산시,71,69,102.90%,68,104.41%
가구점,전라북도,정읍시,16,16,100.00%,16,100.00%
가구점,전라북도,남원시,24,22,109.09%,21,114.29%
가구점,전라북도,김제시,29,29,100.00%,29,100.00%
가구점,전라북도,완주군,14,14,100.00%,13,107.69%
가구점,전라북도,진안군,*,*,100.00%,*,100.00%
가구점,전라북도,무주군,*,*,100.00%,*,100.00%
가구점,전라북도,장수군,*,*,100.00%,*,100.00%
가구점,전라북도,임실군,3,3,100.00%,3,100.00%
가구점,전라북도,순창군,*,*,100.00%,*,200.00%
가구점,전라북도,고창군,8,8,100.00%,8,100.00%
가구점,전라북도,부안군,6,6,100.00%,7,85.71%
가구점,전라남도,합계,277,280,98.93%,270,102.59%
가구점,전라남도,목포시,54,53,101.89%,52,103.85%
가구점,전라남도,여수시,49,50,98.00%,46,106.52%
가구점,전라남도,순천시,64,66,96.97%,63,101.59%
가구점,전라남도,나주시,14,14,100.00%,13,107.69%
가구점,전라남도,광양시,16,17,94.12%,15,106.67%
가구점,전라남도,담양군,3,3,100.00%,*,300.00%
가구점,전라남도,곡성군,*,*,100.00%,*,100.00%
가구점,전라남도,구례군,4,4,100.00%,5,80.00%
가구점,전라남도,고흥군,6,6,100.00%,7,85.71%
가구점,전라남도,보성군,5,5,100.00%,4,125.00%
가구점,전라남도,화순군,5,5,100.00%,5,100.00%
가구점,전라남도,장흥군,*,*,100.00%,*,100.00%
가구점,전라남도,강진군,3,3,100.00%,3,100.00%
가구점,전라남도,해남군,12,12,100.00%,13,92.31%
가구점,전라남도,영암군,6,6,100.00%,6,100.00%
가구점,전라남도,무안군,7,7,100.00%,8,87.50%
가구점,전라남도,함평군,*,*,100.00%,*,100.00%
가구점,전라남도,영광군,7,7,100.00%,7,100.00%
가구점,전라남도,장성군,6,6,100.00%,6,100.00%
가구점,전라남도,완도군,3,3,100.00%,3,100.00%
가구점,전라남도,진도군,7,7,100.00%,7,100.00%
가구점,대구광역시,합계,366,366,100.00%,367,99.73%
가구점,대구광역시,중구,22,22,100.00%,25,88.00%
가구점,대구광역시,동구,52,53,98.11%,56,92.86%
가구점,대구광역시,서구,46,47,97.87%,45,102.22%
가구점,대구광역시,남구,18,17,105.88%,18,100.00%
가구점,대구광역시,북구,118,119,99.16%,115,102.61%
가구점,대구광역시,수성구,42,41,102.44%,41,102.44%
가구점,대구광역시,달서구,41,41,100.00%,43,95.35%
가구점,대구광역시,달성군,27,26,103.85%,24,112.50%
가구점,경상북도,합계,478,478,100.00%,472,101.27%
가구점,경상북도,포항시 남구,24,24,100.00%,24,100.00%
가구점,경상북도,포항시 북구,65,67,97.01%,64,101.56%
가구점,경상북도,경주시,57,57,100.00%,56,101.79%
가구점,경상북도,김천시,26,26,100.00%,29,89.66%
가구점,경상북도,안동시,48,48,100.00%,47,102.13%
가구점,경상북도,구미시,60,59,101.69%,65,92.31%
가구점,경상북도,영주시,22,21,104.76%,21,104.76%
가구점,경상북도,영천시,10,10,100.00%,10,100.00%
가구점,경상북도,상주시,14,14,100.00%,14,100.00%
가구점,경상북도,문경시,13,13,100.00%,12,108.33%
가구점,경상북도,경산시,47,47,100.00%,44,106.82%
가구점,경상북도,군위군,*,*,100.00%,*,100.00%
가구점,경상북도,의성군,5,5,100.00%,5,100.00%
가구점,경상북도,청송군,*,*,100.00%,*,100.00%
가구점,경상북도,영양군,*,*,100.00%,*,100.00%
가구점,경상북도,영덕군,4,4,100.00%,3,133.33%
가구점,경상북도,청도군,3,3,100.00%,*,150.00%
가구점,경상북도,고령군,6,5,120.00%,5,120.00%
가구점,경상북도,성주군,6,6,100.00%,5,120.00%
가구점,경상북도,칠곡군,40,41,97.56%,40,100.00%
가구점,경상북도,예천군,6,6,100.00%,5,120.00%
가구점,경상북도,봉화군,3,3,100.00%,*,150.00%
가구점,경상북도,울진군,12,12,100.00%,12,100.00%
가구점,경상북도,울릉군,*,*,100.00%,*,100.00%
가구점,부산광역시,합계,491,496,98.99%,498,98.59%
가구점,부산광역시,중구,9,10,90.00%,10,90.00%
가구점,부산광역시,서구,8,9,88.89%,8,100.00%
가구점,부산광역시,동구,61,60,101.67%,59,103.39%
가구점,부산광역시,영도구,8,8,100.00%,7,114.29%
가구점,부산광역시,부산진구,30,30,100.00%,33,90.91%
가구점,부산광역시,동래구,41,45,91.11%,45,91.11%
가구점,부산광역시,남구,25,27,92.59%,30,83.33%
가구점,부산광역시,북구,26,27,96.30%,23,113.04%
가구점,부산광역시,해운대구,77,75,102.67%,80,96.25%
가구점,부산광역시,사하구,40,39,102.56%,38,105.26%
가구점,부산광역시,금정구,28,28,100.00%,27,103.70%
가구점,부산광역시,강서구,26,26,100.00%,27,96.30%
가구점,부산광역시,연제구,34,34,100.00%,32,106.25%
가구점,부산광역시,수영구,26,24,108.33%,21,123.81%
가구점,부산광역시,사상구,29,28,103.57%,31,93.55%
가구점,부산광역시,기장군,23,26,88.46%,27,85.19%
가구점,울산광역시,합계,164,164,100.00%,178,92.13%
가구점,울산광역시,중구,66,66,100.00%,67,98.51%
가구점,울산광역시,남구,40,39,102.56%,39,102.56%
가구점,울산광역시,동구,16,16,100.00%,20,80.00%
가구점,울산광역시,북구,21,21,100.00%,24,87.50%
가구점,울산광역시,울주군,21,22,95.45%,28,75.00%
가구점,경상남도,합계,536,538,99.63%,543,98.71%
가구점,경상남도,창원시 의창구,52,51,101.96%,52,100.00%
가구점,경상남도,창원시 성산구,19,19,100.00%,23,82.61%
가구점,경상남도,창원시 마산합포구,32,33,96.97%,34,94.12%
가구점,경상남도,창원시 마산회원구,13,12,108.33%,10,130.00%
가구점,경상남도,창원시 진해구,24,24,100.00%,24,100.00%
가구점,경상남도,진주시,70,70,100.00%,66,106.06%
가구점,경상남도,통영시,26,25,104.00%,25,104.00%
가구점,경상남도,사천시,21,21,100.00%,20,105.00%
가구점,경상남도,김해시,122,125,97.60%,127,96.06%
가구점,경상남도,밀양시,13,13,100.00%,14,92.86%
가구점,경상남도,거제시,31,31,100.00%,32,96.88%
가구점,경상남도,양산시,62,62,100.00%,64,96.88%
가구점,경상남도,의령군,*,*,100.00%,*,100.00%
가구점,경상남도,함안군,5,5,100.00%,4,125.00%
가구점,경상남도,창녕군,6,6,100.00%,7,85.71%
가구점,경상남도,고성군,4,4,100.00%,5,80.00%
가구점,경상남도,남해군,7,7,100.00%,7,100.00%
가구점,경상남도,하동군,6,6,100.00%,6,100.00%
가구점,경상남도,산청군,*,*,100.00%,*,100.00%
가구점,경상남도,함양군,4,4,100.00%,4,100.00%
가구점,경상남도,거창군,9,10,90.00%,10,90.00%
가구점,경상남도,합천군,7,7,100.00%,6,116.67%
가구점,제주특별자치도,합계,191,191,100.00%,191,100.00%
가구점,제주특별자치도,제주시,148,148,100.00%,148,100.00%
가구점,제주특별자치도,서귀포시,43,43,100.00%,43,100.00%
가전제품수리점,합계,합계,"16,962","17,052",99.47%,"15,534",109.19%
가전제품수리점,서울특별시,합계,"2,818","2,823",99.82%,"2,567",109.78%
가전제품수리점,서울특별시,종로구,66,65,101.54%,59,111.86%
가전제품수리점,서울특별시,중구,49,48,102.08%,47,104.26%
가전제품수리점,서울특별시,용산구,60,60,100.00%,51,117.65%
가전제품수리점,서울특별시,성동구,53,53,100.00%,50,106.00%
가전제품수리점,서울특별시,광진구,95,95,100.00%,83,114.46%
가전제품수리점,서울특별시,동대문구,121,123,98.37%,118,102.54%
가전제품수리점,서울특별시,중랑구,217,212,102.36%,198,109.60%
가전제품수리점,서울특별시,성북구,149,150,99.33%,143,104.20%
가전제품수리점,서울특별시,강북구,146,142,102.82%,135,108.15%
가전제품수리점,서울특별시,도봉구,136,137,99.27%,120,113.33%
가전제품수리점,서울특별시,노원구,149,152,98.03%,130,114.62%
가전제품수리점,서울특별시,은평구,173,171,101.17%,147,117.69%
가전제품수리점,서울특별시,서대문구,82,86,95.35%,74,110.81%
가전제품수리점,서울특별시,마포구,88,86,102.33%,84,104.76%
가전제품수리점,서울특별시,양천구,120,123,97.56%,120,100.00%
가전제품수리점,서울특별시,강서구,172,173,99.42%,153,112.42%
가전제품수리점,서울특별시,구로구,122,125,97.60%,112,108.93%
가전제품수리점,서울특별시,금천구,69,73,94.52%,70,98.57%
가전제품수리점,서울특별시,영등포구,101,99,102.02%,89,113.48%
가전제품수리점,서울특별시,동작구,72,72,100.00%,62,116.13%
가전제품수리점,서울특별시,관악구,136,132,103.03%,123,110.57%
가전제품수리점,서울특별시,서초구,79,78,101.28%,71,111.27%
가전제품수리점,서울특별시,강남구,83,82,101.22%,77,107.79%
가전제품수리점,서울특별시,송파구,137,140,97.86%,125,109.60%
가전제품수리점,서울특별시,강동구,143,146,97.95%,126,113.49%
가전제품수리점,인천광역시,합계,"1,203","1,221",98.53%,"1,091",110.27%
가전제품수리점,인천광역시,중구,40,41,97.56%,36,111.11%
가전제품수리점,인천광역시,동구,42,43,97.67%,37,113.51%
가전제품수리점,인천광역시,미추홀구,165,162,101.85%,145,113.79%
가전제품수리점,인천광역시,연수구,73,70,104.29%,74,98.65%
가전제품수리점,인천광역시,남동구,244,248,98.39%,200,122.00%
가전제품수리점,인천광역시,부평구,241,247,97.57%,221,109.05%
가전제품수리점,인천광역시,계양구,184,189,97.35%,176,104.55%
가전제품수리점,인천광역시,서구,195,202,96.53%,185,105.41%
가전제품수리점,인천광역시,강화군,13,13,100.00%,13,100.00%
가전제품수리점,인천광역시,옹진군,6,6,100.00%,4,150.00%
가전제품수리점,경기도,합계,"5,024","5,036",99.76%,"4,500",111.64%
가전제품수리점,경기도,수원시 장안구,113,112,100.89%,116,97.41%
가전제품수리점,경기도,수원시 권선구,228,225,101.33%,200,114.00%
가전제품수리점,경기도,수원시 팔달구,105,106,99.06%,102,102.94%
가전제품수리점,경기도,수원시 영통구,112,110,101.82%,99,113.13%
가전제품수리점,경기도,성남시 수정구,86,85,101.18%,74,116.22%
가전제품수리점,경기도,성남시 중원구,95,98,96.94%,91,104.40%
가전제품수리점,경기도,성남시 분당구,68,67,101.49%,55,123.64%
가전제품수리점,경기도,의정부시,229,230,99.57%,212,108.02%
가전제품수리점,경기도,안양시 만안구,89,92,96.74%,67,132.84%
가전제품수리점,경기도,안양시 동안구,75,78,96.15%,69,108.70%
가전제품수리점,경기도,부천시,317,321,98.75%,309,102.59%
가전제품수리점,경기도,광명시,85,87,97.70%,82,103.66%
가전제품수리점,경기도,평택시,181,185,97.84%,170,106.47%
가전제품수리점,경기도,동두천시,31,32,96.88%,29,106.90%
가전제품수리점,경기도,안산시 상록구,166,173,95.95%,159,104.40%
가전제품수리점,경기도,안산시 단원구,115,116,99.14%,110,104.55%
가전제품수리점,경기도,고양시 덕양구,230,231,99.57%,213,107.98%
가전제품수리점,경기도,고양시 일산동구,103,103,100.00%,91,113.19%
가전제품수리점,경기도,고양시 일산서구,118,118,100.00%,96,122.92%
가전제품수리점,경기도,과천시,6,6,100.00%,6,100.00%
가전제품수리점,경기도,구리시,124,121,102.48%,120,103.33%
가전제품수리점,경기도,남양주시,442,453,97.57%,420,105.24%
가전제품수리점,경기도,오산시,110,107,102.80%,93,118.28%
가전제품수리점,경기도,시흥시,203,193,105.18%,164,123.78%
가전제품수리점,경기도,군포시,67,70,95.71%,72,93.06%
가전제품수리점,경기도,의왕시,66,65,101.54%,53,124.53%
가전제품수리점,경기도,하남시,117,114,102.63%,103,113.59%
가전제품수리점,경기도,용인시 처인구,97,101,96.04%,79,122.78%
가전제품수리점,경기도,용인시 기흥구,100,101,99.01%,89,112.36%
가전제품수리점,경기도,용인시 수지구,32,32,100.00%,24,133.33%
가전제품수리점,경기도,파주시,182,178,102.25%,162,112.35%
가전제품수리점,경기도,이천시,50,50,100.00%,41,121.95%
가전제품수리점,경기도,안성시,45,44,102.27%,39,115.38%
가전제품수리점,경기도,김포시,163,154,105.84%,136,119.85%
가전제품수리점,경기도,화성시,280,280,100.00%,202,138.61%
가전제품수리점,경기도,광주시,168,170,98.82%,145,115.86%
가전제품수리점,경기도,양주시,93,97,95.88%,84,110.71%
가전제품수리점,경기도,포천시,47,43,109.30%,43,109.30%
가전제품수리점,경기도,여주시,40,41,97.56%,33,121.21%
가전제품수리점,경기도,연천군,15,15,100.00%,13,115.38%
가전제품수리점,경기도,가평군,12,12,100.00%,16,75.00%
가전제품수리점,경기도,양평군,19,20,95.00%,19,100.00%
가전제품수리점,강원도,합계,575,578,99.48%,541,106.28%
가전제품수리점,강원도,춘천시,102,102,100.00%,96,106.25%
가전제품수리점,강원도,원주시,198,197,100.51%,195,101.54%
가전제품수리점,강원도,강릉시,104,106,98.11%,95,109.47%
가전제품수리점,강원도,동해시,33,34,97.06%,28,117.86%
가전제품수리점,강원도,태백시,5,5,100.00%,4,125.00%
가전제품수리점,강원도,속초시,30,30,100.00%,23,130.43%
가전제품수리점,강원도,삼척시,15,17,88.24%,13,115.38%
가전제품수리점,강원도,홍천군,11,11,100.00%,13,84.62%
가전제품수리점,강원도,횡성군,13,13,100.00%,10,130.00%
가전제품수리점,강원도,영월군,11,11,100.00%,13,84.62%
가전제품수리점,강원도,평창군,11,11,100.00%,12,91.67%
가전제품수리점,강원도,정선군,8,8,100.00%,9,88.89%
가전제품수리점,강원도,철원군,7,6,116.67%,6,116.67%
가전제품수리점,강원도,화천군,3,3,100.00%,3,100.00%
가전제품수리점,강원도,양구군,9,9,100.00%,9,100.00%
가전제품수리점,강원도,인제군,*,*,100.00%,*,100.00%
가전제품수리점,강원도,고성군,7,7,100.00%,5,140.00%
가전제품수리점,강원도,양양군,6,6,100.00%,5,120.00%
가전제품수리점,대전광역시,합계,560,566,98.94%,526,106.46%
가전제품수리점,대전광역시,동구,92,90,102.22%,93,98.92%
가전제품수리점,대전광역시,중구,125,134,93.28%,127,98.43%
가전제품수리점,대전광역시,서구,176,177,99.44%,162,108.64%
가전제품수리점,대전광역시,유성구,82,79,103.80%,62,132.26%
가전제품수리점,대전광역시,대덕구,85,86,98.84%,82,103.66%
가전제품수리점,충청북도,합계,495,498,99.40%,459,107.84%
가전제품수리점,충청북도,청주시 상당구,63,63,100.00%,56,112.50%
가전제품수리점,충청북도,청주시 서원구,79,85,92.94%,77,102.60%
가전제품수리점,충청북도,청주시 흥덕구,103,104,99.04%,83,124.10%
가전제품수리점,충청북도,청주시 청원구,50,49,102.04%,46,108.70%
가전제품수리점,충청북도,충주시,70,67,104.48%,64,109.38%
가전제품수리점,충청북도,제천시,40,41,97.56%,45,88.89%
가전제품수리점,충청북도,보은군,8,8,100.00%,9,88.89%
가전제품수리점,충청북도,옥천군,4,3,133.33%,4,100.00%
가전제품수리점,충청북도,영동군,9,9,100.00%,8,112.50%
가전제품수리점,충청북도,증평군,11,11,100.00%,9,122.22%
가전제품수리점,충청북도,진천군,26,26,100.00%,22,118.18%
가전제품수리점,충청북도,괴산군,7,7,100.00%,9,77.78%
가전제품수리점,충청북도,음성군,23,23,100.00%,25,92.00%
가전제품수리점,충청북도,단양군,*,*,100.00%,*,100.00%
가전제품수리점,충청남도,합계,705,711,99.16%,643,109.64%
가전제품수리점,충청남도,천안시 동남구,152,155,98.06%,136,111.76%
가전제품수리점,충청남도,천안시 서북구,157,159,98.74%,145,108.28%
가전제품수리점,충청남도,공주시,22,21,104.76%,23,95.65%
가전제품수리점,충청남도,보령시,20,21,95.24%,26,76.92%
가전제품수리점,충청남도,아산시,120,121,99.17%,103,116.50%
가전제품수리점,충청남도,서산시,69,69,100.00%,54,127.78%
가전제품수리점,충청남도,논산시,37,38,97.37%,34,108.82%
가전제품수리점,충청남도,계룡시,7,7,100.00%,10,70.00%
가전제품수리점,충청남도,당진시,26,23,113.04%,22,118.18%
가전제품수리점,충청남도,금산군,8,8,100.00%,5,160.00%
가전제품수리점,충청남도,부여군,8,9,88.89%,10,80.00%
가전제품수리점,충청남도,서천군,15,16,93.75%,14,107.14%
가전제품수리점,충청남도,청양군,5,5,100.00%,6,83.33%
가전제품수리점,충청남도,홍성군,29,29,100.00%,28,103.57%
가전제품수리점,충청남도,예산군,20,20,100.00%,18,111.11%
가전제품수리점,충청남도,태안군,10,10,100.00%,9,111.11%
가전제품수리점,세종특별자치시,합계,86,83,103.61%,70,122.86%
가전제품수리점,세종특별자치시,세종시,86,83,103.61%,70,122.86%
가전제품수리점,광주광역시,합계,477,487,97.95%,449,106.24%
가전제품수리점,광주광역시,동구,31,32,96.88%,31,100.00%
가전제품수리점,광주광역시,서구,92,93,98.92%,89,103.37%
가전제품수리점,광주광역시,남구,60,58,103.45%,51,117.65%
가전제품수리점,광주광역시,북구,151,156,96.79%,141,107.09%
가전제품수리점,광주광역시,광산구,143,148,96.62%,137,104.38%
가전제품수리점,전라북도,합계,573,574,99.83%,508,112.80%
가전제품수리점,전라북도,전주시 완산구,142,142,100.00%,112,126.79%
가전제품수리점,전라북도,전주시 덕진구,142,143,99.30%,115,123.48%
가전제품수리점,전라북도,군산시,74,75,98.67%,72,102.78%
가전제품수리점,전라북도,익산시,79,79,100.00%,80,98.75%
가전제품수리점,전라북도,정읍시,28,30,93.33%,33,84.85%
가전제품수리점,전라북도,남원시,28,27,103.70%,24,116.67%
가전제품수리점,전라북도,김제시,20,20,100.00%,17,117.65%
가전제품수리점,전라북도,완주군,22,21,104.76%,19,115.79%
가전제품수리점,전라북도,진안군,4,4,100.00%,5,80.00%
가전제품수리점,전라북도,무주군,*,*,100.00%,*,100.00%
가전제품수리점,전라북도,장수군,4,4,100.00%,3,133.33%
가전제품수리점,전라북도,임실군,9,9,100.00%,8,112.50%
가전제품수리점,전라북도,순창군,3,3,100.00%,4,75.00%
가전제품수리점,전라북도,고창군,10,9,111.11%,8,125.00%
가전제품수리점,전라북도,부안군,6,6,100.00%,6,100.00%
가전제품수리점,전라남도,합계,524,523,100.19%,508,103.15%
가전제품수리점,전라남도,목포시,114,112,101.79%,114,100.00%
가전제품수리점,전라남도,여수시,74,75,98.67%,74,100.00%
가전제품수리점,전라남도,순천시,111,109,101.83%,94,118.09%
가전제품수리점,전라남도,나주시,20,21,95.24%,19,105.26%
가전제품수리점,전라남도,광양시,41,41,100.00%,38,107.89%
가전제품수리점,전라남도,담양군,9,9,100.00%,10,90.00%
가전제품수리점,전라남도,곡성군,*,*,100.00%,*,100.00%
가전제품수리점,전라남도,구례군,3,3,100.00%,4,75.00%
가전제품수리점,전라남도,고흥군,15,16,93.75%,14,107.14%
가전제품수리점,전라남도,보성군,9,8,112.50%,8,112.50%
가전제품수리점,전라남도,화순군,12,12,100.00%,12,100.00%
가전제품수리점,전라남도,장흥군,11,11,100.00%,10,110.00%
가전제품수리점,전라남도,강진군,4,4,100.00%,5,80.00%
가전제품수리점,전라남도,해남군,20,20,100.00%,20,100.00%
가전제품수리점,전라남도,영암군,7,7,100.00%,10,70.00%
가전제품수리점,전라남도,무안군,20,20,100.00%,19,105.26%
가전제품수리점,전라남도,함평군,3,3,100.00%,4,75.00%
가전제품수리점,전라남도,영광군,10,10,100.00%,11,90.91%
가전제품수리점,전라남도,장성군,11,11,100.00%,10,110.00%
가전제품수리점,전라남도,완도군,13,13,100.00%,14,92.86%
가전제품수리점,전라남도,진도군,5,5,100.00%,6,83.33%
가전제품수리점,전라남도,신안군,11,12,91.67%,11,100.00%
가전제품수리점,대구광역시,합계,822,825,99.64%,758,108.44%
가전제품수리점,대구광역시,중구,48,49,97.96%,49,97.96%
가전제품수리점,대구광역시,동구,124,127,97.64%,119,104.20%
가전제품수리점,대구광역시,서구,79,79,100.00%,72,109.72%
가전제품수리점,대구광역시,남구,67,66,101.52%,64,104.69%
가전제품수리점,대구광역시,북구,170,166,102.41%,150,113.33%
가전제품수리점,대구광역시,수성구,76,80,95.00%,67,113.43%
가전제품수리점,대구광역시,달서구,174,173,100.58%,161,108.07%
가전제품수리점,대구광역시,달성군,84,85,98.82%,76,110.53%
가전제품수리점,경상북도,합계,606,619,97.90%,564,107.45%
가전제품수리점,경상북도,포항시 남구,58,63,92.06%,57,101.75%
가전제품수리점,경상북도,포항시 북구,64,64,100.00%,53,120.75%
가전제품수리점,경상북도,경주시,61,61,100.00%,55,110.91%
가전제품수리점,경상북도,김천시,24,24,100.00%,23,104.35%
가전제품수리점,경상북도,안동시,56,58,96.55%,54,103.70%
가전제품수리점,경상북도,구미시,107,109,98.17%,106,100.94%
가전제품수리점,경상북도,영주시,19,19,100.00%,17,111.76%
가전제품수리점,경상북도,영천시,17,17,100.00%,16,106.25%
가전제품수리점,경상북도,상주시,23,23,100.00%,23,100.00%
가전제품수리점,경상북도,문경시,10,10,100.00%,10,100.00%
가전제품수리점,경상북도,경산시,56,56,100.00%,49,114.29%
가전제품수리점,경상북도,군위군,5,5,100.00%,3,166.67%
가전제품수리점,경상북도,의성군,11,14,78.57%,14,78.57%
가전제품수리점,경상북도,청송군,*,*,100.00%,*,100.00%
가전제품수리점,경상북도,영양군,*,*,100.00%,*,100.00%
가전제품수리점,경상북도,영덕군,10,10,100.00%,10,100.00%
가전제품수리점,경상북도,청도군,11,11,100.00%,9,122.22%
가전제품수리점,경상북도,고령군,7,7,100.00%,5,140.00%
가전제품수리점,경상북도,성주군,8,8,100.00%,7,114.29%
가전제품수리점,경상북도,칠곡군,24,24,100.00%,18,133.33%
가전제품수리점,경상북도,예천군,12,13,92.31%,14,85.71%
가전제품수리점,경상북도,봉화군,4,4,100.00%,4,100.00%
가전제품수리점,경상북도,울진군,10,10,100.00%,9,111.11%
가전제품수리점,경상북도,울릉군,5,5,100.00%,4,125.00%
가전제품수리점,부산광역시,합계,999,"1,015",98.42%,943,105.94%
가전제품수리점,부산광역시,중구,32,31,103.23%,29,110.34%
가전제품수리점,부산광역시,서구,33,33,100.00%,34,97.06%
가전제품수리점,부산광역시,동구,26,27,96.30%,24,108.33%
가전제품수리점,부산광역시,영도구,24,25,96.00%,23,104.35%
가전제품수리점,부산광역시,부산진구,131,132,99.24%,121,108.26%
가전제품수리점,부산광역시,동래구,82,83,98.80%,80,102.50%
가전제품수리점,부산광역시,남구,74,73,101.37%,78,94.87%
가전제품수리점,부산광역시,북구,79,80,98.75%,68,116.18%
가전제품수리점,부산광역시,해운대구,91,93,97.85%,81,112.35%
가전제품수리점,부산광역시,사하구,85,85,100.00%,85,100.00%
가전제품수리점,부산광역시,금정구,58,60,96.67%,57,101.75%
가전제품수리점,부산광역시,강서구,29,33,87.88%,27,107.41%
가전제품수리점,부산광역시,연제구,85,86,98.84%,80,106.25%
가전제품수리점,부산광역시,수영구,54,55,98.18%,53,101.89%
가전제품수리점,부산광역시,사상구,56,56,100.00%,49,114.29%
가전제품수리점,부산광역시,기장군,60,63,95.24%,54,111.11%
가전제품수리점,울산광역시,합계,312,308,101.30%,300,104.00%
가전제품수리점,울산광역시,중구,91,92,98.91%,94,96.81%
가전제품수리점,울산광역시,남구,88,85,103.53%,70,125.71%
가전제품수리점,울산광역시,동구,30,30,100.00%,36,83.33%
가전제품수리점,울산광역시,북구,51,49,104.08%,56,91.07%
가전제품수리점,울산광역시,울주군,52,52,100.00%,44,118.18%
가전제품수리점,경상남도,합계,989,993,99.60%,911,108.56%
가전제품수리점,경상남도,창원시 의창구,128,130,98.46%,118,108.47%
가전제품수리점,경상남도,창원시 성산구,55,54,101.85%,52,105.77%
가전제품수리점,경상남도,창원시 마산합포구,43,43,100.00%,40,107.50%
가전제품수리점,경상남도,창원시 마산회원구,64,63,101.59%,63,101.59%
가전제품수리점,경상남도,창원시 진해구,48,47,102.13%,45,106.67%
가전제품수리점,경상남도,진주시,114,117,97.44%,109,104.59%
가전제품수리점,경상남도,통영시,66,69,95.65%,59,111.86%
가전제품수리점,경상남도,사천시,23,22,104.55%,22,104.55%
가전제품수리점,경상남도,김해시,162,161,100.62%,135,120.00%
가전제품수리점,경상남도,밀양시,25,25,100.00%,26,96.15%
가전제품수리점,경상남도,거제시,39,40,97.50%,34,114.71%
가전제품수리점,경상남도,양산시,135,136,99.26%,126,107.14%
가전제품수리점,경상남도,의령군,4,4,100.00%,*,200.00%
가전제품수리점,경상남도,함안군,18,17,105.88%,16,112.50%
가전제품수리점,경상남도,창녕군,10,10,100.00%,10,100.00%
가전제품수리점,경상남도,고성군,17,17,100.00%,15,113.33%
가전제품수리점,경상남도,남해군,6,6,100.00%,5,120.00%
가전제품수리점,경상남도,하동군,5,5,100.00%,5,100.00%
가전제품수리점,경상남도,산청군,5,5,100.00%,7,71.43%
가전제품수리점,경상남도,함양군,6,6,100.00%,6,100.00%
가전제품수리점,경상남도,거창군,11,11,100.00%,11,100.00%
가전제품수리점,경상남도,합천군,5,5,100.00%,5,100.00%
가전제품수리점,제주특별자치도,합계,194,192,101.04%,196,98.98%
가전제품수리점,제주특별자치도,제주시,150,148,101.35%,154,97.40%
가전제품수리점,제주특별자치도,서귀포시,44,44,100.00%,42,104.76%
가전제품판매점,합계,합계,"10,186","10,200",99.86%,"10,019",101.67%
