사업자 현황 ( 12월/100대 생활업종),,,,,,,
*조회년월,,2019년 12월,,,,,
,,,,,,,
,,,,,,,"(단위 : 인원수, %)"
스포츠교육기관,경기도,수원시 권선구, 173 , 173 ,100.00%, 164 ,105.49%
스포츠교육기관,경기도,수원시 팔달구, 98 , 98 ,100.00%, 100 ,98.00%
스포츠교육기관,경기도,수원시 영통구, 196 , 195 ,100.51%, 182 ,107.69%
스포츠교육기관,경기도,성남시 수정구, 124 , 123 ,100.81%, 101 ,122.77%
스포츠교육기관,경기도,성남시 중원구, 101 , 102 ,99.02%, 95 ,106.32%
스포츠교육기관,경기도,성남시 분당구, 299 , 297 ,100.67%, 259 ,115.44%
스포츠교육기관,경기도,의정부시, 244 , 241 ,101.24%, 220 ,110.91%
스포츠교육기관,경기도,안양시 만안구, 105 , 105 ,100.00%, 98 ,107.14%
스포츠교육기관,경기도,안양시 동안구, 158 , 160 ,98.75%, 144 ,109.72%
스포츠교육기관,경기도,부천시, 399 , 400 ,99.75%, 374 ,106.68%
스포츠교육기관,경기도,광명시, 153 , 152 ,100.66%, 141 ,108.51%
스포츠교육기관,경기도,평택시, 250 , 249 ,100.40%, 216 ,115.74%
스포츠교육기관,경기도,동두천시, 37 , 39 ,94.87%, 37 ,100.00%
스포츠교육기관,경기도,안산시 상록구, 153 , 154 ,99.35%, 146 ,104.79%
스포츠교육기관,경기도,안산시 단원구, 174 , 171 ,101.75%, 161 ,108.07%
스포츠교육기관,경기도,고양시 덕양구, 191 , 190 ,100.53%, 169 ,113.02%
스포츠교육기관,경기도,고양시 일산동구, 170 , 167 ,101.80%, 158 ,107.59%
스포츠교육기관,경기도,고양시 일산서구, 155 , 155 ,100.00%, 151 ,102.65%
스포츠교육기관,경기도,과천시, 18 , 18 ,100.00%, 19 ,94.74%
스포츠교육기관,경기도,구리시, 120 , 119 ,100.84%, 114 ,105.26%
스포츠교육기관,경기도,남양주시, 356 , 354 ,100.56%, 332 ,107.23%
스포츠교육기관,경기도,오산시, 109 , 109 ,100.00%, 111 ,98.20%
스포츠교육기관,경기도,시흥시, 243 , 242 ,100.41%, 212 ,114.62%
스포츠교육기관,경기도,군포시, 125 , 122 ,102.46%, 119 ,105.04%
스포츠교육기관,경기도,의왕시, 52 , 52 ,100.00%, 47 ,110.64%
스포츠교육기관,경기도,하남시, 123 , 122 ,100.82%, 101 ,121.78%
스포츠교육기관,경기도,용인시 처인구, 122 , 118 ,103.39%, 104 ,117.31%
스포츠교육기관,경기도,용인시 기흥구, 246 , 241 ,102.07%, 224 ,109.82%
스포츠교육기관,경기도,용인시 수지구, 211 , 211 ,100.00%, 190 ,111.05%
스포츠교육기관,경기도,파주시, 192 , 190 ,101.05%, 172 ,111.63%
스포츠교육기관,경기도,이천시, 106 , 103 ,102.91%, 98 ,108.16%
스포츠교육기관,경기도,안성시, 72 , 73 ,98.63%, 65 ,110.77%
스포츠교육기관,경기도,김포시, 241 , 232 ,103.88%, 196 ,122.96%
스포츠교육기관,경기도,화성시, 432 , 432 ,100.00%, 363 ,119.01%
스포츠교육기관,경기도,광주시, 137 , 138 ,99.28%, 122 ,112.30%
스포츠교육기관,경기도,양주시, 106 , 107 ,99.07%, 100 ,106.00%
스포츠교육기관,경기도,포천시, 58 , 58 ,100.00%, 56 ,103.57%
스포츠교육기관,경기도,여주시, 46 , 47 ,97.87%, 51 ,90.20%
스포츠교육기관,경기도,가평군, 20 , 20 ,100.00%, 20 ,100.00%
스포츠교육기관,경기도,양평군, 43 , 40 ,107.50%, 36 ,119.44%
스포츠교육기관,경기도,연천군, 15 , 15 ,100.00%, 12 ,125.00%
스포츠교육기관,강원도,합계, 680 , 679 ,100.15%, 656 ,103.66%
스포츠교육기관,강원도,춘천시, 136 , 135 ,100.74%, 126 ,107.94%
스포츠교육기관,강원도,원주시, 183 , 181 ,101.10%, 176 ,103.98%
스포츠교육기관,강원도,강릉시, 114 , 115 ,99.13%, 117 ,97.44%
스포츠교육기관,강원도,동해시, 40 , 41 ,97.56%, 43 ,93.02%
스포츠교육기관,강원도,태백시, 15 , 15 ,100.00%, 12 ,125.00%
스포츠교육기관,강원도,속초시, 39 , 39 ,100.00%, 37 ,105.41%
스포츠교육기관,강원도,삼척시, 23 , 23 ,100.00%, 21 ,109.52%
스포츠교육기관,강원도,홍천군, 28 , 28 ,100.00%, 25 ,112.00%
스포츠교육기관,강원도,횡성군, 12 , 12 ,100.00%, 14 ,85.71%
스포츠교육기관,강원도,영월군, 13 , 13 ,100.00%, 12 ,108.33%
스포츠교육기관,강원도,평창군, 11 , 11 ,100.00%, 8 ,137.50%
스포츠교육기관,강원도,정선군, 10 , 10 ,100.00%, 11 ,90.91%
스포츠교육기관,강원도,철원군, 16 , 16 ,100.00%, 20 ,80.00%
스포츠교육기관,강원도,화천군, 9 , 9 ,100.00%, 7 ,128.57%
스포츠교육기관,강원도,양구군, 5 , 5 ,100.00%, 4 ,125.00%
스포츠교육기관,강원도,인제군, 13 , 13 ,100.00%, 11 ,118.18%
스포츠교육기관,강원도,고성군, 5 , 5 ,100.00%, 5 ,100.00%
스포츠교육기관,강원도,양양군, 8 , 8 ,100.00%, 7 ,114.29%
스포츠교육기관,대전광역시,합계, 823 , 819 ,100.49%, 774 ,106.33%
스포츠교육기관,대전광역시,중구, 117 , 115 ,101.74%, 106 ,110.38%
스포츠교육기관,대전광역시,동구, 98 , 99 ,98.99%, 100 ,98.00%
스포츠교육기관,대전광역시,서구, 307 , 303 ,101.32%, 286 ,107.34%
스포츠교육기관,대전광역시,대덕구, 88 , 88 ,100.00%, 85 ,103.53%
스포츠교육기관,대전광역시,유성구, 213 , 214 ,99.53%, 197 ,108.12%
스포츠교육기관,충청북도,합계, 733 , 733 ,100.00%, 692 ,105.92%
스포츠교육기관,충청북도,괴산군, 9 , 9 ,100.00%, 9 ,100.00%
스포츠교육기관,충청북도,단양군, 6 , 6 ,100.00%, 6 ,100.00%
스포츠교육기관,충청북도,보은군, 5 , 5 ,100.00%, 6 ,83.33%
스포츠교육기관,충청북도,영동군, 15 , 15 ,100.00%, 10 ,150.00%
스포츠교육기관,충청북도,옥천군, 14 , 13 ,107.69%, 14 ,100.00%
스포츠교육기관,충청북도,음성군, 33 , 34 ,97.06%, 33 ,100.00%
스포츠교육기관,충청북도,제천시, 59 , 58 ,101.72%, 51 ,115.69%
스포츠교육기관,충청북도,증평군, 18 , 18 ,100.00%, 14 ,128.57%
스포츠교육기관,충청북도,진천군, 33 , 33 ,100.00%, 31 ,106.45%
스포츠교육기관,충청북도,청주시 상당구, 87 , 87 ,100.00%, 87 ,100.00%
스포츠교육기관,충청북도,청주시 서원구, 118 , 120 ,98.33%, 114 ,103.51%
스포츠교육기관,충청북도,청주시 청원구, 98 , 97 ,101.03%, 90 ,108.89%
스포츠교육기관,충청북도,청주시 흥덕구, 133 , 134 ,99.25%, 127 ,104.72%
스포츠교육기관,충청북도,충주시, 105 , 104 ,100.96%, 100 ,105.00%
스포츠교육기관,충청남도,합계, 896 , 895 ,100.11%, 848 ,105.66%
스포츠교육기관,충청남도,계룡시, 28 , 27 ,103.70%, 24 ,116.67%
스포츠교육기관,충청남도,공주시, 40 , 40 ,100.00%, 39 ,102.56%
스포츠교육기관,충청남도,금산군, 18 , 18 ,100.00%, 18 ,100.00%
스포츠교육기관,충청남도,논산시, 50 , 50 ,100.00%, 44 ,113.64%
스포츠교육기관,충청남도,당진시, 79 , 76 ,103.95%, 73 ,108.22%
스포츠교육기관,충청남도,보령시, 34 , 34 ,100.00%, 34 ,100.00%
스포츠교육기관,충청남도,부여군, 19 , 19 ,100.00%, 18 ,105.56%
스포츠교육기관,충청남도,서산시, 70 , 70 ,100.00%, 62 ,112.90%
스포츠교육기관,충청남도,서천군, 9 , 10 ,90.00%, 10 ,90.00%
스포츠교육기관,충청남도,아산시, 127 , 127 ,100.00%, 123 ,103.25%
스포츠교육기관,충청남도,예산군, 14 , 14 ,100.00%, 10 ,140.00%
스포츠교육기관,충청남도,천안시 동남구, 125 , 125 ,100.00%, 117 ,106.84%
스포츠교육기관,충청남도,천안시 서북구, 214 , 216 ,99.07%, 206 ,103.88%
스포츠교육기관,충청남도,청양군, 4 , 4 ,100.00%, 5 ,80.00%
스포츠교육기관,충청남도,태안군, 23 , 23 ,100.00%, 22 ,104.55%
스포츠교육기관,충청남도,홍성군, 42 , 42 ,100.00%, 43 ,97.67%
스포츠교육기관,세종특별자치시,합계, 196 , 190 ,103.16%, 165 ,118.79%
스포츠교육기관,세종특별자치시,세종시, 196 , 190 ,103.16%, 165 ,118.79%
스포츠교육기관,광주광역시,합계, 904 , 906 ,99.78%, 858 ,105.36%
스포츠교육기관,광주광역시,동구, 64 , 64 ,100.00%, 63 ,101.59%
스포츠교육기관,광주광역시,남구, 129 , 126 ,102.38%, 116 ,111.21%
스포츠교육기관,광주광역시,서구, 199 , 199 ,100.00%, 191 ,104.19%
스포츠교육기관,광주광역시,광산구, 258 , 261 ,98.85%, 246 ,104.88%
스포츠교육기관,광주광역시,북구, 254 , 256 ,99.22%, 242 ,104.96%
스포츠교육기관,전라북도,합계, 823 , 828 ,99.40%, 781 ,105.38%
스포츠교육기관,전라북도,고창군, 17 , 17 ,100.00%, 14 ,121.43%
스포츠교육기관,전라북도,군산시, 120 , 119 ,100.84%, 107 ,112.15%
스포츠교육기관,전라북도,김제시, 29 , 31 ,93.55%, 28 ,103.57%
스포츠교육기관,전라북도,남원시, 35 , 35 ,100.00%, 36 ,97.22%
스포츠교육기관,전라북도,무주군, 5 , 4 ,125.00%, 4 ,125.00%
스포츠교육기관,전라북도,부안군, 10 , 9 ,111.11%, 10 ,100.00%
스포츠교육기관,전라북도,순창군, 3 , 4 ,75.00%, 4 ,75.00%
스포츠교육기관,전라북도,완주군, 33 , 33 ,100.00%, 34 ,97.06%
스포츠교육기관,전라북도,익산시, 138 , 137 ,100.73%, 133 ,103.76%
스포츠교육기관,전라북도,임실군, * , * ,, * ,
스포츠교육기관,전라북도,장수군, 3 , 3 ,100.00%, 3 ,100.00%
스포츠교육기관,전라북도,전주시 덕진구, 205 , 208 ,98.56%, 188 ,109.04%
스포츠교육기관,전라북도,전주시 완산구, 175 , 176 ,99.43%, 170 ,102.94%
스포츠교육기관,전라북도,정읍시, 43 , 45 ,95.56%, 43 ,100.00%
스포츠교육기관,전라북도,진안군, 5 , 5 ,100.00%, 5 ,100.00%
스포츠교육기관,전라남도,합계, 713 , 711 ,100.28%, 665 ,107.22%
스포츠교육기관,전라남도,강진군, 11 , 11 ,100.00%, 11 ,100.00%
스포츠교육기관,전라남도,고흥군, 21 , 21 ,100.00%, 19 ,110.53%
스포츠교육기관,전라남도,곡성군, 6 , 6 ,100.00%, 6 ,100.00%
스포츠교육기관,전라남도,광양시, 68 , 68 ,100.00%, 67 ,101.49%
스포츠교육기관,전라남도,구례군, 5 , 5 ,100.00%, 5 ,100.00%
스포츠교육기관,전라남도,나주시, 50 , 49 ,102.04%, 43 ,116.28%
스포츠교육기관,전라남도,담양군, 8 , 8 ,100.00%, 7 ,114.29%
스포츠교육기관,전라남도,목포시, 115 , 115 ,100.00%, 114 ,100.88%
스포츠교육기관,전라남도,무안군, 39 , 39 ,100.00%, 32 ,121.88%
스포츠교육기관,전라남도,보성군, 7 , 8 ,87.50%, 7 ,100.00%
스포츠교육기관,전라남도,순천시, 141 , 138 ,102.17%, 123 ,114.63%
스포츠교육기관,전라남도,신안군, 3 , 3 ,100.00%, 3 ,100.00%
스포츠교육기관,전라남도,여수시, 114 , 113 ,100.88%, 112 ,101.79%
스포츠교육기관,전라남도,영광군, 18 , 18 ,100.00%, 13 ,138.46%
스포츠교육기관,전라남도,영암군, 21 , 22 ,95.45%, 18 ,116.67%
스포츠교육기관,전라남도,완도군, 14 , 14 ,100.00%, 16 ,87.50%
스포츠교육기관,전라남도,장성군, 11 , 11 ,100.00%, 10 ,110.00%
스포츠교육기관,전라남도,장흥군, 11 , 11 ,100.00%, 11 ,100.00%
스포츠교육기관,전라남도,진도군, 5 , 5 ,100.00%, 5 ,100.00%
스포츠교육기관,전라남도,함평군, 5 , 5 ,100.00%, 5 ,100.00%
스포츠교육기관,전라남도,해남군, 17 , 18 ,94.44%, 16 ,106.25%
스포츠교육기관,전라남도,화순군, 23 , 23 ,100.00%, 22 ,104.55%
스포츠교육기관,대구광역시,합계," 1,219 "," 1,217 ",100.16%," 1,201 ",101.50%
스포츠교육기관,대구광역시,중구, 39 , 40 ,97.50%, 39 ,100.00%
스포츠교육기관,대구광역시,동구, 180 , 184 ,97.83%, 185 ,97.30%
스포츠교육기관,대구광역시,남구, 56 , 55 ,101.82%, 54 ,103.70%
스포츠교육기관,대구광역시,서구, 66 , 67 ,98.51%, 65 ,101.54%
스포츠교육기관,대구광역시,달서구, 273 , 269 ,101.49%, 261 ,104.60%
스포츠교육기관,대구광역시,달성군, 129 , 128 ,100.78%, 130 ,99.23%
스포츠교육기관,대구광역시,북구, 216 , 216 ,100.00%, 213 ,101.41%
스포츠교육기관,대구광역시,수성구, 260 , 258 ,100.78%, 254 ,102.36%
스포츠교육기관,경상북도,합계," 1,152 "," 1,140 ",101.05%," 1,055 ",109.19%
스포츠교육기관,경상북도,경산시, 127 , 127 ,100.00%, 113 ,112.39%
스포츠교육기관,경상북도,경주시, 112 , 110 ,101.82%, 107 ,104.67%
스포츠교육기관,경상북도,고령군, 6 , 6 ,100.00%, 7 ,85.71%
스포츠교육기관,경상북도,구미시, 218 , 212 ,102.83%, 193 ,112.95%
스포츠교육기관,경상북도,군위군, 4 , 4 ,100.00%, 6 ,66.67%
스포츠교육기관,경상북도,김천시, 58 , 58 ,100.00%, 49 ,118.37%
스포츠교육기관,경상북도,문경시, 30 , 29 ,103.45%, 26 ,115.38%
스포츠교육기관,경상북도,봉화군, 6 , 6 ,100.00%, 6 ,100.00%
스포츠교육기관,경상북도,상주시, 34 , 34 ,100.00%, 30 ,113.33%
스포츠교육기관,경상북도,성주군, 18 , 17 ,105.88%, 13 ,138.46%
스포츠교육기관,경상북도,안동시, 82 , 80 ,102.50%, 83 ,98.80%
스포츠교육기관,경상북도,영덕군, 9 , 9 ,100.00%, 9 ,100.00%
스포츠교육기관,경상북도,영양군, * , * ,, * ,
스포츠교육기관,경상북도,영주시, 44 , 44 ,100.00%, 44 ,100.00%
스포츠교육기관,경상북도,영천시, 43 , 43 ,100.00%, 42 ,102.38%
스포츠교육기관,경상북도,예천군, 18 , 19 ,94.74%, 14 ,128.57%
스포츠교육기관,경상북도,울릉군, * , * ,, * ,
스포츠교육기관,경상북도,울진군, 21 , 21 ,100.00%, 18 ,116.67%
스포츠교육기관,경상북도,의성군, 10 , 10 ,100.00%, 10 ,100.00%
스포츠교육기관,경상북도,청도군, 12 , 12 ,100.00%, 12 ,100.00%
스포츠교육기관,경상북도,청송군, 3 , 3 ,100.00%, * ,
스포츠교육기관,경상북도,칠곡군, 64 , 63 ,101.59%, 60 ,106.67%
스포츠교육기관,경상북도,포항시 남구, 105 , 105 ,100.00%, 99 ,106.06%
스포츠교육기관,경상북도,포항시 북구, 125 , 125 ,100.00%, 109 ,114.68%
스포츠교육기관,부산광역시,합계," 1,651 "," 1,650 ",100.06%," 1,558 ",105.97%
스포츠교육기관,부산광역시,중구, 16 , 14 ,114.29%, 15 ,106.67%
스포츠교육기관,부산광역시,강서구, 92 , 91 ,101.10%, 70 ,131.43%
스포츠교육기관,부산광역시,동구, 24 , 24 ,100.00%, 22 ,109.09%
스포츠교육기관,부산광역시,남구, 137 , 138 ,99.28%, 131 ,104.58%
스포츠교육기관,부산광역시,서구, 40 , 41 ,97.56%, 42 ,95.24%
스포츠교육기관,부산광역시,금정구, 123 , 121 ,101.65%, 113 ,108.85%
스포츠교육기관,부산광역시,기장군, 95 , 93 ,102.15%, 81 ,117.28%
스포츠교육기관,부산광역시,동래구, 160 , 162 ,98.77%, 148 ,108.11%
스포츠교육기관,부산광역시,부산진구, 169 , 169 ,100.00%, 163 ,103.68%
스포츠교육기관,부산광역시,북구, 135 , 137 ,98.54%, 135 ,100.00%
스포츠교육기관,부산광역시,사상구, 87 , 87 ,100.00%, 81 ,107.41%
스포츠교육기관,부산광역시,사하구, 139 , 140 ,99.29%, 142 ,97.89%
스포츠교육기관,부산광역시,수영구, 90 , 89 ,101.12%, 89 ,101.12%
스포츠교육기관,부산광역시,연제구, 102 , 102 ,100.00%, 94 ,108.51%
스포츠교육기관,부산광역시,영도구, 34 , 34 ,100.00%, 32 ,106.25%
스포츠교육기관,부산광역시,해운대구, 208 , 208 ,100.00%, 200 ,104.00%
스포츠교육기관,울산광역시,합계, 567 , 564 ,100.53%, 548 ,103.47%
스포츠교육기관,울산광역시,중구, 106 , 107 ,99.07%, 107 ,99.07%
스포츠교육기관,울산광역시,동구, 80 , 81 ,98.77%, 76 ,105.26%
스포츠교육기관,울산광역시,남구, 161 , 162 ,99.38%, 162 ,99.38%
스포츠교육기관,울산광역시,북구, 111 , 108 ,102.78%, 100 ,111.00%
스포츠교육기관,울산광역시,울주군, 109 , 106 ,102.83%, 103 ,105.83%
스포츠교육기관,경상남도,합계," 1,731 "," 1,730 ",100.06%," 1,621 ",106.79%
스포츠교육기관,경상남도,고성군, 13 , 13 ,100.00%, 12 ,108.33%
스포츠교육기관,경상남도,거제시, 134 , 133 ,100.75%, 122 ,109.84%
스포츠교육기관,경상남도,거창군, 25 , 25 ,100.00%, 26 ,96.15%
스포츠교육기관,경상남도,김해시, 321 , 322 ,99.69%, 300 ,107.00%
스포츠교육기관,경상남도,남해군, 6 , 6 ,100.00%, 9 ,66.67%
스포츠교육기관,경상남도,밀양시, 35 , 35 ,100.00%, 33 ,106.06%
스포츠교육기관,경상남도,사천시, 50 , 51 ,98.04%, 48 ,104.17%
스포츠교육기관,경상남도,산청군, 6 , 6 ,100.00%, 6 ,100.00%
스포츠교육기관,경상남도,양산시, 195 , 197 ,98.98%, 188 ,103.72%
스포츠교육기관,경상남도,의령군, 3 , 3 ,100.00%, * ,
스포츠교육기관,경상남도,진주시, 207 , 208 ,99.52%, 178 ,116.29%
스포츠교육기관,경상남도,창녕군, 18 , 18 ,100.00%, 19 ,94.74%
스포츠교육기관,경상남도,창원시 마산합포구, 98 , 98 ,100.00%, 90 ,108.89%
스포츠교육기관,경상남도,창원시 마산회원구, 96 , 98 ,97.96%, 97 ,98.97%
스포츠교육기관,경상남도,창원시 성산구, 134 , 132 ,101.52%, 121 ,110.74%
스포츠교육기관,경상남도,창원시 의창구, 151 , 149 ,101.34%, 149 ,101.34%
스포츠교육기관,경상남도,창원시 진해구, 114 , 111 ,102.70%, 101 ,112.87%
스포츠교육기관,경상남도,통영시, 73 , 72 ,101.39%, 66 ,110.61%
스포츠교육기관,경상남도,하동군, 13 , 13 ,100.00%, 12 ,108.33%
스포츠교육기관,경상남도,함안군, 15 , 16 ,93.75%, 17 ,88.24%
스포츠교육기관,경상남도,함양군, 14 , 14 ,100.00%, 15 ,93.33%
스포츠교육기관,경상남도,합천군, 10 , 10 ,100.00%, 10 ,100.00%
스포츠교육기관,제주특별자치도,합계, 405 , 405 ,100.00%, 357 ,113.45%
스포츠교육기관,제주특별자치도,서귀포시, 105 , 105 ,100.00%, 97 ,108.25%
스포츠교육기관,제주특별자치도,제주시, 300 , 300 ,100.00%, 260 ,115.38%
스포츠시설운영업,합계,합계," 7,980 "," 7,924 ",100.71%," 6,782 ",117.66%
스포츠시설운영업,서울특별시,합계," 2,196 "," 2,177 ",100.87%," 1,882 ",116.68%
스포츠시설운영업,서울특별시,종로구, 61 , 62 ,98.39%, 56 ,108.93%
스포츠시설운영업,서울특별시,중구, 50 , 51 ,98.04%, 45 ,111.11%
스포츠시설운영업,서울특별시,용산구, 59 , 57 ,103.51%, 56 ,105.36%
스포츠시설운영업,서울특별시,성동구, 72 , 71 ,101.41%, 63 ,114.29%
스포츠시설운영업,서울특별시,광진구, 63 , 60 ,105.00%, 49 ,128.57%
스포츠시설운영업,서울특별시,동대문구, 73 , 72 ,101.39%, 65 ,112.31%
스포츠시설운영업,서울특별시,중랑구, 46 , 44 ,104.55%, 31 ,148.39%
스포츠시설운영업,서울특별시,성북구, 62 , 61 ,101.64%, 48 ,129.17%
스포츠시설운영업,서울특별시,강북구, 42 , 41 ,102.44%, 37 ,113.51%
스포츠시설운영업,서울특별시,도봉구, 44 , 44 ,100.00%, 42 ,104.76%
스포츠시설운영업,서울특별시,노원구, 81 , 79 ,102.53%, 78 ,103.85%
스포츠시설운영업,서울특별시,은평구, 55 , 55 ,100.00%, 54 ,101.85%
스포츠시설운영업,서울특별시,서대문구, 41 , 43 ,95.35%, 36 ,113.89%
스포츠시설운영업,서울특별시,마포구, 119 , 117 ,101.71%, 103 ,115.53%
스포츠시설운영업,서울특별시,양천구, 68 , 68 ,100.00%, 54 ,125.93%
스포츠시설운영업,서울특별시,강서구, 112 , 115 ,97.39%, 90 ,124.44%
스포츠시설운영업,서울특별시,구로구, 83 , 81 ,102.47%, 61 ,136.07%
스포츠시설운영업,서울특별시,금천구, 40 , 40 ,100.00%, 31 ,129.03%
스포츠시설운영업,서울특별시,영등포구, 77 , 76 ,101.32%, 62 ,124.19%
스포츠시설운영업,서울특별시,동작구, 65 , 61 ,106.56%, 57 ,114.04%
스포츠시설운영업,서울특별시,관악구, 83 , 85 ,97.65%, 75 ,110.67%
스포츠시설운영업,서울특별시,서초구, 218 , 218 ,100.00%, 196 ,111.22%
스포츠시설운영업,서울특별시,강남구, 292 , 289 ,101.04%, 248 ,117.74%
스포츠시설운영업,서울특별시,송파구, 193 , 193 ,100.00%, 162 ,119.14%
스포츠시설운영업,서울특별시,강동구, 97 , 94 ,103.19%, 83 ,116.87%
스포츠시설운영업,인천광역시,합계, 413 , 419 ,98.57%, 362 ,114.09%
스포츠시설운영업,인천광역시,중구, 32 , 31 ,103.23%, 25 ,128.00%
스포츠시설운영업,인천광역시,동구, 5 , 5 ,100.00%, 4 ,125.00%
스포츠시설운영업,인천광역시,연수구, 56 , 57 ,98.25%, 48 ,116.67%
스포츠시설운영업,인천광역시,남동구, 68 , 70 ,97.14%, 66 ,103.03%
스포츠시설운영업,인천광역시,부평구, 85 , 86 ,98.84%, 79 ,107.59%
스포츠시설운영업,인천광역시,계양구, 42 , 42 ,100.00%, 36 ,116.67%
스포츠시설운영업,인천광역시,서구, 73 , 74 ,98.65%, 64 ,114.06%
스포츠시설운영업,인천광역시,강화군, 4 , 5 ,80.00%, 4 ,100.00%
스포츠시설운영업,인천광역시,미추홀구, 48 , 49 ,97.96%, 36 ,133.33%
스포츠시설운영업,경기도,합계," 2,129 "," 2,110 ",100.90%," 1,765 ",120.62%
스포츠시설운영업,경기도,수원시 장안구, 45 , 47 ,95.74%, 38 ,118.42%
스포츠시설운영업,경기도,수원시 권선구, 50 , 49 ,102.04%, 43 ,116.28%
스포츠시설운영업,경기도,수원시 팔달구, 46 , 46 ,100.00%, 45 ,102.22%
스포츠시설운영업,경기도,수원시 영통구, 84 , 84 ,100.00%, 66 ,127.27%
스포츠시설운영업,경기도,성남시 수정구, 36 , 36 ,100.00%, 34 ,105.88%
스포츠시설운영업,경기도,성남시 중원구, 27 , 25 ,108.00%, 17 ,158.82%
스포츠시설운영업,경기도,성남시 분당구, 139 , 142 ,97.89%, 141 ,98.58%
스포츠시설운영업,경기도,의정부시, 58 , 56 ,103.57%, 48 ,120.83%
스포츠시설운영업,경기도,안양시 만안구, 20 , 22 ,90.91%, 23 ,86.96%
스포츠시설운영업,경기도,안양시 동안구, 69 , 70 ,98.57%, 62 ,111.29%
스포츠시설운영업,경기도,부천시, 129 , 128 ,100.78%, 102 ,126.47%
스포츠시설운영업,경기도,광명시, 43 , 43 ,100.00%, 38 ,113.16%
스포츠시설운영업,경기도,평택시, 88 , 92 ,95.65%, 84 ,104.76%
스포츠시설운영업,경기도,동두천시, 6 , 6 ,100.00%, * ,
스포츠시설운영업,경기도,안산시 상록구, 36 , 35 ,102.86%, 29 ,124.14%
스포츠시설운영업,경기도,안산시 단원구, 47 , 48 ,97.92%, 42 ,111.90%
스포츠시설운영업,경기도,고양시 덕양구, 65 , 62 ,104.84%, 53 ,122.64%
스포츠시설운영업,경기도,고양시 일산동구, 64 , 62 ,103.23%, 53 ,120.75%
스포츠시설운영업,경기도,고양시 일산서구, 44 , 44 ,100.00%, 33 ,133.33%
스포츠시설운영업,경기도,과천시, 5 , 5 ,100.00%, 4 ,125.00%
스포츠시설운영업,경기도,구리시, 38 , 34 ,111.76%, 24 ,158.33%
스포츠시설운영업,경기도,남양주시, 95 , 94 ,101.06%, 75 ,126.67%
스포츠시설운영업,경기도,오산시, 40 , 41 ,97.56%, 32 ,125.00%
스포츠시설운영업,경기도,시흥시, 84 , 84 ,100.00%, 67 ,125.37%
스포츠시설운영업,경기도,군포시, 48 , 48 ,100.00%, 36 ,133.33%
스포츠시설운영업,경기도,의왕시, 22 , 21 ,104.76%, 15 ,146.67%
스포츠시설운영업,경기도,하남시, 49 , 44 ,111.36%, 32 ,153.13%
스포츠시설운영업,경기도,용인시 처인구, 34 , 34 ,100.00%, 30 ,113.33%
스포츠시설운영업,경기도,용인시 기흥구, 90 , 89 ,101.12%, 76 ,118.42%
스포츠시설운영업,경기도,용인시 수지구, 59 , 61 ,96.72%, 54 ,109.26%
스포츠시설운영업,경기도,파주시, 63 , 65 ,96.92%, 47 ,134.04%
스포츠시설운영업,경기도,이천시, 36 , 35 ,102.86%, 26 ,138.46%
스포츠시설운영업,경기도,안성시, 26 , 24 ,108.33%, 20 ,130.00%
스포츠시설운영업,경기도,김포시, 50 , 48 ,104.17%, 39 ,128.21%
스포츠시설운영업,경기도,화성시, 173 , 165 ,104.85%, 135 ,128.15%
스포츠시설운영업,경기도,광주시, 59 , 58 ,101.72%, 48 ,122.92%
스포츠시설운영업,경기도,양주시, 23 , 22 ,104.55%, 19 ,121.05%
스포츠시설운영업,경기도,포천시, 9 , 10 ,90.00%, 8 ,112.50%
스포츠시설운영업,경기도,여주시, 12 , 12 ,100.00%, 11 ,109.09%
스포츠시설운영업,경기도,가평군, 7 , 7 ,100.00%, 4 ,175.00%
스포츠시설운영업,경기도,양평군, 9 , 10 ,90.00%, 7 ,128.57%
스포츠시설운영업,경기도,연천군, * , * ,, 3 ,
스포츠시설운영업,강원도,합계, 240 , 237 ,101.27%, 222 ,108.11%
스포츠시설운영업,강원도,춘천시, 60 , 60 ,100.00%, 58 ,103.45%
스포츠시설운영업,강원도,원주시, 58 , 56 ,103.57%, 57 ,101.75%
스포츠시설운영업,강원도,강릉시, 39 , 38 ,102.63%, 35 ,111.43%
스포츠시설운영업,강원도,동해시, 10 , 10 ,100.00%, 10 ,100.00%
스포츠시설운영업,강원도,태백시, 18 , 18 ,100.00%, 17 ,105.88%
스포츠시설운영업,강원도,속초시, 13 , 14 ,92.86%, 13 ,100.00%
스포츠시설운영업,강원도,삼척시, 6 , 6 ,100.00%, 5 ,120.00%
스포츠시설운영업,강원도,홍천군, 6 , 5 ,120.00%, 3 ,200.00%
스포츠시설운영업,강원도,횡성군, * , * ,, * ,
스포츠시설운영업,강원도,영월군, * , * ,, * ,
스포츠시설운영업,강원도,평창군, 7 , 7 ,100.00%, 6 ,116.67%
스포츠시설운영업,강원도,정선군, 9 , 9 ,100.00%, 7 ,128.57%
스포츠시설운영업,강원도,철원군, 4 , 4 ,100.00%, * ,
스포츠시설운영업,강원도,화천군, * , * ,,0,
스포츠시설운영업,강원도,양구군, 3 , 3 ,100.00%, 3 ,100.00%
스포츠시설운영업,강원도,인제군,0,0,, * ,
스포츠시설운영업,강원도,고성군, * , * ,, * ,
스포츠시설운영업,강원도,양양군, * , * ,, * ,
