사업자 현황 ( 2월/100대 생활업종),,,,,,,
*조회년월,,2020년 2월,,,,,
,,,,,,,
,,,,,,,"(단위 : 인원수, %)"
예술학원,경상남도,창원시 성산구,200 ,200 ,100.00%,195 ,102.56%
예술학원,경상남도,창원시 마산합포구,118 ,118 ,100.00%,121 ,97.52%
예술학원,경상남도,창원시 마산회원구,130 ,132 ,98.48%,138 ,94.20%
예술학원,경상남도,창원시 진해구,152 ,149 ,102.01%,152 ,100.00%
예술학원,경상남도,진주시,341 ,339 ,100.59%,322 ,105.90%
예술학원,경상남도,통영시,85 ,87 ,97.70%,86 ,98.84%
예술학원,경상남도,사천시,79 ,79 ,100.00%,82 ,96.34%
예술학원,경상남도,김해시,372 ,371 ,100.27%,367 ,101.36%
예술학원,경상남도,밀양시,43 ,43 ,100.00%,49 ,87.76%
예술학원,경상남도,거제시,166 ,166 ,100.00%,160 ,103.75%
예술학원,경상남도,양산시,188 ,191 ,98.43%,200 ,94.00%
예술학원,경상남도,의령군,7 ,7 ,100.00%,6 ,116.67%
예술학원,경상남도,함안군,32 ,32 ,100.00%,36 ,88.89%
예술학원,경상남도,창녕군,17 ,17 ,100.00%,17 ,100.00%
예술학원,경상남도,남해군,17 ,18 ,94.44%,16 ,106.25%
예술학원,경상남도,하동군,14 ,14 ,100.00%,16 ,87.50%
예술학원,경상남도,산청군,7 ,7 ,100.00%,6 ,116.67%
예술학원,경상남도,함양군,21 ,21 ,100.00%,19 ,110.53%
예술학원,경상남도,거창군,30 ,30 ,100.00%,27 ,111.11%
예술학원,경상남도,합천군,13 ,13 ,100.00%,16 ,81.25%
예술학원,제주특별자치도,합계,441 ,440 ,100.23%,429 ,102.80%
예술학원,제주특별자치도,제주시,350 ,349 ,100.29%,345 ,101.45%
예술학원,제주특별자치도,서귀포시,91 ,91 ,100.00%,84 ,108.33%
예식장,합계,합계,889 ,893 ,99.55%,948 ,93.78%
예식장,서울특별시,합계,170 ,167 ,101.80%,179 ,94.97%
예식장,서울특별시,종로구,3 ,3 ,100.00%,4 ,75.00%
예식장,서울특별시,중구,5 ,5 ,100.00%,6 ,83.33%
예식장,서울특별시,용산구,*,*,,4 ,
예식장,서울특별시,성동구,6 ,6 ,100.00%,5 ,120.00%
예식장,서울특별시,광진구,7 ,7 ,100.00%,8 ,87.50%
예식장,서울특별시,동대문구,*,*,,*,
예식장,서울특별시,중랑구,*,*,,*,
예식장,서울특별시,성북구,*,*,,4 ,
예식장,서울특별시,강북구,0 ,0 ,,*,
예식장,서울특별시,도봉구,*,*,,0 ,
예식장,서울특별시,노원구,*,*,,*,
예식장,서울특별시,은평구,*,*,,*,
예식장,서울특별시,서대문구,7 ,7 ,100.00%,5 ,140.00%
예식장,서울특별시,마포구,7 ,7 ,100.00%,9 ,77.78%
예식장,서울특별시,양천구,0 ,0 ,,*,
예식장,서울특별시,강서구,8 ,8 ,100.00%,8 ,100.00%
예식장,서울특별시,구로구,13 ,12 ,108.33%,13 ,100.00%
예식장,서울특별시,금천구,0 ,0 ,,*,
예식장,서울특별시,영등포구,16 ,16 ,100.00%,16 ,100.00%
예식장,서울특별시,동작구,8 ,8 ,100.00%,7 ,114.29%
예식장,서울특별시,관악구,6 ,6 ,100.00%,8 ,75.00%
예식장,서울특별시,서초구,8 ,8 ,100.00%,11 ,72.73%
예식장,서울특별시,강남구,55 ,54 ,101.85%,50 ,110.00%
예식장,서울특별시,송파구,7 ,6 ,116.67%,7 ,100.00%
예식장,서울특별시,강동구,*,*,,*,
예식장,인천광역시,합계,24 ,25 ,96.00%,32 ,75.00%
예식장,인천광역시,중구,0 ,0 ,,*,
예식장,인천광역시,미추홀구,5 ,6 ,83.33%,6 ,83.33%
예식장,인천광역시,연수구,*,*,,*,
예식장,인천광역시,남동구,5 ,5 ,100.00%,9 ,55.56%
예식장,인천광역시,부평구,7 ,7 ,100.00%,10 ,70.00%
예식장,인천광역시,계양구,*,*,,*,
예식장,인천광역시,서구,*,*,,*,
예식장,인천광역시,강화군,*,*,,*,
예식장,경기도,합계,139 ,142 ,97.89%,151 ,92.05%
예식장,경기도,수원시 장안구,0 ,0 ,,*,
예식장,경기도,수원시 권선구,5 ,5 ,100.00%,6 ,83.33%
예식장,경기도,수원시 팔달구,9 ,9 ,100.00%,9 ,100.00%
예식장,경기도,수원시 영통구,*,*,,*,
예식장,경기도,성남시 수정구,4 ,4 ,100.00%,6 ,66.67%
예식장,경기도,성남시 중원구,*,*,,*,
예식장,경기도,성남시 분당구,6 ,7 ,85.71%,8 ,75.00%
예식장,경기도,의정부시,7 ,7 ,100.00%,7 ,100.00%
예식장,경기도,안양시 동안구,4 ,5 ,80.00%,5 ,80.00%
예식장,경기도,부천시,9 ,9 ,100.00%,8 ,112.50%
예식장,경기도,광명시,*,*,,3 ,
예식장,경기도,평택시,7 ,7 ,100.00%,9 ,77.78%
예식장,경기도,동두천시,*,*,,*,
예식장,경기도,안산시 상록구,*,*,,*,
예식장,경기도,안산시 단원구,10 ,10 ,100.00%,10 ,100.00%
예식장,경기도,고양시 덕양구,3 ,3 ,100.00%,3 ,100.00%
예식장,경기도,고양시 일산동구,5 ,5 ,100.00%,7 ,71.43%
예식장,경기도,고양시 일산서구,*,*,,*,
예식장,경기도,과천시,*,*,,*,
예식장,경기도,구리시,*,*,,*,
예식장,경기도,남양주시,6 ,6 ,100.00%,7 ,85.71%
예식장,경기도,오산시,3 ,3 ,100.00%,3 ,100.00%
예식장,경기도,시흥시,*,*,,3 ,
예식장,경기도,하남시,*,*,,*,
예식장,경기도,용인시 처인구,*,3 ,,3 ,
예식장,경기도,용인시 기흥구,*,*,,*,
예식장,경기도,파주시,7 ,7 ,100.00%,5 ,140.00%
예식장,경기도,이천시,5 ,6 ,83.33%,5 ,100.00%
예식장,경기도,안성시,3 ,3 ,100.00%,3 ,100.00%
예식장,경기도,김포시,3 ,3 ,100.00%,3 ,100.00%
예식장,경기도,화성시,7 ,7 ,100.00%,7 ,100.00%
예식장,경기도,광주시,4 ,4 ,100.00%,3 ,133.33%
예식장,경기도,양주시,*,*,,*,
예식장,경기도,포천시,3 ,3 ,100.00%,4 ,75.00%
예식장,경기도,여주시,5 ,5 ,100.00%,6 ,83.33%
예식장,경기도,가평군,*,*,,*,
예식장,경기도,양평군,3 ,*,,*,
예식장,강원도,합계,37 ,37 ,100.00%,41 ,90.24%
예식장,강원도,춘천시,4 ,4 ,100.00%,5 ,80.00%
예식장,강원도,원주시,9 ,9 ,100.00%,9 ,100.00%
예식장,강원도,강릉시,6 ,6 ,100.00%,5 ,120.00%
예식장,강원도,동해시,3 ,3 ,100.00%,5 ,60.00%
예식장,강원도,태백시,*,*,,*,
예식장,강원도,속초시,3 ,3 ,100.00%,4 ,75.00%
예식장,강원도,삼척시,*,*,,*,
예식장,강원도,홍천군,*,*,,3 ,
예식장,강원도,횡성군,*,*,,*,
예식장,강원도,영월군,*,*,,*,
예식장,강원도,평창군,*,*,,*,
예식장,강원도,정선군,*,*,,*,
예식장,강원도,철원군,*,*,,*,
예식장,강원도,인제군,*,*,,*,
예식장,대전광역시,합계,23 ,23 ,100.00%,23 ,100.00%
예식장,대전광역시,중구,4 ,4 ,100.00%,4 ,100.00%
예식장,대전광역시,동구,*,*,,*,
예식장,대전광역시,서구,12 ,12 ,100.00%,13 ,92.31%
예식장,대전광역시,유성구,5 ,5 ,100.00%,4 ,125.00%
예식장,대전광역시,대덕구,*,*,,*,
예식장,충청북도,합계,34 ,35 ,97.14%,40 ,85.00%
예식장,충청북도,청주시 상당구,*,*,,*,
예식장,충청북도,청주시 서원구,5 ,5 ,100.00%,4 ,125.00%
예식장,충청북도,청주시 흥덕구,5 ,5 ,100.00%,6 ,83.33%
예식장,충청북도,청주시 청원구,3 ,3 ,100.00%,3 ,100.00%
예식장,충청북도,충주시,5 ,6 ,83.33%,7 ,71.43%
예식장,충청북도,제천시,6 ,6 ,100.00%,9 ,66.67%
예식장,충청북도,보은군,*,*,,*,
예식장,충청북도,영동군,*,*,,*,
예식장,충청북도,진천군,*,*,,*,
예식장,충청북도,괴산군,*,*,,*,
예식장,충청북도,음성군,3 ,3 ,100.00%,3 ,100.00%
예식장,충청남도,합계,71 ,70 ,101.43%,70 ,101.43%
예식장,충청남도,천안시 동남구,9 ,8 ,112.50%,9 ,100.00%
예식장,충청남도,천안시 서북구,6 ,6 ,100.00%,6 ,100.00%
예식장,충청남도,공주시,5 ,5 ,100.00%,5 ,100.00%
예식장,충청남도,보령시,*,*,,*,
예식장,충청남도,아산시,10 ,10 ,100.00%,9 ,111.11%
예식장,충청남도,서산시,5 ,5 ,100.00%,5 ,100.00%
예식장,충청남도,논산시,4 ,4 ,100.00%,4 ,100.00%
예식장,충청남도,당진시,4 ,5 ,80.00%,5 ,80.00%
예식장,충청남도,금산군,3 ,3 ,100.00%,3 ,100.00%
예식장,충청남도,부여군,3 ,3 ,100.00%,3 ,100.00%
예식장,충청남도,서천군,5 ,5 ,100.00%,5 ,100.00%
예식장,충청남도,청양군,*,*,,*,
예식장,충청남도,홍성군,5 ,5 ,100.00%,5 ,100.00%
예식장,충청남도,예산군,7 ,6 ,116.67%,6 ,116.67%
예식장,충청남도,태안군,*,*,,*,
예식장,세종특별자치시,합계,5 ,5 ,100.00%,4 ,125.00%
예식장,세종특별자치시,세종시,5 ,5 ,100.00%,4 ,125.00%
예식장,광주광역시,합계,25 ,25 ,100.00%,29 ,86.21%
예식장,광주광역시,동구,6 ,6 ,100.00%,9 ,66.67%
예식장,광주광역시,서구,12 ,12 ,100.00%,13 ,92.31%
예식장,광주광역시,북구,4 ,4 ,100.00%,4 ,100.00%
예식장,광주광역시,광산구,3 ,3 ,100.00%,3 ,100.00%
예식장,전라북도,합계,48 ,49 ,97.96%,48 ,100.00%
예식장,전라북도,전주시 완산구,8 ,8 ,100.00%,7 ,114.29%
예식장,전라북도,전주시 덕진구,14 ,14 ,100.00%,12 ,116.67%
예식장,전라북도,군산시,6 ,7 ,85.71%,9 ,66.67%
예식장,전라북도,익산시,4 ,4 ,100.00%,4 ,100.00%
예식장,전라북도,정읍시,3 ,3 ,100.00%,3 ,100.00%
예식장,전라북도,남원시,*,*,,*,
예식장,전라북도,김제시,3 ,3 ,100.00%,3 ,100.00%
예식장,전라북도,완주군,*,*,,*,
예식장,전라북도,장수군,*,*,,0 ,
예식장,전라북도,순창군,*,*,,3 ,
예식장,전라북도,고창군,3 ,3 ,100.00%,3 ,100.00%
예식장,전라북도,부안군,*,*,,*,
예식장,전라남도,합계,43 ,44 ,97.73%,43 ,100.00%
예식장,전라남도,목포시,3 ,3 ,100.00%,3 ,100.00%
예식장,전라남도,여수시,10 ,10 ,100.00%,12 ,83.33%
예식장,전라남도,순천시,10 ,11 ,90.91%,10 ,100.00%
예식장,전라남도,광양시,5 ,5 ,100.00%,3 ,166.67%
예식장,전라남도,곡성군,*,*,,*,
예식장,전라남도,보성군,*,*,,*,
예식장,전라남도,강진군,*,*,,*,
예식장,전라남도,해남군,4 ,4 ,100.00%,4 ,100.00%
예식장,전라남도,영암군,*,*,,*,
예식장,전라남도,무안군,*,*,,*,
예식장,전라남도,영광군,*,*,,*,
예식장,전라남도,장성군,*,*,,*,
예식장,전라남도,완도군,*,*,,*,
예식장,전라남도,진도군,*,*,,*,
예식장,대구광역시,합계,40 ,41 ,97.56%,39 ,102.56%
예식장,대구광역시,중구,6 ,7 ,85.71%,8 ,75.00%
예식장,대구광역시,동구,8 ,8 ,100.00%,7 ,114.29%
예식장,대구광역시,남구,*,*,,*,
예식장,대구광역시,서구,*,*,,3 ,
예식장,대구광역시,북구,3 ,3 ,100.00%,3 ,100.00%
예식장,대구광역시,수성구,10 ,10 ,100.00%,8 ,125.00%
예식장,대구광역시,달서구,7 ,7 ,100.00%,7 ,100.00%
예식장,대구광역시,달성군,3 ,3 ,100.00%,*,
예식장,경상북도,합계,66 ,66 ,100.00%,69 ,95.65%
예식장,경상북도,포항시 남구,9 ,9 ,100.00%,9 ,100.00%
예식장,경상북도,포항시 북구,4 ,4 ,100.00%,5 ,80.00%
예식장,경상북도,경주시,6 ,6 ,100.00%,7 ,85.71%
예식장,경상북도,김천시,*,*,,*,
예식장,경상북도,안동시,7 ,7 ,100.00%,6 ,116.67%
예식장,경상북도,구미시,17 ,17 ,100.00%,16 ,106.25%
예식장,경상북도,영주시,4 ,4 ,100.00%,4 ,100.00%
예식장,경상북도,영천시,4 ,4 ,100.00%,5 ,80.00%
예식장,경상북도,상주시,3 ,3 ,100.00%,3 ,100.00%
예식장,경상북도,문경시,*,*,,*,
예식장,경상북도,의성군,*,*,,*,
예식장,경상북도,영덕군,*,*,,*,
예식장,경상북도,청도군,*,*,,*,
예식장,경상북도,성주군,*,*,,*,
예식장,경상북도,칠곡군,*,*,,3 ,
예식장,경상북도,예천군,*,*,,*,
예식장,경상북도,봉화군,*,*,,*,
예식장,부산광역시,합계,60 ,60 ,100.00%,72 ,83.33%
예식장,부산광역시,중구,*,*,,3 ,
예식장,부산광역시,강서구,*,*,,0 ,
예식장,부산광역시,동구,10 ,10 ,100.00%,9 ,111.11%
예식장,부산광역시,남구,*,*,,3 ,
예식장,부산광역시,서구,0 ,0 ,,*,
예식장,부산광역시,부산진구,11 ,11 ,100.00%,17 ,64.71%
예식장,부산광역시,동래구,5 ,5 ,100.00%,6 ,83.33%
예식장,부산광역시,해운대구,11 ,11 ,100.00%,10 ,110.00%
예식장,부산광역시,사하구,*,*,,3 ,
예식장,부산광역시,금정구,*,*,,*,
예식장,부산광역시,연제구,7 ,7 ,100.00%,7 ,100.00%
예식장,부산광역시,수영구,5 ,5 ,100.00%,7 ,71.43%
예식장,부산광역시,사상구,*,*,,3 ,
예식장,부산광역시,기장군,*,*,,*,
예식장,울산광역시,합계,17 ,17 ,100.00%,14 ,121.43%
예식장,울산광역시,중구,3 ,3 ,100.00%,3 ,100.00%
예식장,울산광역시,남구,9 ,9 ,100.00%,7 ,128.57%
예식장,울산광역시,북구,*,*,,*,
예식장,울산광역시,울주군,4 ,4 ,100.00%,3 ,133.33%
예식장,경상남도,합계,66 ,65 ,101.54%,70 ,94.29%
예식장,경상남도,창원시 의창구,11 ,11 ,100.00%,12 ,91.67%
예식장,경상남도,창원시 성산구,*,*,,3 ,
예식장,경상남도,창원시 마산합포구,5 ,5 ,100.00%,6 ,83.33%
예식장,경상남도,창원시 마산회원구,6 ,6 ,100.00%,6 ,100.00%
예식장,경상남도,창원시 진해구,*,*,,*,
예식장,경상남도,진주시,8 ,8 ,100.00%,10 ,80.00%
예식장,경상남도,통영시,4 ,4 ,100.00%,4 ,100.00%
예식장,경상남도,사천시,*,*,,*,
예식장,경상남도,김해시,7 ,7 ,100.00%,9 ,77.78%
예식장,경상남도,밀양시,*,*,,*,
예식장,경상남도,거제시,*,*,,4 ,
예식장,경상남도,양산시,8 ,7 ,114.29%,4 ,200.00%
예식장,경상남도,창녕군,*,*,,*,
예식장,경상남도,남해군,*,*,,*,
예식장,경상남도,하동군,*,*,,*,
예식장,경상남도,산청군,*,*,,0 ,
예식장,경상남도,거창군,*,*,,*,
예식장,경상남도,합천군,*,*,,*,
예식장,제주특별자치도,합계,21 ,22 ,95.45%,24 ,87.50%
예식장,제주특별자치도,제주시,18 ,18 ,100.00%,20 ,90.00%
예식장,제주특별자치도,서귀포시,3 ,4 ,75.00%,4 ,75.00%
옷가게,합계,합계,"85,683 ","85,855 ",99.80%,"86,726 ",98.80%
옷가게,서울특별시,합계,"15,871 ","15,896 ",99.84%,"16,129 ",98.40%
옷가게,서울특별시,종로구,686 ,686 ,100.00%,646 ,106.19%
옷가게,서울특별시,중구,"1,986 ","1,988 ",99.90%,"1,994 ",99.60%
옷가게,서울특별시,용산구,587 ,587 ,100.00%,608 ,96.55%
옷가게,서울특별시,성동구,332 ,329 ,100.91%,354 ,93.79%
옷가게,서울특별시,광진구,498 ,499 ,99.80%,523 ,95.22%
옷가게,서울특별시,동대문구,503 ,504 ,99.80%,546 ,92.12%
옷가게,서울특별시,중랑구,491 ,491 ,100.00%,503 ,97.61%
옷가게,서울특별시,성북구,473 ,473 ,100.00%,501 ,94.41%
옷가게,서울특별시,강북구,412 ,413 ,99.76%,430 ,95.81%
옷가게,서울특별시,도봉구,364 ,369 ,98.64%,368 ,98.91%
옷가게,서울특별시,노원구,524 ,529 ,99.05%,559 ,93.74%
옷가게,서울특별시,은평구,581 ,580 ,100.17%,595 ,97.65%
옷가게,서울특별시,서대문구,437 ,443 ,98.65%,451 ,96.90%
옷가게,서울특별시,마포구,715 ,705 ,101.42%,699 ,102.29%
옷가게,서울특별시,양천구,478 ,478 ,100.00%,482 ,99.17%
옷가게,서울특별시,강서구,656 ,662 ,99.09%,635 ,103.31%
옷가게,서울특별시,구로구,517 ,513 ,100.78%,502 ,102.99%
옷가게,서울특별시,금천구,331 ,331 ,100.00%,338 ,97.93%
옷가게,서울특별시,영등포구,573 ,578 ,99.13%,595 ,96.30%
옷가게,서울특별시,동작구,357 ,352 ,101.42%,369 ,96.75%
옷가게,서울특별시,관악구,534 ,543 ,98.34%,518 ,103.09%
옷가게,서울특별시,서초구,920 ,916 ,100.44%,931 ,98.82%
옷가게,서울특별시,강남구,"1,297 ","1,290 ",100.54%,"1,263 ",102.69%
옷가게,서울특별시,송파구,"1,020 ","1,025 ",99.51%,"1,063 ",95.95%
옷가게,서울특별시,강동구,599 ,612 ,97.88%,656 ,91.31%
옷가게,인천광역시,합계,"4,011 ","4,043 ",99.21%,"4,036 ",99.38%
옷가게,인천광역시,중구,307 ,319 ,96.24%,332 ,92.47%
옷가게,인천광역시,동구,107 ,107 ,100.00%,106 ,100.94%
옷가게,인천광역시,미추홀구,698 ,695 ,100.43%,693 ,100.72%
옷가게,인천광역시,연수구,374 ,371 ,100.81%,375 ,99.73%
옷가게,인천광역시,남동구,548 ,560 ,97.86%,553 ,99.10%
옷가게,인천광역시,부평구,962 ,967 ,99.48%,963 ,99.90%
옷가게,인천광역시,계양구,297 ,301 ,98.67%,307 ,96.74%
옷가게,인천광역시,서구,644 ,648 ,99.38%,636 ,101.26%
옷가게,인천광역시,강화군,72 ,73 ,98.63%,69 ,104.35%
옷가게,인천광역시,옹진군,*,*,,*,
옷가게,경기도,합계,"17,494 ","17,501 ",99.96%,"17,485 ",100.05%
옷가게,경기도,수원시 장안구,292 ,293 ,99.66%,302 ,96.69%
옷가게,경기도,수원시 권선구,263 ,266 ,98.87%,277 ,94.95%
옷가게,경기도,수원시 팔달구,610 ,598 ,102.01%,626 ,97.44%
옷가게,경기도,수원시 영통구,302 ,296 ,102.03%,300 ,100.67%
옷가게,경기도,성남시 수정구,307 ,305 ,100.66%,295 ,104.07%
옷가게,경기도,성남시 중원구,413 ,414 ,99.76%,406 ,101.72%
옷가게,경기도,성남시 분당구,735 ,738 ,99.59%,756 ,97.22%
옷가게,경기도,의정부시,841 ,846 ,99.41%,856 ,98.25%
옷가게,경기도,안양시 만안구,438 ,441 ,99.32%,442 ,99.10%
옷가게,경기도,안양시 동안구,358 ,360 ,99.44%,391 ,91.56%
옷가게,경기도,부천시,"1,309 ","1,319 ",99.24%,"1,272 ",102.91%
옷가게,경기도,광명시,406 ,398 ,102.01%,407 ,99.75%
옷가게,경기도,평택시,830 ,829 ,100.12%,855 ,97.08%
옷가게,경기도,동두천시,211 ,215 ,98.14%,206 ,102.43%
옷가게,경기도,안산시 상록구,451 ,451 ,100.00%,463 ,97.41%
옷가게,경기도,안산시 단원구,515 ,516 ,99.81%,514 ,100.19%
옷가게,경기도,고양시 덕양구,468 ,465 ,100.65%,480 ,97.50%
옷가게,경기도,고양시 일산동구,605 ,600 ,100.83%,587 ,103.07%
옷가게,경기도,고양시 일산서구,444 ,449 ,98.89%,433 ,102.54%
옷가게,경기도,과천시,89 ,89 ,100.00%,89 ,100.00%
옷가게,경기도,구리시,332 ,337 ,98.52%,345 ,96.23%
옷가게,경기도,남양주시,907 ,906 ,100.11%,860 ,105.47%
옷가게,경기도,오산시,275 ,273 ,100.73%,284 ,96.83%
옷가게,경기도,시흥시,515 ,521 ,98.85%,505 ,101.98%
옷가게,경기도,군포시,263 ,262 ,100.38%,260 ,101.15%
옷가게,경기도,의왕시,111 ,111 ,100.00%,106 ,104.72%
옷가게,경기도,하남시,317 ,310 ,102.26%,302 ,104.97%
옷가게,경기도,용인시 처인구,317 ,315 ,100.63%,307 ,103.26%
옷가게,경기도,용인시 기흥구,437 ,439 ,99.54%,449 ,97.33%
옷가게,경기도,용인시 수지구,381 ,382 ,99.74%,401 ,95.01%
옷가게,경기도,파주시,601 ,605 ,99.34%,579 ,103.80%
옷가게,경기도,이천시,315 ,321 ,98.13%,345 ,91.30%
옷가게,경기도,안성시,208 ,207 ,100.48%,212 ,98.11%
옷가게,경기도,김포시,599 ,590 ,101.53%,561 ,106.77%
옷가게,경기도,화성시,702 ,699 ,100.43%,665 ,105.56%
옷가게,경기도,광주시,411 ,416 ,98.80%,416 ,98.80%
옷가게,경기도,양주시,222 ,220 ,100.91%,208 ,106.73%
옷가게,경기도,포천시,230 ,229 ,100.44%,223 ,103.14%
옷가게,경기도,여주시,195 ,196 ,99.49%,215 ,90.70%
옷가게,경기도,연천군,63 ,65 ,96.92%,66 ,95.45%
옷가게,경기도,가평군,80 ,80 ,100.00%,82 ,97.56%
옷가게,경기도,양평군,126 ,129 ,97.67%,137 ,91.97%
옷가게,강원도,합계,"3,146 ","3,158 ",99.62%,"3,204 ",98.19%
옷가게,강원도,춘천시,623 ,631 ,98.73%,621 ,100.32%
옷가게,강원도,원주시,781 ,776 ,100.64%,778 ,100.39%
옷가게,강원도,강릉시,473 ,476 ,99.37%,478 ,98.95%
옷가게,강원도,동해시,217 ,214 ,101.40%,228 ,95.18%
옷가게,강원도,태백시,110 ,109 ,100.92%,110 ,100.00%
옷가게,강원도,속초시,266 ,271 ,98.15%,285 ,93.33%
옷가게,강원도,삼척시,126 ,124 ,101.61%,129 ,97.67%
옷가게,강원도,홍천군,125 ,125 ,100.00%,128 ,97.66%
옷가게,강원도,횡성군,62 ,64 ,96.88%,62 ,100.00%
옷가게,강원도,영월군,55 ,56 ,98.21%,54 ,101.85%
옷가게,강원도,평창군,43 ,43 ,100.00%,46 ,93.48%
옷가게,강원도,정선군,48 ,49 ,97.96%,52 ,92.31%
옷가게,강원도,철원군,78 ,79 ,98.73%,88 ,88.64%
옷가게,강원도,화천군,15 ,15 ,100.00%,15 ,100.00%
옷가게,강원도,양구군,29 ,31 ,93.55%,32 ,90.63%
옷가게,강원도,인제군,37 ,37 ,100.00%,40 ,92.50%
옷가게,강원도,고성군,34 ,34 ,100.00%,35 ,97.14%
옷가게,강원도,양양군,24 ,24 ,100.00%,23 ,104.35%
옷가게,대전광역시,합계,"2,791 ","2,782 ",100.32%,"2,829 ",98.66%
옷가게,대전광역시,중구,619 ,616 ,100.49%,605 ,102.31%
옷가게,대전광역시,동구,505 ,506 ,99.80%,503 ,100.40%
옷가게,대전광역시,서구,816 ,806 ,101.24%,861 ,94.77%
옷가게,대전광역시,유성구,610 ,613 ,99.51%,607 ,100.49%
옷가게,대전광역시,대덕구,241 ,241 ,100.00%,253 ,95.26%
옷가게,충청북도,합계,"2,920 ","2,947 ",99.08%,"2,964 ",98.52%
옷가게,충청북도,청주시 상당구,615 ,625 ,98.40%,631 ,97.46%
옷가게,충청북도,청주시 서원구,290 ,295 ,98.31%,298 ,97.32%
옷가게,충청북도,청주시 흥덕구,452 ,451 ,100.22%,443 ,102.03%
옷가게,충청북도,청주시 청원구,268 ,269 ,99.63%,277 ,96.75%
옷가게,충청북도,충주시,392 ,397 ,98.74%,402 ,97.51%
옷가게,충청북도,제천시,323 ,327 ,98.78%,335 ,96.42%
옷가게,충청북도,보은군,41 ,44 ,93.18%,47 ,87.23%
옷가게,충청북도,옥천군,71 ,71 ,100.00%,68 ,104.41%
옷가게,충청북도,영동군,50 ,50 ,100.00%,57 ,87.72%
옷가게,충청북도,증평군,86 ,86 ,100.00%,85 ,101.18%
옷가게,충청북도,진천군,125 ,126 ,99.21%,125 ,100.00%
옷가게,충청북도,괴산군,28 ,28 ,100.00%,30 ,93.33%
옷가게,충청북도,음성군,141 ,140 ,100.71%,132 ,106.82%
옷가게,충청북도,단양군,38 ,38 ,100.00%,34 ,111.76%
옷가게,충청남도,합계,"3,299 ","3,296 ",100.09%,"3,327 ",99.16%
옷가게,충청남도,천안시 동남구,416 ,413 ,100.73%,422 ,98.58%
옷가게,충청남도,천안시 서북구,507 ,512 ,99.02%,523 ,96.94%
옷가게,충청남도,공주시,185 ,186 ,99.46%,194 ,95.36%
옷가게,충청남도,보령시,204 ,208 ,98.08%,218 ,93.58%
옷가게,충청남도,아산시,348 ,344 ,101.16%,348 ,100.00%
옷가게,충청남도,서산시,376 ,375 ,100.27%,369 ,101.90%
옷가게,충청남도,논산시,237 ,239 ,99.16%,242 ,97.93%
옷가게,충청남도,계룡시,65 ,64 ,101.56%,69 ,94.20%
옷가게,충청남도,당진시,245 ,245 ,100.00%,245 ,100.00%
옷가게,충청남도,금산군,74 ,72 ,102.78%,66 ,112.12%
옷가게,충청남도,부여군,109 ,108 ,100.93%,109 ,100.00%
옷가게,충청남도,서천군,86 ,87 ,98.85%,83 ,103.61%
옷가게,충청남도,청양군,27 ,27 ,100.00%,29 ,93.10%
옷가게,충청남도,홍성군,176 ,174 ,101.15%,175 ,100.57%
옷가게,충청남도,예산군,143 ,142 ,100.70%,145 ,98.62%
옷가게,충청남도,태안군,101 ,100 ,101.00%,90 ,112.22%
옷가게,세종특별자치시,합계,364 ,362 ,100.55%,321 ,113.40%
옷가게,세종특별자치시,세종시,364 ,362 ,100.55%,321 ,113.40%
옷가게,광주광역시,합계,"3,184 ","3,186 ",99.94%,"3,165 ",100.60%
옷가게,광주광역시,동구,726 ,726 ,100.00%,719 ,100.97%
옷가게,광주광역시,남구,340 ,346 ,98.27%,363 ,93.66%
옷가게,광주광역시,서구,724 ,726 ,99.72%,694 ,104.32%
옷가게,광주광역시,북구,753 ,755 ,99.74%,742 ,101.48%
옷가게,광주광역시,광산구,641 ,633 ,101.26%,647 ,99.07%
옷가게,전라북도,합계,"3,431 ","3,435 ",99.88%,"3,498 ",98.08%
옷가게,전라북도,전주시 완산구,"1,055 ","1,052 ",100.29%,"1,081 ",97.59%
옷가게,전라북도,전주시 덕진구,423 ,432 ,97.92%,425 ,99.53%
옷가게,전라북도,군산시,598 ,603 ,99.17%,625 ,95.68%
옷가게,전라북도,익산시,578 ,573 ,100.87%,582 ,99.31%
옷가게,전라북도,정읍시,190 ,189 ,100.53%,195 ,97.44%
옷가게,전라북도,남원시,166 ,167 ,99.40%,177 ,93.79%
옷가게,전라북도,김제시,98 ,99 ,98.99%,95 ,103.16%
옷가게,전라북도,완주군,70 ,70 ,100.00%,72 ,97.22%
옷가게,전라북도,진안군,24 ,23 ,104.35%,21 ,114.29%
옷가게,전라북도,무주군,29 ,30 ,96.67%,31 ,93.55%
옷가게,전라북도,장수군,12 ,11 ,109.09%,11 ,109.09%
옷가게,전라북도,임실군,20 ,19 ,105.26%,16 ,125.00%
옷가게,전라북도,순창군,29 ,28 ,103.57%,27 ,107.41%
옷가게,전라북도,고창군,72 ,73 ,98.63%,69 ,104.35%
옷가게,전라북도,부안군,67 ,66 ,101.52%,71 ,94.37%
옷가게,전라남도,합계,"3,031 ","3,031 ",100.00%,"3,074 ",98.60%
옷가게,전라남도,목포시,573 ,571 ,100.35%,584 ,98.12%
옷가게,전라남도,여수시,605 ,603 ,100.33%,633 ,95.58%
옷가게,전라남도,순천시,681 ,680 ,100.15%,681 ,100.00%
옷가게,전라남도,나주시,117 ,118 ,99.15%,117 ,100.00%
