year,month,city,corp,0
2019,11,제주특별자치도,구내식당,164
2019,11,제주특별자치도,기술및직업훈련학원,265
2019,11,제주특별자치도,기술사,17
2019,11,제주특별자치도,기타 일반의원,55
2019,11,제주특별자치도,기타외국식전문점,818
2019,11,제주특별자치도,기타음식점,404
2019,11,제주특별자치도,꽃가게,356
2019,11,제주특별자치도,내과ㆍ소아과 의원,155
2019,11,제주특별자치도,노래방,301
2019,11,제주특별자치도,담배가게,174
2019,11,제주특별자치도,당구장,319
2019,11,제주특별자치도,독서실,84
2019,11,제주특별자치도,동물병원,71
2019,11,제주특별자치도,목욕탕,116
2019,11,제주특별자치도,문구점,150
2019,11,제주특별자치도,미용실,1365
2019,11,제주특별자치도,법무사,84
2019,11,제주특별자치도,변리사,0
2019,11,제주특별자치도,변호사,86
2019,11,제주특별자치도,부동산중개업,1919
2019,11,제주특별자치도,분식점,803
2019,11,제주특별자치도,사진촬영업,333
2019,11,제주특별자치도,산부인과 의원,24
2019,11,제주특별자치도,생선가게,442
2019,11,제주특별자치도,서점,140
2019,11,제주특별자치도,성형외과 의원,22
2019,11,제주특별자치도,세무사,109
2019,11,제주특별자치도,세탁소,597
2019,11,제주특별자치도,슈퍼마켓,420
2019,11,제주특별자치도,스포츠교육기관,405
2019,11,제주특별자치도,스포츠시설운영업,126
2019,11,제주특별자치도,스포츠용품점,433
2019,11,제주특별자치도,시계ㆍ귀금속점,102
2019,11,제주특별자치도,식료품가게,822
2019,11,제주특별자치도,신경정신과 의원,22
2019,11,제주특별자치도,신발가게,114
2019,11,제주특별자치도,실내스크린골프점,90
2019,11,제주특별자치도,실내장식가게,1218
2019,11,제주특별자치도,실외골프연습장,53
2019,11,제주특별자치도,안경점,123
2019,11,제주특별자치도,안과 의원,20
2019,11,제주특별자치도,애완용품점,96
2019,11,제주특별자치도,약국,297
2019,11,제주특별자치도,여관ㆍ모텔,423
2019,11,제주특별자치도,여행사,957
2019,11,제주특별자치도,예술학원,440
2019,11,제주특별자치도,예식장,21
2019,11,제주특별자치도,옷가게,1680
2019,11,제주특별자치도,의료용품가게,85
2019,11,제주특별자치도,이륜자동차판매점,39
2019,11,제주특별자치도,이발소,161
2019,11,제주특별자치도,이비인후과 의원,27
2019,11,제주특별자치도,일반외과 의원,70
2019,11,제주특별자치도,일식전문점,518
2019,11,제주특별자치도,자동차수리점,592
2019,11,제주특별자치도,자전거판매점,33
2019,11,제주특별자치도,장난감가게,65
2019,11,제주특별자치도,정육점,286
2019,11,제주특별자치도,제과점,405
2019,11,제주특별자치도,종합병원,25
2019,11,제주특별자치도,주유소,185
2019,11,제주특별자치도,주차장운영업,55
2019,11,제주특별자치도,중고차판매점,55
2019,11,제주특별자치도,중식전문점,410
2019,11,제주특별자치도,채소가게,292
2019,11,제주특별자치도,철물점,104
2019,11,제주특별자치도,치과병원ㆍ의원,216
2019,11,제주특별자치도,침구ㆍ커튼가게,224
2019,11,제주특별자치도,커피음료점,1212
2019,11,제주특별자치도,컴퓨터판매점,91
2019,11,제주특별자치도,통신판매업,2008
2019,11,제주특별자치도,패스트푸드점,628
2019,11,제주특별자치도,펜션ㆍ게스트하우스,2490
2019,11,제주특별자치도,편의점,1135
2019,11,제주특별자치도,피부ㆍ비뇨기과 의원,43
2019,11,제주특별자치도,피부관리업,720
2019,11,제주특별자치도,피시방,171
2019,11,제주특별자치도,한방병원ㆍ한의원,198
2019,11,제주특별자치도,한식전문점,8767
2019,11,제주특별자치도,헬스클럽,108
2019,11,제주특별자치도,호프전문점,638
2019,11,제주특별자치도,화장품가게,689
2019,11,제주특별자치도,휴대폰가게,234
2019,11,충청남도,B. 업종전체,101287
2019,11,충청남도,가구점,295
2019,11,충청남도,가스충전소,127
2019,11,충청남도,가전제품수리점,647
2019,11,충청남도,가전제품판매점,533
2019,11,충청남도,간이주점,668
2019,11,충청남도,간판광고물업,457
2019,11,충청남도,감정평가사,36
2019,11,충청남도,건강보조식품가게,1247
2019,11,충청남도,건어물가게,642
2019,11,충청남도,건축사,341
2019,11,충청남도,결혼상담소,73
2019,11,충청남도,곡물가게,386
2019,11,충청남도,공부방,1148
2019,11,충청남도,공인노무사,23
2019,11,충청남도,공인회계사,44
2019,11,충청남도,과일가게,677
2019,11,충청남도,교습학원,1854
2019,11,충청남도,구내식당,1048
2019,11,충청남도,기술및직업훈련학원,511
2019,11,충청남도,기술사,29
2019,11,충청남도,기타 일반의원,103
2019,11,충청남도,기타외국식전문점,668
2019,11,충청남도,기타음식점,991
2019,11,충청남도,꽃가게,1088
2019,11,충청남도,내과ㆍ소아과 의원,440
2019,11,충청남도,노래방,1219
2019,11,충청남도,담배가게,589
2019,11,충청남도,당구장,820
2019,11,충청남도,독서실,240
2019,11,충청남도,동물병원,182
2019,11,충청남도,목욕탕,200
2019,11,충청남도,문구점,441
2019,11,충청남도,미용실,4238
2019,11,충청남도,법무사,217
2019,11,충청남도,변리사,5
2019,11,충청남도,변호사,140
2019,11,충청남도,부동산중개업,4136
2019,11,충청남도,분식점,2333
2019,11,충청남도,사진촬영업,398
2019,11,충청남도,산부인과 의원,49
2019,11,충청남도,생선가게,718
2019,11,충청남도,서점,355
2019,11,충청남도,성형외과 의원,28
2019,11,충청남도,세무사,263
2019,11,충청남도,세탁소,1118
2019,11,충청남도,슈퍼마켓,1221
2019,11,충청남도,스포츠교육기관,895
2019,11,충청남도,스포츠시설운영업,210
2019,11,충청남도,스포츠용품점,1008
2019,11,충청남도,시계ㆍ귀금속점,319
2019,11,충청남도,식료품가게,3392
2019,11,충청남도,신경정신과 의원,52
2019,11,충청남도,신발가게,277
2019,11,충청남도,실내스크린골프점,210
2019,11,충청남도,실내장식가게,1505
2019,11,충청남도,실외골프연습장,96
2019,11,충청남도,안경점,341
2019,11,충청남도,안과 의원,53
2019,11,충청남도,애완용품점,335
2019,11,충청남도,약국,958
2019,11,충청남도,여관ㆍ모텔,1504
2019,11,충청남도,여행사,318
2019,11,충청남도,예술학원,1103
2019,11,충청남도,예식장,71
2019,11,충청남도,옷가게,3313
2019,11,충청남도,의료용품가게,284
2019,11,충청남도,이륜자동차판매점,146
2019,11,충청남도,이발소,611
2019,11,충청남도,이비인후과 의원,56
2019,11,충청남도,일반외과 의원,192
2019,11,충청남도,일식전문점,750
2019,11,충청남도,자동차수리점,2420
2019,11,충청남도,자전거판매점,110
2019,11,충청남도,장난감가게,136
2019,11,충청남도,정육점,1008
2019,11,충청남도,제과점,687
2019,11,충청남도,종합병원,142
2019,11,충청남도,주유소,998
2019,11,충청남도,주차장운영업,135
2019,11,충청남도,중고차판매점,211
2019,11,충청남도,중식전문점,1231
2019,11,충청남도,채소가게,696
2019,11,충청남도,철물점,457
2019,11,충청남도,치과병원ㆍ의원,573
2019,11,충청남도,침구ㆍ커튼가게,510
2019,11,충청남도,커피음료점,2686
2019,11,충청남도,컴퓨터판매점,213
2019,11,충청남도,통신판매업,6556
2019,11,충청남도,패스트푸드점,2051
2019,11,충청남도,펜션ㆍ게스트하우스,1221
2019,11,충청남도,편의점,2218
2019,11,충청남도,피부ㆍ비뇨기과 의원,99
2019,11,충청남도,피부관리업,1340
2019,11,충청남도,피시방,439
2019,11,충청남도,한방병원ㆍ한의원,525
2019,11,충청남도,한식전문점,19606
2019,11,충청남도,헬스클럽,271
2019,11,충청남도,호프전문점,1602
2019,11,충청남도,화장품가게,1303
2019,11,충청남도,휴대폰가게,858
2019,11,충청북도,B. 업종전체,77353
2019,11,충청북도,가구점,288
2019,11,충청북도,가스충전소,75
2019,11,충청북도,가전제품수리점,466
2019,11,충청북도,가전제품판매점,435
2019,11,충청북도,간이주점,471
2019,11,충청북도,간판광고물업,377
2019,11,충청북도,감정평가사,29
2019,11,충청북도,건강보조식품가게,443
2019,11,충청북도,건어물가게,116
2019,11,충청북도,건축사,276
2019,11,충청북도,결혼상담소,53
2019,11,충청북도,곡물가게,249
2019,11,충청북도,공부방,810
2019,11,충청북도,공인노무사,18
2019,11,충청북도,공인회계사,33
2019,11,충청북도,과일가게,659
2019,11,충청북도,교습학원,1453
2019,11,충청북도,구내식당,772
2019,11,충청북도,기술및직업훈련학원,380
2019,11,충청북도,기술사,36
2019,11,충청북도,기타 일반의원,94
2019,11,충청북도,기타외국식전문점,520
2019,11,충청북도,기타음식점,734
2019,11,충청북도,꽃가게,897
2019,11,충청북도,내과ㆍ소아과 의원,320
2019,11,충청북도,노래방,1150
2019,11,충청북도,담배가게,543
2019,11,충청북도,당구장,712
2019,11,충청북도,독서실,187
2019,11,충청북도,동물병원,108
2019,11,충청북도,목욕탕,148
2019,11,충청북도,문구점,335
2019,11,충청북도,미용실,3475
2019,11,충청북도,법무사,170
2019,11,충청북도,변리사,4
2019,11,충청북도,변호사,106
2019,11,충청북도,부동산중개업,2850
2019,11,충청북도,분식점,2248
2019,11,충청북도,사진촬영업,314
2019,11,충청북도,산부인과 의원,46
2019,11,충청북도,생선가게,161
2019,11,충청북도,서점,245
2019,11,충청북도,성형외과 의원,24
2019,11,충청북도,세무사,168
2019,11,충청북도,세탁소,891
2019,11,충청북도,슈퍼마켓,1000
2019,11,충청북도,스포츠교육기관,733
2019,11,충청북도,스포츠시설운영업,181
2019,11,충청북도,스포츠용품점,657
2019,11,충청북도,시계ㆍ귀금속점,259
2019,11,충청북도,식료품가게,2288
2019,11,충청북도,신경정신과 의원,45
2019,11,충청북도,신발가게,230
2019,11,충청북도,실내스크린골프점,177
2019,11,충청북도,실내장식가게,1290
2019,11,충청북도,실외골프연습장,100
2019,11,충청북도,안경점,289
2019,11,충청북도,안과 의원,38
2019,11,충청북도,애완용품점,242
2019,11,충청북도,약국,671
2019,11,충청북도,여관ㆍ모텔,859
2019,11,충청북도,여행사,282
2019,11,충청북도,예술학원,892
2019,11,충청북도,예식장,35
2019,11,충청북도,옷가게,2981
2019,11,충청북도,의료용품가게,183
2019,11,충청북도,이륜자동차판매점,90
2019,11,충청북도,이발소,417
2019,11,충청북도,이비인후과 의원,61
2019,11,충청북도,일반외과 의원,176
2019,11,충청북도,일식전문점,489
2019,11,충청북도,자동차수리점,1821
2019,11,충청북도,자전거판매점,84
2019,11,충청북도,장난감가게,87
2019,11,충청북도,정육점,791
2019,11,충청북도,제과점,534
2019,11,충청북도,종합병원,97
2019,11,충청북도,주유소,714
2019,11,충청북도,주차장운영업,154
2019,11,충청북도,중고차판매점,194
2019,11,충청북도,중식전문점,898
2019,11,충청북도,채소가게,506
2019,11,충청북도,철물점,353
2019,11,충청북도,치과병원ㆍ의원,431
2019,11,충청북도,침구ㆍ커튼가게,394
2019,11,충청북도,커피음료점,2062
2019,11,충청북도,컴퓨터판매점,187
2019,11,충청북도,통신판매업,5085
2019,11,충청북도,패스트푸드점,1586
2019,11,충청북도,펜션ㆍ게스트하우스,382
2019,11,충청북도,편의점,1494
2019,11,충청북도,피부ㆍ비뇨기과 의원,77
2019,11,충청북도,피부관리업,1125
2019,11,충청북도,피시방,341
2019,11,충청북도,한방병원ㆍ한의원,406
2019,11,충청북도,한식전문점,15360
2019,11,충청북도,헬스클럽,269
2019,11,충청북도,호프전문점,1763
2019,11,충청북도,화장품가게,1062
2019,11,충청북도,휴대폰가게,542
2019,11,합계,B. 업종전체,2400922
2019,11,합계,가구점,7522
2019,11,합계,가스충전소,1607
2019,11,합계,가전제품수리점,15266
2019,11,합계,가전제품판매점,10098
2019,11,합계,간이주점,14619
2019,11,합계,간판광고물업,12995
2019,11,합계,감정평가사,1171
2019,11,합계,건강보조식품가게,13535
2019,11,합계,건어물가게,7218
2019,11,합계,건축사,9799
2019,11,합계,결혼상담소,1610
2019,11,합계,곡물가게,5036
2019,11,합계,공부방,33797
2019,11,합계,공인노무사,912
2019,11,합계,공인회계사,1829
2019,11,합계,과일가게,11890
2019,11,합계,교습학원,56209
2019,11,합계,구내식당,21918
2019,11,합계,기술및직업훈련학원,13754
2019,11,합계,기술사,1060
2019,11,합계,기타 일반의원,3268
2019,11,합계,기타외국식전문점,23847
2019,11,합계,기타음식점,23773
2019,11,합계,꽃가게,23845
2019,11,합계,내과ㆍ소아과 의원,11425
2019,11,합계,노래방,30421
2019,11,합계,담배가게,12774
2019,11,합계,당구장,18290
2019,11,합계,독서실,9798
2019,11,합계,동물병원,4087
2019,11,합계,목욕탕,5532
2019,11,합계,문구점,9230
2019,11,합계,미용실,101816
2019,11,합계,법무사,6469
2019,11,합계,변리사,1010
2019,11,합계,변호사,7334
2019,11,합계,부동산중개업,125163
2019,11,합계,분식점,54294
2019,11,합계,사진촬영업,14179
2019,11,합계,산부인과 의원,1681
2019,11,합계,생선가게,11355
2019,11,합계,서점,8320
2019,11,합계,성형외과 의원,1479
2019,11,합계,세무사,12490
2019,11,합계,세탁소,23293
2019,11,합계,슈퍼마켓,29585
2019,11,합계,스포츠교육기관,24886
2019,11,합계,스포츠시설운영업,7924
2019,11,합계,스포츠용품점,15060
2019,11,합계,시계ㆍ귀금속점,8170
2019,11,합계,식료품가게,49172
2019,11,합계,신경정신과 의원,1739
2019,11,합계,신발가게,6598
2019,11,합계,실내스크린골프점,4895
2019,11,합계,실내장식가게,56641
2019,11,합계,실외골프연습장,2246
2019,11,합계,안경점,9241
2019,11,합계,안과 의원,1663
2019,11,합계,애완용품점,8006
2019,11,합계,약국,22675
2019,11,합계,여관ㆍ모텔,21052
2019,11,합계,여행사,14239
2019,11,합계,예술학원,31026
2019,11,합계,예식장,900
2019,11,합계,옷가게,86751
2019,11,합계,의료용품가게,7119
2019,11,합계,이륜자동차판매점,2654
2019,11,합계,이발소,11888
2019,11,합계,이비인후과 의원,2586
2019,11,합계,일반외과 의원,4844
2019,11,합계,일식전문점,18165
2019,11,합계,자동차수리점,44047
2019,11,합계,자전거판매점,2538
2019,11,합계,장난감가게,3070
2019,11,합계,정육점,19761
2019,11,합계,제과점,17201
2019,11,합계,종합병원,3404
2019,11,합계,주유소,10680
2019,11,합계,주차장운영업,7818
2019,11,합계,중고차판매점,4803
2019,11,합계,중식전문점,24675
2019,11,합계,채소가게,11342
2019,11,합계,철물점,8835
2019,11,합계,치과병원ㆍ의원,18255
2019,11,합계,침구ㆍ커튼가게,9932
2019,11,합계,커피음료점,61340
2019,11,합계,컴퓨터판매점,4997
2019,11,합계,통신판매업,268382
2019,11,합계,패스트푸드점,38985
2019,11,합계,펜션ㆍ게스트하우스,13545
2019,11,합계,편의점,41815
2019,11,합계,피부ㆍ비뇨기과 의원,3915
2019,11,합계,피부관리업,37673
2019,11,합계,피시방,10185
2019,11,합계,한방병원ㆍ한의원,14856
2019,11,합계,한식전문점,387597
2019,11,합계,헬스클럽,7716
2019,11,합계,호프전문점,33423
2019,11,합계,화장품가게,35228
2019,11,합계,휴대폰가게,18161
2019,12,강원도,B. 업종전체,85423
2019,12,강원도,가구점,302
2019,12,강원도,가스충전소,95
2019,12,강원도,가전제품수리점,541
2019,12,강원도,가전제품판매점,467
2019,12,강원도,간이주점,428
2019,12,강원도,간판광고물업,514
2019,12,강원도,감정평가사,33
2019,12,강원도,건강보조식품가게,500
2019,12,강원도,건어물가게,656
2019,12,강원도,건축사,325
2019,12,강원도,결혼상담소,28
2019,12,강원도,곡물가게,332
2019,12,강원도,공부방,894
2019,12,강원도,공인노무사,15
2019,12,강원도,공인회계사,13
2019,12,강원도,과일가게,300
2019,12,강원도,교습학원,1454
2019,12,강원도,구내식당,614
2019,12,강원도,기술및직업훈련학원,419
2019,12,강원도,기술사,38
2019,12,강원도,기타 일반의원,67
2019,12,강원도,기타외국식전문점,777
2019,12,강원도,기타음식점,1028
2019,12,강원도,꽃가게,744
2019,12,강원도,내과ㆍ소아과 의원,325
2019,12,강원도,노래방,847
2019,12,강원도,담배가게,581
2019,12,강원도,당구장,789
2019,12,강원도,독서실,154
2019,12,강원도,동물병원,96
2019,12,강원도,목욕탕,180
2019,12,강원도,문구점,374
2019,12,강원도,미용실,3567
2019,12,강원도,법무사,189
2019,12,강원도,변리사,0
2019,12,강원도,변호사,118
2019,12,강원도,부동산중개업,2597
2019,12,강원도,분식점,1627
2019,12,강원도,사진촬영업,413
2019,12,강원도,산부인과 의원,37
2019,12,강원도,생선가게,524
2019,12,강원도,서점,238
2019,12,강원도,성형외과 의원,17
2019,12,강원도,세무사,173
2019,12,강원도,세탁소,931
2019,12,강원도,슈퍼마켓,1017
2019,12,강원도,스포츠교육기관,680
2019,12,강원도,스포츠시설운영업,240
2019,12,강원도,스포츠용품점,862
2019,12,강원도,시계ㆍ귀금속점,237
2019,12,강원도,식료품가게,2840
2019,12,강원도,신경정신과 의원,40
2019,12,강원도,신발가게,240
2019,12,강원도,실내스크린골프점,162
2019,12,강원도,실내장식가게,1118
2019,12,강원도,실외골프연습장,107
2019,12,강원도,안경점,253
2019,12,강원도,안과 의원,43
2019,12,강원도,애완용품점,215
2019,12,강원도,약국,670
2019,12,강원도,여관ㆍ모텔,1575
2019,12,강원도,여행사,345
2019,12,강원도,예술학원,887
2019,12,강원도,예식장,39
2019,12,강원도,옷가게,3180
2019,12,강원도,의료용품가게,183
2019,12,강원도,이륜자동차판매점,92
2019,12,강원도,이발소,652
2019,12,강원도,이비인후과 의원,50
2019,12,강원도,일반외과 의원,133
2019,12,강원도,일식전문점,971
2019,12,강원도,자동차수리점,1790
2019,12,강원도,자전거판매점,90
2019,12,강원도,장난감가게,98
2019,12,강원도,정육점,853
2019,12,강원도,제과점,563
2019,12,강원도,종합병원,86
2019,12,강원도,주유소,630
2019,12,강원도,주차장운영업,148
2019,12,강원도,중고차판매점,153
2019,12,강원도,중식전문점,1035
2019,12,강원도,채소가게,783
2019,12,강원도,철물점,457
2019,12,강원도,치과병원ㆍ의원,394
2019,12,강원도,침구ㆍ커튼가게,402
2019,12,강원도,커피음료점,2191
2019,12,강원도,컴퓨터판매점,185
2019,12,강원도,통신판매업,3665
2019,12,강원도,패스트푸드점,1880
2019,12,강원도,펜션ㆍ게스트하우스,2314
2019,12,강원도,편의점,1694
2019,12,강원도,피부ㆍ비뇨기과 의원,58
2019,12,강원도,피부관리업,1094
2019,12,강원도,피시방,428
2019,12,강원도,한방병원ㆍ한의원,365
2019,12,강원도,한식전문점,19552
2019,12,강원도,헬스클럽,223
2019,12,강원도,호프전문점,1375
2019,12,강원도,화장품가게,1103
2019,12,강원도,휴대폰가게,621
2019,12,경기도,B. 업종전체,555330
2019,12,경기도,가구점,1924
2019,12,경기도,가스충전소,368
2019,12,경기도,가전제품수리점,4500
2019,12,경기도,가전제품판매점,1932
2019,12,경기도,간이주점,2834
2019,12,경기도,간판광고물업,3186
2019,12,경기도,감정평가사,378
2019,12,경기도,건강보조식품가게,2673
2019,12,경기도,건어물가게,809
2019,12,경기도,건축사,2068
2019,12,경기도,결혼상담소,246
2019,12,경기도,곡물가게,880
2019,12,경기도,공부방,8296
2019,12,경기도,공인노무사,151
2019,12,경기도,공인회계사,308
2019,12,경기도,과일가게,1815
2019,12,경기도,교습학원,14882
2019,12,경기도,구내식당,5274
2019,12,경기도,기술및직업훈련학원,3121
2019,12,경기도,기술사,246
2019,12,경기도,기타 일반의원,654
2019,12,경기도,기타외국식전문점,4989
2019,12,경기도,기타음식점,5468
2019,12,경기도,꽃가게,5480
2019,12,경기도,내과ㆍ소아과 의원,2602
2019,12,경기도,노래방,7238
2019,12,경기도,담배가게,1639
2019,12,경기도,당구장,4657
2019,12,경기도,독서실,2357
2019,12,경기도,동물병원,1050
2019,12,경기도,목욕탕,756
2019,12,경기도,문구점,2121
2019,12,경기도,미용실,22962
2019,12,경기도,법무사,1217
2019,12,경기도,변리사,91
2019,12,경기도,변호사,966
2019,12,경기도,부동산중개업,34976
2019,12,경기도,분식점,12694
2019,12,경기도,사진촬영업,3003
2019,12,경기도,산부인과 의원,339
2019,12,경기도,생선가게,1220
2019,12,경기도,서점,1951
2019,12,경기도,성형외과 의원,189
2019,12,경기도,세무사,2777
2019,12,경기도,세탁소,5363
2019,12,경기도,슈퍼마켓,7880
2019,12,경기도,스포츠교육기관,6508
2019,12,경기도,스포츠시설운영업,2129
2019,12,경기도,스포츠용품점,3163
2019,12,경기도,시계ㆍ귀금속점,1298
2019,12,경기도,식료품가게,8890
2019,12,경기도,신경정신과 의원,369
2019,12,경기도,신발가게,1237
2019,12,경기도,실내스크린골프점,1285
2019,12,경기도,실내장식가게,16869
2019,12,경기도,실외골프연습장,496
2019,12,경기도,안경점,1990
2019,12,경기도,안과 의원,357
2019,12,경기도,애완용품점,2432
2019,12,경기도,약국,5023
2019,12,경기도,여관ㆍ모텔,3229
2019,12,경기도,여행사,1778
2019,12,경기도,예술학원,8531
2019,12,경기도,예식장,140
2019,12,경기도,옷가게,17493
2019,12,경기도,의료용품가게,1560
2019,12,경기도,이륜자동차판매점,454
2019,12,경기도,이발소,2098
2019,12,경기도,이비인후과 의원,653
2019,12,경기도,일반외과 의원,1137
2019,12,경기도,일식전문점,3659
2019,12,경기도,자동차수리점,11121
2019,12,경기도,자전거판매점,605
2019,12,경기도,장난감가게,862
2019,12,경기도,정육점,4238
2019,12,경기도,제과점,3987
2019,12,경기도,종합병원,674
2019,12,경기도,주유소,2165
2019,12,경기도,주차장운영업,1277
2019,12,경기도,중고차판매점,1011
2019,12,경기도,중식전문점,5258
2019,12,경기도,채소가게,1981
2019,12,경기도,철물점,1847
2019,12,경기도,치과병원ㆍ의원,4277
2019,12,경기도,침구ㆍ커튼가게,1880
2019,12,경기도,커피음료점,13097
2019,12,경기도,컴퓨터판매점,1092
2019,12,경기도,통신판매업,80153
2019,12,경기도,패스트푸드점,8515
2019,12,경기도,펜션ㆍ게스트하우스,1828
2019,12,경기도,편의점,10407
2019,12,경기도,피부ㆍ비뇨기과 의원,824
2019,12,경기도,피부관리업,8901
2019,12,경기도,피시방,2340
2019,12,경기도,한방병원ㆍ한의원,3227
2019,12,경기도,한식전문점,79896
2019,12,경기도,헬스클럽,1853
2019,12,경기도,호프전문점,6833
2019,12,경기도,화장품가게,7828
2019,12,경기도,휴대폰가게,4045
2019,12,경상남도,B. 업종전체,157067
2019,12,경상남도,가구점,543
2019,12,경상남도,가스충전소,155
2019,12,경상남도,가전제품수리점,911
2019,12,경상남도,가전제품판매점,739
2019,12,경상남도,간이주점,1165
2019,12,경상남도,간판광고물업,694
2019,12,경상남도,감정평가사,62
2019,12,경상남도,건강보조식품가게,1001
2019,12,경상남도,건어물가게,707
2019,12,경상남도,건축사,508
2019,12,경상남도,결혼상담소,96
2019,12,경상남도,곡물가게,275
2019,12,경상남도,공부방,2062
2019,12,경상남도,공인노무사,40
2019,12,경상남도,공인회계사,75
2019,12,경상남도,과일가게,1199
2019,12,경상남도,교습학원,4023
2019,12,경상남도,구내식당,1842
2019,12,경상남도,기술및직업훈련학원,846
2019,12,경상남도,기술사,85
2019,12,경상남도,기타 일반의원,145
2019,12,경상남도,기타외국식전문점,1212
2019,12,경상남도,기타음식점,1738
2019,12,경상남도,꽃가게,1754
2019,12,경상남도,내과ㆍ소아과 의원,680
2019,12,경상남도,노래방,1607
2019,12,경상남도,담배가게,1076
2019,12,경상남도,당구장,1095
2019,12,경상남도,독서실,387
2019,12,경상남도,동물병원,270
2019,12,경상남도,목욕탕,770
2019,12,경상남도,문구점,620
2019,12,경상남도,미용실,6996
2019,12,경상남도,법무사,384
2019,12,경상남도,변리사,12
2019,12,경상남도,변호사,221
2019,12,경상남도,부동산중개업,6809
2019,12,경상남도,분식점,3931
2019,12,경상남도,사진촬영업,601
2019,12,경상남도,산부인과 의원,84
2019,12,경상남도,생선가게,868
2019,12,경상남도,서점,490
2019,12,경상남도,성형외과 의원,39
2019,12,경상남도,세무사,422
2019,12,경상남도,세탁소,1268
2019,12,경상남도,슈퍼마켓,1922
2019,12,경상남도,스포츠교육기관,1731
2019,12,경상남도,스포츠시설운영업,393
2019,12,경상남도,스포츠용품점,1384
2019,12,경상남도,시계ㆍ귀금속점,565
2019,12,경상남도,식료품가게,3913
2019,12,경상남도,신경정신과 의원,72
2019,12,경상남도,신발가게,407
2019,12,경상남도,실내스크린골프점,425
2019,12,경상남도,실내장식가게,2768
2019,12,경상남도,실외골프연습장,162
2019,12,경상남도,안경점,594
2019,12,경상남도,안과 의원,93
2019,12,경상남도,애완용품점,493
2019,12,경상남도,약국,1292
2019,12,경상남도,여관ㆍ모텔,2345
2019,12,경상남도,여행사,577
2019,12,경상남도,예술학원,2216
2019,12,경상남도,예식장,63
2019,12,경상남도,옷가게,5708
2019,12,경상남도,의료용품가게,426
2019,12,경상남도,이륜자동차판매점,220
2019,12,경상남도,이발소,783
2019,12,경상남도,이비인후과 의원,126
2019,12,경상남도,일반외과 의원,245
2019,12,경상남도,일식전문점,721
2019,12,경상남도,자동차수리점,3195
2019,12,경상남도,자전거판매점,204
2019,12,경상남도,장난감가게,175
2019,12,경상남도,정육점,1190
2019,12,경상남도,제과점,1085
2019,12,경상남도,종합병원,297
2019,12,경상남도,주유소,1033
2019,12,경상남도,주차장운영업,681
2019,12,경상남도,중고차판매점,327
2019,12,경상남도,중식전문점,1642
2019,12,경상남도,채소가게,834
2019,12,경상남도,철물점,545
2019,12,경상남도,치과병원ㆍ의원,916
2019,12,경상남도,침구ㆍ커튼가게,683
2019,12,경상남도,커피음료점,3952
2019,12,경상남도,컴퓨터판매점,321
2019,12,경상남도,통신판매업,9997
2019,12,경상남도,패스트푸드점,3262
2019,12,경상남도,펜션ㆍ게스트하우스,1325
2019,12,경상남도,편의점,2897
2019,12,경상남도,피부ㆍ비뇨기과 의원,173
2019,12,경상남도,피부관리업,2786
2019,12,경상남도,피시방,660
2019,12,경상남도,한방병원ㆍ한의원,818
2019,12,경상남도,한식전문점,32367
2019,12,경상남도,헬스클럽,419
2019,12,경상남도,호프전문점,1416
2019,12,경상남도,화장품가게,2408
2019,12,경상남도,휴대폰가게,1308
2019,12,경상북도,B. 업종전체,129234
2019,12,경상북도,가구점,472
2019,12,경상북도,가스충전소,163
2019,12,경상북도,가전제품수리점,564
2019,12,경상북도,가전제품판매점,694
2019,12,경상북도,간이주점,383
2019,12,경상북도,간판광고물업,659
2019,12,경상북도,감정평가사,21
2019,12,경상북도,건강보조식품가게,895
2019,12,경상북도,건어물가게,655
2019,12,경상북도,건축사,474
2019,12,경상북도,결혼상담소,57
2019,12,경상북도,곡물가게,362
2019,12,경상북도,공부방,1749
2019,12,경상북도,공인노무사,16
2019,12,경상북도,공인회계사,30
2019,12,경상북도,과일가게,1382
2019,12,경상북도,교습학원,2597
2019,12,경상북도,구내식당,1305
2019,12,경상북도,기술및직업훈련학원,560
2019,12,경상북도,기술사,42
2019,12,경상북도,기타 일반의원,106
2019,12,경상북도,기타외국식전문점,700
2019,12,경상북도,기타음식점,1148
2019,12,경상북도,꽃가게,1402
2019,12,경상북도,내과ㆍ소아과 의원,539
2019,12,경상북도,노래방,1587
2019,12,경상북도,담배가게,1341
2019,12,경상북도,당구장,913
2019,12,경상북도,독서실,236
2019,12,경상북도,동물병원,265
2019,12,경상북도,목욕탕,419
2019,12,경상북도,문구점,521
2019,12,경상북도,미용실,5856
2019,12,경상북도,법무사,261
2019,12,경상북도,변리사,4
2019,12,경상북도,변호사,116
2019,12,경상북도,부동산중개업,4100
2019,12,경상북도,분식점,2475
2019,12,경상북도,사진촬영업,522
2019,12,경상북도,산부인과 의원,67
2019,12,경상북도,생선가게,863
2019,12,경상북도,서점,382
2019,12,경상북도,성형외과 의원,16
2019,12,경상북도,세무사,236
2019,12,경상북도,세탁소,1256
2019,12,경상북도,슈퍼마켓,1841
2019,12,경상북도,스포츠교육기관,1152
2019,12,경상북도,스포츠시설운영업,288
2019,12,경상북도,스포츠용품점,1242
2019,12,경상북도,시계ㆍ귀금속점,436
2019,12,경상북도,식료품가게,3497
2019,12,경상북도,신경정신과 의원,51
